ax,ay,az,gx,gy,gz
7.3633,-3.7412,-2.9216,0.1878,-0.373,0.0264
7.4818,-3.9846,-3.0299,0.1465,-0.362,-0.0049
7.7862,-4.3065,-3.1711,0.1362,-0.3422,-0.0334
7.3968,-4.1922,-3.1591,0.1794,-0.3255,-0.13
7.3848,-3.8183,-3.1472,0.1483,-0.3663,-0.1589
7.7994,-4.0265,-3.2387,0.1174,-0.3793,-0.147
7.8604,-4.3609,-3.3446,0.1184,-0.3726,-0.1342
7.4417,-4.5165,-3.3739,0.1523,-0.3835,-0.1454
7.459,-4.1856,-3.3236,0.1952,-0.4037,-0.1843
8.0489,-4.1773,-3.3631,0.2065,-0.4213,-0.2148
8.3216,-4.2772,-3.4146,0.2192,-0.3903,-0.1994
8.2044,-4.41,-3.4349,0.2315,-0.3344,-0.1507
7.3645,-4.1091,-3.4576,0.2602,-0.3063,-0.1427
6.8333,-3.7208,-3.3685,0.253,-0.3196,-0.176
6.5318,-4.651,-3.661,0.2069,-0.4452,-0.2793
7.1695,-4.6917,-3.6652,0.266,-0.4512,-0.3687
7.2144,-4.0433,-3.4451,0.3554,-0.4207,-0.5186
7.139,-3.3494,-3.1358,0.3471,-0.3668,-0.6054
6.6915,-2.8313,-2.9545,0.2795,-0.3345,-0.7324
5.6626,-2.933,-2.9192,0.2049,-0.3545,-0.864
6.6275,-2.2618,-2.8164,0.17,-0.3882,-1.0899
7.5105,-2.2187,-2.9157,0.0486,-0.4032,-1.1609
7.6205,-2.5448,-3.1041,-0.0768,-0.4072,-1.1072
7.9238,-3.3362,-3.5222,-0.1341,-0.4302,-1.0301
8.3001,-3.2865,-3.6921,-0.1797,-0.4989,-0.7974
8.9533,-3.9894,-4.1755,-0.1927,-0.5288,-0.6253
8.528,-4.2078,-4.3938,-0.1617,-0.5534,-0.4936
8.8983,-4.1234,-4.5153,-0.0824,-0.5809,-0.4242
9.0556,-3.7621,-4.4333,-0.0208,-0.5742,-0.3809
8.5256,-3.2399,-4.3065,0.0128,-0.5886,-0.4089
9.6239,-2.5633,-4.0696,-0.0031,-0.5922,-0.4685
9.5761,-2.2457,-3.9428,-0.063,-0.5218,-0.525
9.6377,-1.9854,-3.8991,-0.139,-0.4411,-0.6028
