ax,ay,az,gx,gy,gz
0.7047,-9.5354,1.8945,0.1204,-0.0351,0.002
0.5198,-10.0684,1.593,0.0993,-0.0593,0.0228
0.5605,-10.7133,1.2078,0.1298,-0.0822,0.0632
0.1549,-10.7737,1.0504,0.2149,-0.1066,0.075
0.2859,-10.9107,1.0056,0.3008,-0.13,0.0564
0.4875,-10.7097,1.069,0.3909,-0.1258,0.0365
0.4026,-10.8467,1.1133,0.4746,-0.1213,0.0496
-0.0754,-10.669,1.1779,0.5672,-0.125,0.0538
-0.0574,-9.7896,1.4889,0.6373,-0.1457,0.0249
-0.1334,-9.192,2.0219,0.6235,-0.1514,-0.0183
-0.0179,-11.665,1.3543,0.5986,-0.1991,0.0943
-0.0365,-10.3693,1.6558,0.7746,-0.251,0.1306
0.0203,-10.2012,1.669,0.8183,-0.2759,0.1419
-0.1848,-10.3753,1.5464,0.8734,-0.2905,0.138
-0.2112,-10.081,1.6845,0.9299,-0.3135,0.1125
0.0532,-10.3693,1.6977,0.9831,-0.3315,0.0805
-0.0317,-9.8776,1.8993,1.052,-0.3469,0.0507
-0.0562,-10.1515,2.0644,1.0873,-0.3759,0.0629
0.6018,-9.8213,2.2851,1.1315,-0.3891,0.0272
0.1711,-9.9302,2.3838,1.1671,-0.3849,0.0329
-0.253,-9.8339,2.5292,1.2191,-0.4132,-0.0035
0.1119,-10.136,2.4963,1.2668,-0.4426,-0.0493
-0.1543,-9.2471,2.9085,1.3237,-0.5214,-0.1219
0.4277,-9.3589,3.0915,1.3048,-0.5634,-0.1618
0.6718,-10.7336,2.7978,1.3954,-0.5645,-0.1605
0.6251,-9.5378,3.0622,1.5461,-0.5499,-0.2222
0.5025,-9.1854,3.2321,1.6188,-0.547,-0.2457
0.4546,-8.5101,3.7346,1.6374,-0.5621,-0.2534
0.6736,-7.3866,4.4237,1.6114,-0.5742,-0.3175
1.3059,-7.2987,4.6845,1.4864,-0.5688,-0.315
1.081,-7.7306,4.8335,1.3548,-0.5479,-0.244
1.0146,-8.5388,4.4644,1.2953,-0.5374,-0.2165
0.9667,-8.336,4.7922,1.3728,-0.5408,-0.2321
1.3968,-7.7713,5.0865,1.3848,-0.5402,-0.2499
1.5643,-7.3789,5.3282,1.3525,-0.5282,-0.27
1.8849,-7.0241,5.6548,1.2882,-0.4986,-0.2428
1.6391,-6.7047,5.8283,1.1872,-0.4497,-0.2069
1.4183,-6.7597,5.921,1.0545,-0.4227,-0.1898
1.4225,-6.8901,6.1621,0.9655,-0.4108,-0.2428
1.5577,-7.4447,6.0179,0.8711,-0.4024,-0.2896
1.6768,-7.794,5.8505,0.851,-0.3886,-0.338
1.8885,-8.1141,5.6853,0.865,-0.37,-0.321
1.8652,-7.8323,5.7494,0.8994,-0.3528,-0.3352
2.6501,-6.5587,6.4092,0.9118,-0.3356,-0.4252
3.3368,-6.6221,6.6042,0.7889,-0.2852,-0.3419
2.6668,-7.6403,6.5007,0.7542,-0.2047,-0.3086
2.674,-7.0672,6.8931,0.8364,-0.1355,-0.4134
3.2865,-6.1657,7.4423,0.8612,-0.0659,-0.4831
3.2638,-5.3635,8.1296,0.7944,0.0202,-0.4443
2.6847,-4.4925,8.8929,0.7094,0.0935,-0.4223
