ax,ay,az,gx,gy,gz
0.8907,-6.655,-6.7017,-0.0932,-0.2107,-0.0991
0.8483,-6.6808,-6.7232,-0.0994,-0.2009,-0.0812
0.5892,-6.7537,-6.8261,-0.1155,-0.2158,-0.0699
0.6969,-6.6479,-6.7783,-0.0634,-0.2151,-0.0944
0.7328,-6.4774,-6.7035,-0.0696,-0.2266,-0.0896
0.6957,-6.7549,-6.7956,-0.0976,-0.2311,-0.069
1.0331,-6.5737,-6.7825,-0.0927,-0.2343,-0.0476
0.9876,-6.5976,-6.816,-0.1181,-0.2333,-0.0302
0.8046,-6.6018,-6.8824,-0.1082,-0.2293,-0.0101
0.9111,-6.3236,-6.8877,-0.1053,-0.2252,0.0026
0.7549,-6.2883,-6.9117,-0.1202,-0.2048,-0.0255
0.4062,-6.3906,-6.9769,-0.1318,-0.1956,-0.0765
0.7795,-6.8106,-7.13,-0.1291,-0.2043,-0.0985
0.6329,-6.7531,-7.1151,-0.1161,-0.2097,-0.0811
0.533,-6.5569,-7.0062,-0.1066,-0.2334,-0.0913
0.609,-6.4355,-6.8656,-0.1079,-0.2526,-0.0745
0.7573,-6.2572,-6.7567,-0.1202,-0.2545,-0.0675
0.8345,-6.384,-6.7418,-0.1479,-0.2601,-0.0312
0.8297,-6.3924,-6.7878,-0.1465,-0.2514,-0.0142
0.469,-6.2824,-6.8405,-0.1617,-0.2297,-0.0165
0.7645,-6.5007,-6.9045,-0.1662,-0.2217,-0.0468
0.7346,-6.347,-6.856,-0.1672,-0.2102,-0.0421
0.6802,-6.3679,-6.868,-0.1669,-0.1962,-0.0229
0.786,-6.2381,-6.9787,-0.1812,-0.2,-0.029
0.5509,-6.3338,-7.0672,-0.1909,-0.2014,-0.0341
0.408,-5.9749,-7.0481,-0.1985,-0.2034,-0.0426
0.749,-6.2782,-7.0863,-0.2438,-0.1907,-0.0801
0.8195,-6.3206,-7.1683,-0.2562,-0.1824,-0.0686
0.667,-6.1998,-7.2736,-0.2579,-0.1665,-0.0445
0.4774,-5.8253,-7.1575,-0.27,-0.1664,-0.0466
0.4959,-5.4796,-7.0493,-0.3293,-0.1627,-0.078
0.7101,-5.3761,-7.0588,-0.4298,-0.16,-0.1107
0.5097,-6.5169,-7.3316,-0.5564,-0.1765,0.1737
0.603,-6.4146,-7.3765,-0.4932,-0.1653,0.0587
0.5683,-6.1597,-7.3388,-0.4216,-0.1626,-0.0399
0.7651,-5.5842,-7.1707,-0.4286,-0.171,-0.0237
0.7992,-5.6183,-7.0469,-0.4913,-0.1657,-0.0415
1.0989,-5.1428,-6.8219,-0.6557,-0.1637,-0.0165
1.1934,-5.2666,-6.8441,-0.7632,-0.1623,0.0408
1.8108,-6.0227,-7.0505,-0.8272,-0.151,0.0777
3.3936,-6.2052,-6.9302,-0.8088,-0.1103,0.1694
3.9924,-6.4116,-7.0463,-0.8219,0.017,0.2692
4.5236,-6.0778,-7.0205,-0.7951,0.1707,0.4549
4.5595,-5.8229,-6.8895,-0.816,0.3832,0.6466
5.2187,-5.7799,-7.081,-0.7799,0.6621,0.7287
6.3093,-5.7721,-7.1324,-0.7788,1.0269,0.8761
-2.348,-10.7827,-11.4012,0.7616,-0.3577,-0.5029
5.8941,-7.9878,-10.3956,0.9601,0.3755,2.4306
12.5216,-11.744,-10.6965,1.55,1.559,1.4409
8.3115,-9.9906,-10.9639,1.8575,2.3455,1.542
8.5866,-7.657,-10.5703,2.0324,2.502,2.1886
11.5711,-9.1005,-10.9328,2.147,2.502,2.144
14.3725,-10.6804,-12.1292,2.4193,2.502,2.3895
10.8538,-8.4479,-12.6766,2.502,2.502,2.4039
2.1745,-4.398,-13.0834,2.502,2.502,2.4698
-8.0495,-7.5966,-15.3673,2.502,2.502,2.502
-13.3813,-7.2945,-15.472,2.502,2.502,2.502
-7.7474,-0.4977,-12.3799,2.502,2.502,2.502
-10.5464,1.1659,-6.9817,2.502,1.2324,2.4186
-6.9177,-0.7083,-5.7248,2.0403,0.3069,2.2236
-6.9374,-2.7805,-5.3569,1.4158,-0.2243,2.082
-6.585,-4.6104,-5.1093,1.0908,-0.5738,1.6415
-4.3884,-5.0931,-4.5799,0.8822,-0.6984,1.1749
-3.0604,-5.6997,-3.9769,0.7123,-0.6305,0.7175
-1.4387,-6.9308,-3.6754,0.6229,-0.4453,0.3002
-0.7143,-7.0648,-3.201,0.6048,-0.2319,0.0431
-1.0283,-6.6269,-2.683,0.5582,-0.0828,-0.1016
-1.3831,-6.3362,-2.2851,0.4469,-0.0482,-0.2275
-0.1394,-6.6544,-1.7515,0.1026,-0.2453,-0.3543
0.2285,-7.6738,-2.0501,-0.0491,-0.3658,-0.26
0.0,-8.1039,-2.3121,-0.121,-0.4964,-0.1497
