ax,ay,az,gx,gy,gz
-1.0744,-6.6401,-6.4792,0.0634,-0.0823,-0.028
-1.2981,-6.7131,-6.527,0.0415,-0.0924,0.0034
-1.2556,-6.9882,-6.5743,0.0363,-0.125,-0.0113
-0.9535,-7.0349,-6.588,0.0575,-0.1293,-0.0189
-1.0038,-6.8638,-6.5163,0.0694,-0.1272,-0.0241
-1.1689,-6.9488,-6.5282,0.0603,-0.1236,-0.0019
-1.9346,-6.6299,-6.5515,0.0673,-0.1321,-0.0686
-1.4225,-6.8495,-6.6335,0.0495,-0.1695,-0.0838
-1.3711,-6.8441,-6.5874,0.0428,-0.2016,-0.0848
-1.3603,-6.7962,-6.4642,0.0274,-0.2329,-0.0513
-1.2766,-6.6885,-6.3422,0.016,-0.2718,-0.0399
-1.261,-5.9509,-6.0933,0.0095,-0.3029,-0.0661
-1.6295,-6.2166,-6.195,-0.1175,-0.3647,-0.0443
-1.1515,-6.1131,-6.201,-0.2062,-0.3868,0.0043
-0.871,-6.1406,-6.28,-0.2682,-0.4141,0.0287
-0.4522,-6.5725,-6.5444,-0.3435,-0.4147,0.0892
-0.4989,-6.9793,-6.6485,-0.3656,-0.3778,0.1108
-0.8806,-6.5545,-6.6347,-0.3714,-0.3237,0.0995
-1.3095,-6.883,-6.6796,-0.3887,-0.3122,0.1034
-0.9374,-6.8399,-6.8638,-0.3959,-0.2989,0.0974
-1.4082,-6.8381,-6.8764,-0.3773,-0.2846,0.0895
-1.0851,-6.6736,-6.8183,-0.3596,-0.2866,0.0645
-0.9589,-6.7071,-6.874,-0.3749,-0.2645,0.0918
-0.8315,-6.4792,-6.7448,-0.4007,-0.2611,0.078
-0.9476,-6.2076,-6.682,-0.4171,-0.2173,0.0864
-0.6921,-6.0329,-6.6096,-0.4649,-0.163,0.0961
-0.8776,-6.472,-6.8154,-0.48,-0.1064,0.11
-0.9972,-6.1208,-6.7292,-0.4919,-0.0623,0.093
-0.8243,-6.1693,-6.8734,-0.4718,-0.003,0.135
-0.9153,-6.9745,-6.9625,-0.4504,0.027,0.1407
-1.1815,-6.1316,-6.8207,-0.4068,0.0512,0.1433
-0.9667,-5.5663,-6.7095,-0.4289,0.0714,0.1658
-0.3805,-5.8798,-6.7424,-0.4676,0.0955,0.1595
0.0676,-5.5364,-6.682,-0.5495,0.2542,0.2405
1.2419,-5.4317,-6.2195,-0.3441,0.4502,-0.6158
2.3707,-1.6056,-5.8433,-0.7498,0.6128,0.0788
-1.599,-3.5509,-6.9733,-1.1244,0.6717,0.4833
-0.5444,-9.551,-8.5717,-1.1325,0.5724,0.4593
-15.4756,-17.8241,-11.4443,-1.4503,-0.7667,1.9871
4.4758,-7.4387,-9.259,0.5789,-0.7391,-0.2504
0.2524,-5.1835,-7.9268,0.2253,-0.1106,0.6135
-4.8443,-7.5811,-8.2642,0.1719,-0.035,0.5766
-0.9476,-5.1637,-7.212,0.2452,-0.1219,0.4255
-0.9864,-6.588,-7.3914,0.1648,-0.0367,0.5189
0.0108,-6.2261,-7.3442,0.1943,0.1518,0.5318
0.536,-7.3699,-7.7845,0.2327,0.2537,0.5037
1.9214,-8.6249,-8.0219,0.3144,0.4713,0.4897
3.5157,-10.343,-8.9085,0.567,0.7496,0.545
8.2869,-13.529,-10.0319,1.127,1.3521,0.4058
4.5541,-9.6879,-9.5043,1.9098,2.0461,0.318
6.387,-10.0534,-9.4223,1.994,2.4309,0.4011
13.4309,-13.0493,-10.9753,2.3471,2.5019,-0.3667
6.0538,-17.6321,-16.5727,2.4961,2.502,0.5044
-15.5964,-9.7723,-17.7141,2.502,2.502,2.0973
7.8054,-16.2688,-5.8433,2.502,2.502,0.0212
-9.9757,-5.1781,-11.6034,2.502,2.502,1.7488
-5.3468,-2.2289,-8.4897,2.502,2.502,1.4311
-6.4014,-3.3882,-7.0696,2.502,2.502,1.101
-7.9884,-1.4626,-4.4614,2.502,2.502,0.6367
-7.6038,0.6341,-3.3392,2.1612,2.1061,0.3321
-6.1585,-2.3982,-3.2776,1.4833,1.5328,-0.0383
-3.9607,-6.1998,-3.7992,0.9399,1.0392,-0.1371
-3.2154,-8.3157,-3.9506,0.815,0.6922,-0.3597
-2.0973,-7.1486,-3.0209,0.8652,0.4119,-0.4327
-0.8034,-5.7404,-2.5908,0.7653,0.229,-0.4616
-0.6622,-5.8857,-2.5525,0.2214,-0.0024,-0.0544
-1.6301,-7.2479,-2.9121,0.0398,-0.1162,-0.0079
-1.1282,-8.1691,-3.2746,-0.0381,-0.2689,-0.078
-0.5414,-9.0736,-3.5976,-0.0567,-0.3887,-0.093
-0.2064,-8.6405,-3.5019,-0.033,-0.4859,-0.1035
0.2943,-8.7727,-3.481,-0.0679,-0.5692,-0.0744
1.0158,-8.8499,-3.4451,-0.1058,-0.6264,-0.0747
2.0273,-8.5597,-3.3272,-0.154,-0.6393,-0.0655
2.3611,-8.7954,-3.4738,-0.2162,-0.578,-0.012
1.5607,-8.8959,-3.5659,-0.2544,-0.5103,0.0126
1.4279,-8.8941,-3.6778,-0.2926,-0.5027,-0.0623
1.1623,-8.1864,-3.5862,-0.3468,-0.525,-0.0404
1.1486,-8.2654,-3.6281,-0.4174,-0.5762,-0.0347
1.206,-8.3856,-3.8818,-0.4716,-0.6248,-0.0252
0.9188,-8.4873,-3.8429,-0.5213,-0.6729,0.035
1.1222,-8.7224,-3.8656,-0.5241,-0.7317,0.0203
1.7133,-8.6734,-3.8506,-0.5166,-0.7618,0.0075
1.4506,-8.6937,-3.9308,-0.5119,-0.7368,0.0322
0.603,-8.0357,-3.9039,-0.513,-0.7412,0.0275
0.5695,-8.4867,-4.1677,-0.5584,-0.7889,0.0295
0.469,-8.7966,-4.4357,-0.5745,-0.8283,0.0198
1.0672,-9.082,-4.5948,-0.5224,-0.9484,0.0629
