ax,ay,az,gx,gy,gz
-4.4554,-9.874,-4.1336,0.9314,-0.5491,-0.7243
-4.8251,-9.7514,-4.0301,1.0341,-0.5812,-0.7645
-4.1061,-11.1876,-4.3579,1.1958,-0.6162,-0.6481
-4.3448,-8.0716,-3.2752,1.2957,-0.6336,-0.775
-2.6166,-10.4423,-3.6927,1.255,-0.6292,-0.7902
-2.9348,-10.9196,-3.6843,1.3498,-0.5374,-0.6599
-2.7541,-8.7655,-2.9216,1.4284,-0.459,-0.6427
-2.4042,-8.7721,-2.604,1.3671,-0.3404,-0.6015
-4.0499,-8.1852,-2.3767,1.29,-0.2519,-0.5656
-3.8309,-9.9655,-2.616,1.2101,-0.1819,-0.5697
-4.1456,-10.2413,-2.7326,1.3145,-0.1922,-0.4964
-4.3119,-10.2556,-2.4299,1.3974,-0.2058,-0.4875
-4.8,-9.7388,-2.8851,1.5547,-0.2321,-0.4067
-4.5547,-9.1681,-2.6064,1.6019,-0.3089,-0.4003
-4.9819,-9.0036,-2.3414,1.6364,-0.3716,-0.4282
-4.0899,-9.0269,-1.9597,1.6695,-0.4279,-0.4359
-2.6453,-7.7713,-1.1976,1.6932,-0.4356,-0.3748
-2.5854,-6.5228,-0.3129,1.6031,-0.3706,-0.2866
-2.5214,-6.9906,-0.1645,1.4501,-0.291,-0.2344
-2.9527,-7.0283,-0.1178,1.3523,-0.2241,-0.2056
-3.9087,-8.5011,-0.7573,1.2194,-0.17,-0.1565
-4.1605,-9.195,-0.9093,1.2827,-0.2035,-0.131
-4.1342,-8.4455,-0.5396,1.3487,-0.2653,-0.1138
-3.6724,-7.8209,-0.1005,1.3511,-0.3245,-0.1115
-3.7825,-7.1115,0.4869,1.3196,-0.3613,-0.1155
-2.9671,-6.4732,1.1707,1.2478,-0.3839,-0.15
-1.4536,-6.1071,1.6313,1.1228,-0.3509,-0.1123
-2.0399,-6.3984,1.5703,0.9762,-0.2379,-0.0341
-2.4604,-7.7833,1.0128,0.8934,-0.1552,0.0035
-3.1238,-7.7001,0.88,0.911,-0.1136,0.0283
-3.2154,-8.7595,0.3314,0.8277,-0.1328,0.059
-3.7777,-8.991,0.1161,0.9133,-0.1501,0.1197
-4.3813,-7.8221,0.4834,0.9769,-0.1897,0.129
-3.4331,-7.0481,1.0576,0.9388,-0.2644,0.0943
-2.6698,-6.2907,1.7115,0.827,-0.2619,0.1445
-2.8229,-6.4343,1.8927,0.7151,-0.2251,0.209
-2.394,-6.4875,1.9801,0.6135,-0.1602,0.259
-3.344,-7.4321,1.4291,0.5639,-0.0981,0.2802
-3.2124,-7.4243,1.2299,0.5495,-0.1022,0.2212
-2.1386,-9.0509,0.4828,0.5946,-0.0652,0.3024
-4.1545,-8.3773,0.3625,0.7501,-0.0404,0.4103
-3.2189,-6.6503,1.1689,0.8408,-0.1423,0.6042
-3.6772,-4.1216,2.4167,0.7969,-0.1621,0.6444
-2.6943,-3.1095,3.1615,0.5849,-0.1489,0.7001
-2.8522,-4.0475,3.1059,0.3843,-0.0606,0.7916
-3.1657,-3.1167,3.4576,0.2464,0.0284,0.6959
-2.4742,-3.1747,3.4774,0.0706,0.1453,0.6435
-3.2662,-3.0826,3.521,-0.1218,0.2789,0.5664
-3.1681,-2.1655,3.7789,-0.3241,0.3742,0.4304
-3.5665,0.8261,4.8891,-0.651,0.4617,0.2202
-1.55,1.5188,5.3934,-1.2511,0.5793,0.0295
-0.8584,0.3697,4.6528,-2.2473,1.0133,0.0095
-0.8692,3.8285,5.3055,-2.4625,1.2359,-0.1187
0.7298,7.9388,6.1137,-2.502,1.4765,-0.3649
2.1051,10.9645,5.6842,-2.502,1.8581,-0.6031
2.6016,14.4736,4.3023,-2.502,2.2872,-0.9707
5.394,13.3208,-0.0042,-2.502,2.4751,-1.1458
4.2784,11.1069,-5.2935,-2.502,2.502,-1.1003
2.6357,5.3581,-12.0102,-2.502,2.502,-1.0108
-2.5765,3.3697,-15.99,-2.502,2.502,-1.0884
-3.4175,2.7093,-17.8899,-2.502,2.502,-1.4355
0.0371,-10.1521,-19.5709,-2.502,2.502,-1.3259
-12.1286,-12.5043,-19.5709,-2.502,2.0785,-1.5779
-7.5308,-10.5811,-19.5709,-2.502,1.3587,-2.0196
-3.5964,-11.8271,-19.5183,-2.502,0.8554,-2.0688
-1.3119,-12.1077,-18.5809,-2.502,0.6061,-1.9312
0.545,-12.393,-17.8026,-2.502,0.4793,-1.5628
0.4965,-11.1589,-16.9777,-2.502,0.5126,-1.192
-0.6933,-8.3019,-15.9314,-2.502,0.5229,-1.0361
-1.2377,-7.7629,-15.8273,-2.502,0.5184,-0.9079
-1.6504,-8.9294,-16.197,-2.502,0.5038,-0.7888
-2.9288,-10.343,-16.4602,-2.3256,0.4067,-0.6939
-3.1609,-10.4542,-16.0953,-1.5731,-0.0169,-0.4227
-1.3956,-8.0321,-14.3228,-1.3488,-0.1545,-0.2171
-1.6804,-7.7252,-13.7408,-1.1986,-0.2412,-0.0828
-1.5087,-7.6211,-13.1342,-1.0069,-0.3076,-0.1052
-0.4917,-7.0433,-12.5659,-0.8148,-0.3307,-0.142
-0.5946,-6.475,-11.9707,-0.6434,-0.3264,-0.149
-0.1472,-6.0957,-11.656,-0.4967,-0.3212,-0.1435
-0.5037,-5.5519,-11.3928,-0.3819,-0.3037,-0.0967
-0.2136,-6.1513,-11.5089,-0.2603,-0.297,-0.0016
-0.6502,-5.6088,-11.3312,-0.1045,-0.2884,0.0676
-1.328,-5.2343,-11.211,-0.0066,-0.2918,0.1171
-1.7228,-5.2594,-11.0064,0.1373,-0.3619,0.1197
-1.2233,-4.7342,-10.4955,0.2386,-0.3977,0.0929
-1.0768,-3.7795,-9.9823,0.291,-0.3837,0.1445
-0.9117,-3.3583,-9.5839,0.2949,-0.3537,0.1319
-0.9434,-2.8564,-9.2692,0.274,-0.2924,0.1377
-1.8024,-3.1801,-9.2106,0.2762,-0.2381,0.1517
-1.8281,-3.1669,-9.1848,0.3024,-0.22,0.0735
-1.9561,-3.3135,-9.2859,0.2982,-0.2168,0.0627
-2.2493,-4.0995,-9.5324,0.3056,-0.2262,0.0929
-1.7599,-3.7394,-9.3506,0.3822,-0.2551,0.0605
-1.736,-2.8851,-8.9551,0.3984,-0.2359,0.0061
-1.9184,-2.3719,-8.6686,0.3672,-0.2282,-0.037
-1.2688,-2.5609,-8.7278,0.3242,-0.2214,-0.0738
-1.5105,-2.4616,-8.7482,0.2814,-0.2006,-0.055
-1.6923,-2.863,-8.8947,0.2202,-0.1826,-0.0376
-1.6337,-3.2512,-8.9803,0.2012,-0.1842,-0.0483
-1.4393,-2.93,-8.8301,0.2143,-0.178,-0.0386
