ax,ay,az,gx,gy,gz
-9.5216,-2.5143,-0.1609,-2.3886,-0.115,-0.2348
-9.143,-2.2923,-0.6359,-2.4645,-0.2103,-0.2447
-8.1434,-3.853,-1.6229,-2.4985,-0.3218,-0.0432
-8.0865,-6.0299,-2.3988,-2.5019,-0.3684,0.1464
-7.4925,-6.3978,-2.8175,-2.3054,-0.3844,0.2563
-7.9095,-7.0253,-3.195,-2.0555,-0.3625,0.4433
-8.6536,-5.7918,-3.0586,-1.8287,-0.3756,0.5129
-9.5294,-6.2818,-3.3206,-1.7454,-0.4173,0.6452
-9.195,-7.2903,-3.5521,-1.333,-0.4007,0.5555
-10.1474,-6.4588,-3.2375,-1.1111,-0.3787,0.3879
-9.131,-7.1192,-3.3643,-0.9507,-0.3391,0.2427
-9.1801,-8.2319,-3.5139,-0.6936,-0.2222,0.1116
-9.3009,-8.4461,-3.5707,-0.3238,-0.0938,-0.0746
-8.9839,-7.7695,-3.3296,0.0263,-0.0087,-0.2478
-8.2546,-8.4712,-3.4181,0.2801,0.0682,-0.2469
-8.4221,-8.0812,-3.2225,0.606,0.174,-0.3051
-9.5204,-6.4648,-2.6429,0.8491,0.2085,-0.3937
-9.8722,-4.5015,-1.9328,0.9085,0.1257,-0.4758
-10.1294,-3.3679,-1.3131,0.7369,-0.0025,-0.4401
-8.8804,-3.2632,-0.9003,0.3295,-0.1941,-0.3005
-9.3727,-3.146,-0.7609,0.1598,-0.2637,-0.2584
-9.0664,-3.5689,-0.9021,-0.0254,-0.3584,-0.1979
-9.3852,-4.3041,-0.9529,-0.1261,-0.428,-0.1804
-8.3019,-4.943,-1.0732,-0.1503,-0.5036,-0.1751
-8.0345,-5.2301,-1.0929,-0.1103,-0.4906,-0.1431
-7.9513,-5.2122,-1.0732,-0.0694,-0.4791,-0.063
-8.1009,-4.4602,-0.9027,-0.0466,-0.4696,-0.0299
-8.6824,-3.8889,-0.7717,-0.1296,-0.4728,0.0735
-9.1179,-3.737,-0.6885,-0.2828,-0.5297,0.1402
-10.0546,-4.1904,-0.731,-0.4405,-0.7023,0.0195
-9.1693,-2.8164,-0.2064,-0.4918,-0.7997,-0.1179
-8.1027,-2.1733,-0.0096,-0.6608,-0.7913,-0.173
-6.1597,-4.5428,-0.5964,-0.868,-0.7308,-0.0186
-5.9701,-7.0122,-1.1809,-0.7791,-0.5153,0.17
-7.1402,-6.6197,-1.1312,-0.511,-0.3422,0.1888
-7.3657,-5.5507,-0.9362,-0.2985,-0.2344,0.185
-8.796,-3.9781,-0.5294,-0.2223,-0.1839,0.1502
-8.93,-3.6293,-0.4839,-0.3306,-0.1981,0.1314
-8.4473,-3.938,-0.4834,-0.4747,-0.2185,0.1122
-8.9378,-3.734,-0.5635,-0.5048,-0.1854,0.0682
-9.9709,-2.5382,-0.3302,-0.7355,-0.2905,-0.0186
-9.14,-3.1113,-0.6,-0.9113,-0.3938,-0.0597
-9.1376,-4.6038,-1.2096,-1.0621,-0.4493,0.0641
-9.2387,-5.2875,-1.2808,-1.0237,-0.5054,0.0693
-9.3715,-4.6415,-1.2706,-0.9252,-0.5582,0.0622
-8.616,-4.2969,-1.1384,-0.9598,-0.5925,0.1098
-7.4668,-5.747,-1.413,-0.9726,-0.554,0.1977
-7.5494,-6.7484,-1.7456,-0.8614,-0.4559,0.2921
-8.9809,-6.2614,-1.7127,-0.6697,-0.3766,0.2883
-9.1992,-5.1733,-1.4237,-0.5493,-0.3819,0.1791
-8.4329,-5.1769,-1.5111,-0.5537,-0.3344,0.2253
-7.0534,-10.9011,-3.2022,-0.2759,-0.1988,0.368
-7.6032,-9.9954,-3.3482,0.2333,-0.0918,0.3345
-5.0901,-11.3647,-4.1593,0.5066,0.0016,0.4283
-2.3258,-18.7765,-6.8249,0.9121,0.2523,0.8346
3.9649,-19.5996,-11.8505,1.9416,0.6963,1.5366
3.947,-19.5996,-19.4728,2.4377,1.5638,2.3089
-1.5266,-19.5996,-19.5709,2.502,2.2059,2.502
-6.1364,-19.5996,-19.5709,2.502,2.2949,2.148
-4.4112,-16.9202,-19.5709,2.502,2.422,1.3928
-14.1954,-0.454,-19.5709,2.502,2.4937,0.8127
-18.7083,19.5709,-14.7739,2.502,2.375,-0.4462
-19.5996,19.5709,-4.2622,2.502,1.7851,-0.5577
-19.5996,19.5709,2.7595,2.502,0.6432,-1.2858
-16.8766,19.3053,6.5438,2.502,0.0163,-1.8586
-10.1707,15.8435,7.0235,2.502,-0.1051,-1.6809
-5.3246,11.4078,6.1561,2.502,-0.0424,-1.3929
-4.5326,6.0796,4.0576,2.502,0.0396,-0.5832
-5.3683,3.591,3.3619,2.502,0.1056,0.0156
-9.0353,8.26,4.5912,2.4189,0.0644,0.173
-9.4367,11.7745,5.8977,1.4445,-0.1423,0.2288
-7.8443,6.8865,4.8568,-0.3376,-0.0976,0.4988
-9.1878,1.1773,2.744,-0.6413,-0.0754,0.2705
-8.8403,-3.3188,0.9607,-0.5491,0.055,0.1572
-9.8058,-4.6648,-0.2022,-0.0738,0.1768,0.0281
-10.8353,-3.5462,0.2381,0.4914,0.1285,-0.2706
-9.1872,-0.7244,1.1043,0.7346,0.0353,-0.422
-9.3452,1.1186,2.2074,0.6735,0.0134,-0.2709
-9.9296,2.339,3.1573,0.4225,-0.0079,-0.1311
-9.9386,2.345,3.5216,0.108,-0.0561,-0.0557
-10.06,2.0058,3.4014,-0.2537,-0.0861,0.0876
-10.5368,0.2441,2.8373,-0.5806,-0.1284,0.1316
-9.4481,-3.3547,1.2185,-0.8237,-0.147,0.0526
-9.6245,-5.147,0.5904,-0.7001,-0.1266,0.0163
-9.28,-5.7081,0.4044,-0.4965,-0.1248,-0.0034
-10.1719,-5.1523,0.8339,-0.2818,-0.1319,0.0056
-10.3603,-3.7633,1.5458,-0.1598,-0.193,-0.0455
-9.6526,-2.8385,2.1176,-0.185,-0.2411,-0.0646
-10.0654,-2.4443,2.388,-0.2903,-0.2542,-0.0724
-9.9571,-2.5501,2.3378,-0.4328,-0.2836,-0.12
-9.0628,-3.6808,1.9992,-0.5673,-0.3178,-0.1174
-8.8122,-4.6822,1.6696,-0.5922,-0.3114,-0.0835
-8.732,-5.4048,1.3729,-0.5132,-0.326,-0.0923
-8.2708,-5.0124,1.5655,-0.3632,-0.269,-0.0247
-8.3581,-4.6612,1.7073,-0.3393,-0.2324,0.035
-8.9827,-4.7055,1.6929,-0.317,-0.1978,0.0727
-9.4337,-4.3705,1.8377,-0.2801,-0.2178,0.0245
-8.9019,-4.0528,1.9304,-0.2855,-0.2433,-0.0272
-9.2501,-4.282,1.9346,-0.309,-0.248,-0.0223
-8.5525,-4.3627,1.9065,-0.2928,-0.2538,-0.0669
