ax,ay,az,gx,gy,gz
-8.9175,-4.6014,-0.6945,-0.8228,-0.7694,0.3154
-8.8427,-4.3723,-0.6054,-0.7906,-0.7544,0.3152
-8.9342,-4.1821,-0.5575,-0.7953,-0.746,0.3444
-9.1639,-4.3286,-0.5037,-0.7903,-0.7397,0.3456
-9.2471,-4.0534,-0.4421,-0.78,-0.7447,0.3515
-9.3517,-4.0899,-0.3936,-0.7742,-0.7543,0.3427
-9.2267,-3.7675,-0.2279,-0.7754,-0.7665,0.3385
-9.3864,-3.7161,-0.1316,-0.7916,-0.7785,0.3473
-9.5288,-3.7328,-0.1418,-0.8518,-0.8014,0.376
-9.6431,-3.8082,-0.2088,-0.8527,-0.8213,0.3679
-9.7196,-3.6987,-0.1555,-0.8571,-0.8327,0.347
-9.6634,-3.6993,-0.1286,-0.847,-0.8448,0.3156
-9.7352,-3.5372,-0.067,-0.8438,-0.8549,0.3156
-9.8339,-3.3691,0.0658,-0.8559,-0.8612,0.3061
-9.789,-3.1172,0.2118,-0.8703,-0.8762,0.2782
-10.0475,-2.9671,0.268,-0.8985,-0.8849,0.246
-9.9811,-2.6207,0.451,-0.9309,-0.8929,0.1809
-10.1246,-2.4048,0.4989,-0.975,-0.8854,0.0909
-9.7376,-2.8062,0.3398,-1.1214,-0.9035,0.023
-9.4098,-3.4786,0.2213,-1.1571,-0.9133,0.0387
-9.6102,-3.3619,0.2279,-1.1421,-0.9396,0.0749
-9.6945,-3.332,0.2273,-1.1412,-0.9749,0.1004
-9.6245,-3.3864,0.2847,-1.1656,-1.0059,0.1593
-9.2698,-3.6156,0.3894,-1.1548,-1.0473,0.1093
-9.7645,-3.7591,0.2949,-1.1538,-1.0369,0.1651
-9.2411,-2.9587,0.4624,-1.1576,-1.0252,0.1405
-9.5539,-3.5868,0.3284,-1.181,-0.9976,0.114
-9.3673,-3.5677,0.2411,-1.1526,-0.977,0.0409
-9.1813,-3.283,0.2058,-1.1322,-0.9362,-0.0036
-8.994,-4.3346,-0.2841,-1.1757,-0.8589,-0.0147
-8.6818,-4.0708,-0.1944,-1.1341,-0.7993,-0.0379
-8.7637,-4.0152,-0.2668,-1.1102,-0.7584,-0.0915
-8.3695,-4.4495,-0.4175,-1.1079,-0.7144,-0.1273
-8.2217,-4.7725,-0.606,-1.0673,-0.6473,-0.1253
-8.4174,-4.809,-0.7208,-1.0236,-0.586,-0.1103
-8.333,-5.1458,-0.9248,-0.973,-0.5386,-0.1305
-8.1978,-5.4389,-1.0223,-0.9139,-0.4775,-0.0857
-8.339,-5.1075,-0.9643,-0.8364,-0.4262,-0.0874
-8.0429,-5.0692,-1.0349,-0.7934,-0.3744,-0.0985
-8.0471,-5.7446,-1.4285,-0.719,-0.2394,0.0014
-8.3671,-6.1268,-1.7043,-0.6481,-0.1781,0.0101
-8.4568,-6.7484,-1.9394,-0.5307,-0.1304,0.0039
-8.4658,-6.883,-2.0058,-0.377,-0.0867,-0.005
-8.4335,-7.0032,-2.068,-0.2143,-0.0434,-0.0197
-8.6572,-7.1121,-2.1027,-0.0484,-0.0254,0.0031
-8.8295,-7.0947,-2.0459,0.1352,-0.0233,0.0297
-8.9545,-6.3015,-1.7503,0.3268,-0.0286,0.0131
-8.9073,-6.0174,-1.5075,0.4471,-0.0448,0.0402
-8.6859,-5.3318,-1.2036,0.5453,-0.0416,0.0329
-8.7242,-4.8251,-0.999,0.5938,-0.0326,0.0681
-8.9815,-5.1464,-1.27,0.6186,0.007,0.1225
-9.146,-6.1238,-1.724,0.686,0.0229,0.1149
-7.8197,-8.3874,-2.7691,0.8679,0.0747,0.1373
-4.8209,-11.5777,-4.3992,1.2462,0.2536,0.2103
-1.3095,-16.5805,-7.3723,1.8386,0.673,0.5231
-0.3721,-19.5996,-11.3773,2.3764,1.3899,0.6975
-1.2802,-19.5996,-16.6457,2.502,2.1903,0.945
0.1531,-19.5996,-19.5709,2.502,2.4742,0.8191
-6.0586,-19.5996,-19.5709,2.502,2.502,0.2631
-10.882,-5.8086,-19.5709,2.502,2.502,-0.4452
-14.5424,11.9049,-16.2628,2.502,2.502,-0.5019
-18.0485,14.8696,-10.3693,2.502,2.502,-0.2886
-19.5996,17.1769,-3.8859,2.502,2.502,-0.1748
-19.5996,18.2112,2.68,2.502,2.4603,-0.8079
-19.5996,19.5709,6.4409,2.502,1.8171,-1.2226
-17.8182,12.859,6.3703,2.502,1.1351,-1.0755
-10.1785,5.4108,4.4925,2.502,0.7878,-1.1955
-6.3033,3.99,3.405,2.502,0.7751,-1.2262
-6.6646,1.5799,2.4329,2.502,0.9035,-0.8152
-8.8774,0.6676,1.8479,2.3006,0.8597,-0.554
-8.0997,-0.2165,1.5278,2.0268,0.7278,-0.3496
-10.9454,2.1631,2.7362,1.388,0.5424,-0.1466
-10.0361,0.9147,2.1308,0.994,0.4712,-0.2167
-9.7854,-2.1589,0.8853,0.8106,0.4901,-0.1782
-10.5577,-2.8576,0.2213,0.9209,0.4904,-0.2692
-10.8168,-2.1966,0.1585,1.0636,0.4194,-0.3832
-10.3256,-2.3109,0.259,1.1267,0.3185,-0.3541
-9.5001,-1.5123,0.8279,1.1814,0.2584,-0.2974
-9.6628,-0.5282,1.4495,1.1625,0.2527,-0.1926
-10.1874,0.7107,2.0399,0.9944,0.1857,-0.0809
-9.5115,0.4606,2.2271,0.7824,0.1185,0.0118
-9.4546,0.9541,2.3988,0.3058,0.0931,0.1568
-10.2844,-0.0018,2.007,0.0932,0.0568,0.15
-10.1671,-0.4289,1.6798,-0.0402,0.0279,0.0746
-9.6389,-2.479,0.7848,-0.1333,0.0258,0.1852
-10.7121,-2.8361,0.5509,-0.0347,0.0026,0.1644
-9.9745,-2.4598,0.7519,0.0496,-0.0555,0.1085
-10.3777,-1.6092,1.1503,0.0745,-0.0654,0.1465
-10.9729,-1.5649,1.3741,-0.0033,-0.1248,0.1509
-9.9589,-1.4447,1.392,-0.0729,-0.1641,0.0615
-10.0989,-1.9382,1.3119,-0.1484,-0.147,0.0833
-10.328,-1.5135,1.3298,-0.2114,-0.1448,0.0219
-10.0666,-2.927,0.8913,-0.3366,-0.1795,-0.1032
-9.6939,-2.7159,0.8375,-0.347,-0.202,-0.1467
-9.4511,-3.594,0.6132,-0.4084,-0.2217,-0.0948
-9.3506,-4.1013,0.466,-0.3814,-0.2348,-0.1036
-8.9845,-4.8042,0.3422,-0.3068,-0.2348,-0.0649
-9.2213,-4.0762,0.6401,-0.2098,-0.2309,-0.07
-9.2321,-3.451,0.9823,-0.1991,-0.2366,-0.0902
-9.2345,-3.5856,1.0624,-0.2708,-0.2323,-0.0919
