ax,ay,az,gx,gy,gz
-2.4796,-9.2166,-4.2724,1.8846,-0.1817,-0.4701
-3.2662,-10.7061,-4.4812,2.0031,-0.14,-0.421
-3.2171,-10.3089,-4.3597,2.2728,-0.1154,-0.5317
-3.3003,-8.8457,-3.7292,2.4396,-0.1155,-0.6243
-2.9396,-7.876,-3.0323,2.4525,-0.1138,-0.7017
-1.7838,-9.2405,-3.0072,2.3902,-0.0875,-0.674
-1.2467,-10.4261,-3.1932,2.4693,0.2054,-0.7814
-1.8413,-6.9182,-1.5434,2.502,0.3267,-1.034
-1.6122,-5.9348,-0.9033,2.502,0.4652,-1.1705
-2.0722,-6.2518,-0.7256,2.502,0.5677,-1.149
-2.0201,-6.606,-0.7633,2.4919,0.6074,-1.137
-2.3474,-5.9091,-0.6443,2.3378,0.4863,-1.0067
-2.1906,-7.0534,-0.9063,2.0504,0.2327,-0.4954
-2.5017,-8.6692,-1.5308,1.9008,-0.0388,-0.0496
-2.205,-9.143,-1.8084,1.9642,-0.2266,0.1141
-1.5314,-8.9043,-1.4961,2.091,-0.3254,0.2175
-1.5033,-7.4919,-0.5629,2.1616,-0.3822,0.3122
-0.5725,-4.523,1.1868,1.8125,-0.4679,0.2758
-0.6269,-4.8772,1.7186,1.4826,-0.3719,0.3419
-1.5242,-5.5436,1.9071,1.2132,-0.2736,0.335
-1.1234,-6.9529,1.7587,1.0823,-0.1875,0.2459
-1.2311,-6.7448,1.9807,1.0374,-0.094,0.1316
-0.944,-6.2339,2.0578,0.9706,-0.0253,-0.0322
-0.4343,-6.2339,2.1069,0.7938,0.0321,-0.0245
-0.3123,-7.2443,1.6851,0.6131,0.0828,0.0321
-1.3352,-7.6726,1.5236,0.5106,0.1212,0.1336
-2.0273,-7.6708,1.6433,0.462,0.0666,0.1245
-0.7938,-6.9517,2.1942,0.4205,-0.0028,0.148
-0.8668,-6.2195,2.8666,0.0955,0.0886,0.2605
-1.2347,-6.1771,2.9689,-0.0396,0.1113,0.2246
-0.7244,-5.668,3.1178,-0.1762,0.1581,0.1742
-1.0283,-5.2863,3.1675,-0.3558,0.227,0.1853
-1.1749,-5.5334,2.851,-0.5639,0.2794,0.1998
-1.3167,-6.0269,2.5376,-0.7413,0.3172,0.243
-1.1079,-6.3817,2.2217,-0.869,0.3437,0.2831
-1.1964,-6.7621,1.8215,-0.9561,0.3822,0.3935
-2.5819,-6.9404,1.6152,-1.0112,0.4317,0.4971
-2.0824,-6.0497,1.6451,-1.003,0.3995,0.3723
-2.1482,-3.9565,1.7474,-1.3199,0.4753,0.2895
-1.803,-2.4939,1.9908,-1.6145,0.4914,0.1851
-1.3256,-1.9095,1.9478,-2.0469,0.539,0.1481
-1.7402,-1.9633,1.3555,-2.4176,0.601,0.1331
-2.2732,-3.1549,0.4199,-2.502,0.6403,0.1622
-2.6506,-4.3137,-0.4564,-2.502,0.6462,0.0938
-1.9968,-5.1805,-1.1174,-2.502,0.6258,0.0212
-1.1049,-3.9559,-1.2628,-2.502,0.6383,-0.062
-0.877,-1.3705,-1.0666,-2.502,0.7085,-0.0415
-0.9601,0.3051,-1.1545,-2.502,0.7755,-0.0831
-0.7172,0.012,-2.1422,-2.502,0.8812,-0.0384
-2.9653,0.1238,-4.3119,-2.502,0.9823,-0.2147
-1.2622,0.8279,-4.7779,-2.502,0.9284,-0.4069
0.4229,1.6457,-5.3749,-2.502,0.9702,-0.6063
1.6863,3.1358,-5.9719,-2.502,1.104,-0.6894
3.0514,5.7547,-7.6642,-2.502,1.3379,-0.7345
1.0702,2.9073,-11.3755,-2.502,1.6616,-0.6437
-1.614,1.1898,-14.266,-2.502,1.8338,-0.9867
-2.6752,-0.9769,-16.9502,-2.502,1.8237,-1.566
-1.9442,-4.998,-19.5709,-2.502,1.7158,-1.9561
