ax,ay,az,gx,gy,gz
0.6939,-9.1992,-2.8552,-0.1001,-0.0396,-0.0114
0.4379,-9.2028,-2.8229,-0.1091,-0.0261,-0.0062
0.4104,-8.9605,-2.6979,-0.1145,-0.0265,0.0004
0.2489,-8.7541,-2.6082,-0.1508,-0.0358,0.0189
0.3685,-8.9587,-2.6943,-0.1717,-0.0598,-0.0179
0.4893,-9.0485,-2.9719,-0.2417,-0.0518,-0.0033
0.5701,-9.2656,-3.1621,-0.2857,-0.0422,0.0011
0.2495,-9.7633,-3.2895,-0.2795,-0.051,-0.0008
0.384,-9.3888,-3.2483,-0.2272,-0.0614,-0.027
0.4265,-9.0712,-3.1669,-0.212,-0.0764,-0.0378
0.7077,-8.8343,-3.0945,-0.2419,-0.0839,-0.0255
0.789,-9.0921,-3.1472,-0.2805,-0.0748,0.0118
0.9458,-8.9527,-2.86,-0.3344,-0.0667,0.0182
0.5067,-9.7926,-3.4923,-0.284,-0.0803,-0.0299
0.7962,-9.3721,-3.3541,-0.2402,-0.0742,-0.0379
0.7448,-9.0503,-3.2764,-0.2059,-0.0744,-0.01
0.7956,-9.0239,-3.2578,-0.2214,-0.0846,-0.0311
0.8058,-8.8552,-3.192,-0.2544,-0.0877,-0.0302
0.6861,-8.7206,-3.2471,-0.3126,-0.0745,-0.0021
0.5342,-8.7446,-3.268,-0.3661,-0.0686,-0.011
0.5934,-8.3366,-3.2453,-0.4107,-0.0631,-0.0417
0.4606,-8.4431,-3.2943,-0.5008,-0.0555,-0.0265
0.6604,-8.7655,-3.3799,-0.5531,-0.0554,-0.0195
0.2859,-9.4379,-3.6855,-0.5654,-0.0597,0.0078
0.6251,-9.6664,-3.8794,-0.4892,-0.0657,0.0095
0.2638,-9.5085,-3.9236,-0.4167,-0.058,0.0451
0.7095,-8.9635,-3.7848,-0.2631,-0.0441,-0.0451
0.4816,-9.1938,-3.7944,-0.2404,-0.0641,-0.0057
0.4528,-8.3468,-3.6132,-0.2308,-0.0744,-0.0383
0.8136,-8.4257,-3.7555,-0.2864,-0.0732,-0.0409
0.216,-8.9791,-3.917,-0.3402,-0.0749,0.0112
0.2471,-8.9845,-4.0576,-0.3126,-0.0919,-0.0214
0.7041,-8.9037,-4.0283,-0.3043,-0.0849,-0.0341
0.6389,-9.1226,-4.0319,-0.3025,-0.1006,0.0029
