ax,ay,az,gx,gy,gz
-2.1727,-4.2209,-8.6961,-0.4365,-1.0996,-0.6891
-2.0542,-4.3519,-8.6776,-0.4175,-1.1108,-0.6826
-1.7192,-4.2263,-8.613,-0.3868,-1.0924,-0.6475
-2.1153,-3.7268,-8.3856,-0.378,-1.0578,-0.5761
-2.5717,-3.5246,-8.4574,-0.3703,-1.0258,-0.589
-3.4481,-2.9186,-8.4347,-0.3947,-1.0381,-0.6342
-3.2052,-2.4173,-8.2032,-0.4731,-1.0731,-0.7639
-2.3611,-2.7823,-8.1721,-0.6941,-1.1569,-0.9399
-2.3635,-3.597,-8.467,-0.7441,-1.1434,-0.9258
-3.7681,-2.8989,-8.5346,-0.704,-1.1524,-1.008
-2.1858,-3.0012,-8.7093,-0.8095,-1.1891,-1.0324
-1.8927,-4.7204,-9.1125,-0.861,-1.1539,-0.9575
-2.6548,-4.1964,-8.9127,-0.7636,-1.1227,-0.9032
-1.5182,-3.8949,-8.6584,-0.6922,-1.0676,-0.8842
-1.8652,-3.5109,-8.4335,-0.6597,-0.971,-0.8646
-2.2893,-3.7053,-8.3432,-0.6442,-0.8697,-0.8188
-1.5709,-2.8947,-8.1147,-0.6365,-0.7881,-0.8529
-2.3031,-3.1406,-8.1015,-0.7847,-0.654,-0.5718
-2.4778,-3.259,-8.2828,-0.8013,-0.6251,-0.5678
-2.3743,-3.131,-8.2893,-0.8099,-0.6196,-0.5705
-2.482,-3.6114,-8.4658,-0.888,-0.6145,-0.3436
-2.1081,-4.0223,-8.6842,-0.819,-0.5871,-0.4361
-2.5388,-3.28,-8.5693,-0.7292,-0.5488,-0.4758
-2.1751,-3.3733,-8.6686,-0.7037,-0.5344,-0.3897
-2.1966,-3.4528,-8.4317,-0.644,-0.4979,-0.3134
-1.8323,-2.8086,-8.0501,-0.7181,-0.5105,0.1491
-2.5196,-3.1627,-8.3791,-0.6119,-0.4174,-0.098
-1.9543,-2.854,-8.2528,-0.5586,-0.3648,-0.1414
-2.1769,-3.2201,-8.3946,-0.5739,-0.2683,-0.0317
-2.3611,-3.2471,-8.5035,-0.5417,-0.2103,0.0367
-2.6524,-3.1017,-8.479,-0.4904,-0.1561,0.0686
-1.9555,-3.2584,-8.5065,-0.4215,-0.1111,0.1309
-2.2588,-3.149,-8.5418,-0.3798,-0.0469,0.2169
-2.0578,-2.8181,-8.4921,-0.3364,0.0282,0.2614
-2.6608,-2.5926,-8.604,-0.3038,0.1029,0.3246
-2.723,-2.4251,-8.6076,-0.2687,0.155,0.3293
-2.8014,-2.7224,-8.729,-0.2578,0.2108,0.3309
-2.2971,-2.5992,-8.6285,-0.2106,0.2517,0.3101
-1.6421,-2.412,-8.4425,-0.1508,0.4813,0.3674
-6.1932,-4.7557,-10.3621,0.3706,-0.0686,0.2176
0.0221,-2.9222,-9.5444,0.2844,-0.1071,0.6833
-3.277,-2.409,-9.6072,0.2902,0.1494,0.6781
-3.0969,-2.4897,-9.4433,0.2839,0.1745,0.6781
-0.6873,-3.6132,-9.2399,0.3257,0.2961,0.637
-1.6738,-3.0395,-8.8899,0.3273,0.3788,0.8984
0.7956,-3.7609,-8.732,0.3683,0.5089,0.9904
0.798,-4.2526,-9.1878,0.4603,0.6811,1.2283
0.4869,-3.5133,-8.7033,0.5959,0.8241,1.5495
8.5807,-7.3705,-9.8189,0.8767,1.2463,1.4278
12.7017,-7.7533,-11.1314,1.8044,2.3066,2.1033
10.8891,-7.9316,-12.9129,2.3335,2.502,2.3321
10.8072,-5.2439,-13.395,2.4848,2.502,2.3548
10.7791,-4.4572,-15.5958,2.502,2.502,2.0594
-7.7109,-17.6554,-18.8883,2.502,2.502,2.3694
-5.6363,0.3141,-17.4425,2.502,2.502,2.502
-5.7984,5.9091,-15.006,2.502,2.502,2.502
-13.0385,6.5318,-12.9416,2.502,2.502,2.502
-13.885,5.7535,-11.0022,2.502,2.502,2.1922
-14.1045,6.073,-9.7789,2.2592,1.8466,1.8661
-6.6497,0.5785,-9.2201,0.7653,0.1187,1.0892
-5.1194,-3.6227,-9.8692,0.2834,-0.2237,0.9023
-3.5557,-6.259,-9.9117,0.2592,-0.3794,0.6594
-2.004,-5.5603,-8.8911,0.3981,-0.389,0.4173
-1.7468,-4.6253,-7.8503,0.4562,-0.3116,0.2473
-1.8485,-4.2784,-7.0618,0.4296,-0.2491,0.132
-1.928,-3.9727,-6.5563,0.3665,-0.2385,0.0391
-1.8508,-3.8584,-6.1609,0.2851,-0.2779,-0.002
-1.7079,-3.2345,-5.8487,0.1739,-0.3422,0.0179
-1.6971,-3.3386,-5.8421,-0.008,-0.4116,0.0006
-1.4112,-4.2072,-6.192,-0.1491,-0.4626,-0.0198
-1.1701,-4.672,-6.7513,-0.1789,-0.5144,-0.0821
