ax,ay,az,gx,gy,gz
-0.3051,-9.5091,-1.0008,-0.0279,-0.0972,0.0014
-0.3153,-9.4104,-0.9679,-0.0505,-0.0848,-0.0029
-0.5695,-9.5348,-1.1079,-0.0673,-0.0774,-0.0067
-0.6879,-9.5898,-1.1785,-0.0674,-0.0851,-0.048
-0.5121,-9.6526,-1.2311,-0.0642,-0.0967,-0.0544
-0.5234,-9.74,-1.2861,-0.0512,-0.1317,-0.0598
-0.323,-9.9918,-1.4046,-0.031,-0.1368,-0.0506
-0.3338,-10.0247,-1.4225,-0.0044,-0.1401,-0.0297
-0.2495,-9.8638,-1.3005,0.0128,-0.134,-0.0331
-0.5503,-9.7675,-1.2879,0.014,-0.1352,-0.0087
-0.6,-9.5079,-1.2317,0.0177,-0.1413,-0.006
-0.673,-9.5073,-1.2359,-0.0041,-0.1536,-0.0247
-0.4534,-9.4457,-1.2084,-0.0229,-0.1652,-0.0399
-0.5318,-9.4307,-1.2203,-0.0447,-0.1575,-0.0494
-0.3362,-9.8178,-1.3436,-0.0449,-0.1565,-0.0762
-0.4289,-9.7364,-1.4034,-0.0295,-0.15,-0.0882
-0.3159,-9.8435,-1.4495,0.0026,-0.1626,-0.0956
-0.137,-9.8064,-1.3717,0.0118,-0.1633,-0.0593
-0.1777,-9.6616,-1.3017,0.0112,-0.1632,-0.0445
-0.2991,-9.6203,-1.2425,0.0,-0.1528,-0.0417
-0.14,-9.5827,-1.3071,-0.0173,-0.1432,-0.0505
-0.2644,-9.7167,-1.3214,-0.0247,-0.1245,-0.064
-0.0897,-9.749,-1.3059,-0.0238,-0.1199,-0.0516
-0.0855,-9.6185,-1.2682,-0.0254,-0.1023,-0.0227
-0.3021,-9.5486,-1.2963,-0.0342,-0.088,-0.0247
-0.6485,-9.7454,-1.416,-0.0326,-0.0957,-0.0419
-0.4217,-9.3595,-1.2861,-0.0105,-0.1327,-0.0799
-0.3105,-9.3852,-1.2538,-0.0351,-0.1386,-0.0923
-0.1448,-9.5916,-1.3352,-0.0524,-0.1351,-0.0825
-0.1083,-9.6126,-1.3717,-0.0565,-0.1345,-0.066
-0.2219,-9.5587,-1.4405,-0.0601,-0.1324,-0.059
-0.1543,-9.6861,-1.5422,-0.0721,-0.1255,-0.0775
-0.1813,-9.7663,-1.5894,-0.0714,-0.1137,-0.0926
0.0162,-10.0875,-1.7641,-0.0567,-0.1106,-0.1
0.0443,-10.2162,-1.8138,-0.0233,-0.1017,-0.0887
0.2369,-9.996,-1.7408,0.0069,-0.0998,-0.0851
0.3356,-9.859,-1.736,0.0208,-0.0867,-0.0586
0.2758,-9.3254,-1.5039,-0.0044,-0.07,-0.0506
0.3912,-9.5527,-1.6594,-0.0386,-0.0559,-0.0469
0.0712,-9.5958,-1.7827,-0.0554,-0.0413,-0.0696
0.4475,-9.7962,-1.8383,-0.0512,-0.0418,-0.0903
0.5575,-9.6359,-1.7444,-0.0589,-0.0396,-0.0712
0.5599,-9.6556,-1.7432,-0.0722,-0.0266,-0.0616
0.6915,-9.7173,-1.8353,-0.078,-0.0085,-0.035
1.1103,-9.9356,-1.8467,-0.0815,0.0177,-0.0291
1.3914,-9.7633,-1.7545,-0.0772,0.0588,-0.0142
1.5637,-9.9541,-1.8036,-0.0825,0.1281,0.046
1.4566,-9.6401,-1.8102,-0.0559,0.2398,0.0898
1.8197,-9.8339,-1.9274,-0.0672,0.3198,0.1094
2.0967,-9.67,-1.9466,-0.0698,0.4249,0.099
3.4696,-10.0397,-2.016,-0.0928,0.555,0.1323
3.7525,-10.9041,-2.4197,-0.0916,0.733,0.2395
5.2726,-11.3139,-2.4401,-0.0208,0.9499,0.3034
8.0166,-11.7655,-2.1224,0.084,1.3024,0.4029
10.9531,-12.6024,-1.9723,0.1998,1.8552,0.5344
15.6838,-13.3567,-1.6804,0.3632,2.3781,0.6973
16.2245,-13.1964,-2.5316,0.6506,2.502,0.9656
14.0519,-10.73,-3.1938,0.9169,2.502,1.0285
11.808,-10.2586,-7.0193,1.0699,2.502,1.4127
7.6469,-8.2385,-8.0339,1.1576,2.502,1.7663
3.4504,-6.7693,-8.8241,1.0969,2.502,2.312
-2.7063,-4.9149,-8.5298,0.9155,2.502,2.4937
-4.5374,-5.4927,-8.5567,0.6597,2.502,2.502
-9.9882,-5.3228,-8.0979,0.4634,2.502,2.502
-11.9797,-6.1567,-7.0654,0.3949,2.502,2.502
-10.8168,-6.4415,-5.5095,0.3969,2.502,2.502
-7.5823,-6.2662,-4.2263,0.4293,2.502,2.4077
-4.3896,-5.8223,-3.536,0.3963,2.4516,2.1557
-5.2672,-8.5609,-4.5835,0.2926,2.502,1.6266
-2.8265,-9.3105,-4.6816,0.3777,2.502,1.3883
-3.006,-8.2983,-4.3801,0.4061,2.502,1.4526
-5.1332,-8.546,-4.5344,0.371,2.502,1.5721
-8.3575,-8.5998,-4.6289,0.375,2.3611,1.5711
-10.008,-8.4849,-4.6158,0.3977,2.0346,1.3339
-8.4162,-9.6694,-4.343,0.44,1.5996,1.102
-6.0305,-9.1992,-3.2865,0.5114,1.2492,1.0916
-5.6094,-7.7976,-2.1697,0.5288,1.0633,1.1347
-5.5573,-7.4345,-1.6056,0.4366,0.9766,1.0989
-6.0915,-7.8144,-1.5517,0.3841,0.9284,1.0278
-5.3127,-8.0644,-1.2628,0.3659,0.8573,0.8473
-6.7681,-7.8712,-1.1593,0.3938,0.8089,0.8275
-6.7753,-7.4901,-0.9176,0.4039,0.7049,0.7391
-7.0869,-6.8351,-0.5336,0.3899,0.5769,0.6197
-7.2162,-6.4989,-0.2381,0.3115,0.4497,0.5603
-6.9733,-6.5043,-0.2004,0.2025,0.2971,0.4374
-6.6951,-6.8291,-0.2273,0.0948,0.1796,0.3351
-5.9276,-7.3262,-0.4044,0.0123,0.0774,0.2582
-4.9107,-7.748,-0.5127,-0.0424,0.0431,0.2226
-4.8072,-8.0327,-0.6066,-0.0686,0.0527,0.1896
-4.6618,-8.2044,-0.7065,-0.1016,0.0764,0.1608
-4.9202,-8.4018,-1.1318,-0.1345,0.0509,0.1381
-5.6584,-8.7876,-1.4387,-0.1318,0.0045,0.109
-4.9675,-8.7153,-1.4369,-0.1115,-0.0507,0.0699
-5.004,-8.8828,-1.5242,-0.0971,-0.085,0.0476
-4.9226,-8.8259,-1.5242,-0.0829,-0.1218,-0.0115
-4.6403,-8.6572,-1.4692,-0.0691,-0.1499,-0.0636
-3.585,-8.7655,-1.3382,-0.0906,-0.1664,-0.0899
-3.4678,-8.9665,-1.3478,-0.1032,-0.1503,-0.059
-3.4409,-9.0239,-1.4387,-0.1123,-0.1353,-0.0196
-3.7226,-9.1615,-1.544,-0.1134,-0.1246,-0.0007
