ax,ay,az,gx,gy,gz
-8.1709,-7.0696,1.3723,0.9723,0.1136,0.4333
-7.6493,-4.8939,1.9519,1.0331,0.203,0.3245
-9.4445,-3.7866,2.2534,0.9187,0.2253,0.3774
-8.9246,-3.6377,2.1308,0.7625,0.1779,0.3628
-7.8461,-6.6257,1.3627,0.6684,0.1868,0.552
-7.864,-7.8078,0.9428,0.8673,0.2591,0.6358
-8.5938,-7.0187,1.0056,1.1825,0.3338,0.5273
-9.0323,-5.7876,1.2532,1.3262,0.3731,0.4417
-9.8668,-5.6477,1.2251,1.3277,0.3821,0.3135
-10.0684,-6.4738,1.1133,1.3107,0.337,0.1754
-9.0036,-7.5404,0.8195,1.4293,0.2932,0.0383
-8.458,-8.0608,0.5838,1.6815,0.3193,0.0122
-8.7165,-4.8108,1.2891,1.9502,0.3794,-0.2325
-7.5188,-4.8778,1.3998,1.8432,0.428,-0.2005
-8.0524,-5.6237,1.1509,1.8246,0.5112,-0.1355
-7.5966,-5.7763,1.0229,1.8873,0.5798,-0.0801
-8.205,-5.2654,1.136,1.9644,0.6409,-0.0242
-9.2656,-4.4357,1.3011,1.939,0.6254,0.0423
-9.0126,-3.99,1.4824,1.8175,0.5597,0.0488
-8.8229,-3.7125,1.55,1.7174,0.5289,0.0625
-9.1705,-3.3721,1.6116,1.651,0.5508,0.15
-9.9428,-3.4696,1.4949,1.5985,0.5644,0.2142
-11.7374,-2.7159,1.7234,1.5316,0.3414,-0.0761
-9.5216,-2.7823,1.9519,1.4584,0.2419,-0.1226
-9.1837,-2.12,2.2493,1.4907,0.2579,-0.1836
-8.3593,-1.1635,2.519,1.4513,0.2892,-0.2189
-8.2654,-1.2646,2.5543,1.3121,0.3526,-0.0581
-9.8973,-0.9846,2.7224,1.2106,0.3635,0.0774
-9.4241,0.1382,2.9833,1.1131,0.3068,0.0316
-9.7346,1.1701,3.3117,0.8861,0.2789,0.0573
-9.6191,0.5336,3.082,0.5719,0.2444,0.068
-9.3697,-1.8251,2.4598,0.4259,0.2417,0.131
-9.6245,-1.9872,2.3797,0.4504,0.229,0.1845
-8.1559,-1.4871,2.4012,0.5854,0.2901,0.3102
-9.7358,-1.2257,2.3372,0.5999,0.3348,0.4568
-9.993,-0.7418,2.4102,0.6144,0.3248,0.5241
-11.0052,0.1424,2.604,0.5899,0.2914,0.4927
-10.3388,-0.1352,2.5974,0.497,0.2184,0.4691
-10.6636,-0.3009,2.5101,0.4965,0.1842,0.3897
-10.4046,0.4325,2.5567,0.4838,0.1649,0.2989
-9.9015,-0.3793,2.3061,0.331,0.1248,0.4144
-8.7224,-2.2684,1.8987,0.3467,0.1313,0.5566
-9.0168,-0.7585,2.3139,0.5101,0.2177,0.5674
-12.2142,1.1294,2.7051,0.1155,-0.244,-0.8208
-7.0714,-5.1775,1.2353,-0.0517,0.0024,0.1976
-13.0223,3.4493,3.1424,0.244,0.2277,0.447
-11.945,4.1204,3.1537,0.0103,0.0407,0.1182
-10.1982,3.603,2.8337,-0.463,-0.0278,0.1796
-13.684,4.4189,3.0173,-0.7388,-0.0546,0.0757
-12.8513,7.3352,3.3613,-1.1345,-0.2346,-0.2883
-10.9322,6.804,2.9605,-1.7837,-0.3457,-0.36
-10.1324,7.48,2.5208,-2.2782,-0.3592,-0.4394
-7.9448,6.5145,1.5739,-2.4724,-0.2243,-0.0949
-12.0933,7.7025,1.2873,-2.502,-0.0771,0.0968
-18.6503,15.6975,0.7573,-2.502,-0.3439,-0.5847
