ax,ay,az,gx,gy,gz
1.4363,-10.3854,2.2804,0.7406,-0.28,-0.2947
1.0301,-10.118,2.412,0.8234,-0.2259,-0.3285
1.4028,-10.2933,2.5813,0.899,-0.1578,-0.4289
1.4016,-10.818,2.4479,1.0195,-0.0625,-0.525
1.1127,-11.4185,2.1834,1.3373,0.1371,-0.763
1.2676,-11.2576,2.1523,1.5898,0.2172,-0.8741
0.6359,-10.5494,2.3186,1.8227,0.2779,-0.9594
0.1424,-9.9942,2.7111,2.0013,0.2655,-0.9548
0.597,-8.7051,3.2883,2.1033,0.2001,-0.9843
0.536,-7.7779,4.0193,2.0938,0.1174,-0.9398
-0.0102,-7.2855,4.7186,2.0226,0.0347,-0.9145
0.1813,-6.6473,5.3163,1.9597,-0.0644,-0.9976
0.4421,-5.9946,5.7075,1.8504,-0.1668,-1.0666
2.0004,-5.3318,5.9569,1.6764,-0.2459,-1.1532
3.2465,-6.0263,5.9635,1.4155,-0.2569,-1.0426
3.2136,-6.7842,6.3212,1.2147,-0.1325,-0.8467
2.9838,-5.6991,6.4822,1.1955,-0.1274,-0.824
2.7894,-5.732,6.5557,1.0574,-0.1633,-0.7123
3.1789,-5.8361,6.6383,0.9539,-0.1688,-0.7058
2.8002,-6.0538,6.6556,0.8753,-0.1841,-0.6913
2.6835,-6.2052,6.8309,0.8061,-0.1899,-0.6673
3.0909,-5.6088,7.13,0.7403,-0.2438,-0.6962
3.5844,-5.5603,7.0732,0.6032,-0.2469,-0.6458
3.6305,-5.6913,6.9541,0.4387,-0.2359,-0.5219
3.8704,-6.3165,6.5611,0.2789,-0.2019,-0.3487
3.9344,-8.5789,5.5017,0.3625,-0.1437,-0.4175
3.7872,-8.8385,5.2361,0.5195,-0.0945,-0.3943
3.4134,-8.2008,5.3175,0.6356,-0.0814,-0.3443
3.4002,-8.007,5.3707,0.6962,-0.094,-0.2667
3.6233,-8.1458,5.2493,0.7068,-0.1009,-0.1726
3.5474,-8.9456,5.2277,0.7783,-0.0632,-0.0992
3.5677,-8.9665,5.5801,0.9434,0.0011,-0.1383
3.2656,-8.4018,5.9444,1.1312,0.0619,-0.2454
2.2146,-6.5252,6.3912,1.2093,0.0646,-0.3237
3.0832,-5.2493,6.859,1.0796,0.0173,-0.3756
3.3529,-5.2104,7.0235,0.8312,-0.0016,-0.3445
3.4032,-7.9938,6.3787,0.5712,0.0438,-0.1702
