ax,ay,az,gx,gy,gz
-1.55,-2.0674,-8.3665,-1.3075,-0.5767,-0.7837
4.8957,-1.0977,-11.6764,-1.3599,-0.6226,-0.6994
-2.2606,-3.7226,-8.9922,-1.0468,-0.4097,-0.7191
-1.8843,-2.6788,-8.7829,-0.8727,-0.3378,-0.6414
-1.9525,-3.0443,-8.8229,-0.819,-0.2989,-0.5157
-1.9448,-2.8158,-8.5418,-0.688,-0.2592,-0.3782
-1.413,-1.8556,-8.1745,-0.6474,-0.1746,-0.2805
-2.2469,-1.6678,-8.3097,-0.6642,-0.0176,-0.0997
-2.5579,-1.014,-8.4718,-0.7481,0.0145,-0.0587
-2.7703,-1.1139,-8.6901,-0.8175,0.0246,0.0184
-3.9775,-2.1858,-9.131,-0.7849,0.0254,0.0812
-3.1968,-1.8281,-8.9761,-0.6918,0.0167,0.0368
-3.1011,-2.1954,-9.0395,-0.5938,0.0201,0.0185
-3.2656,-2.3354,-9.1119,-0.4576,0.0568,0.0618
-3.6676,-1.5482,-8.8905,-0.2767,0.0825,0.048
-3.9021,-0.1777,-8.5472,-0.29,0.1032,0.0452
-4.2628,-0.5204,-8.5878,-0.375,0.1001,0.0093
-4.55,-1.1952,-8.9145,-0.3985,0.0667,-0.0047
-4.4955,-0.2118,-8.5884,-0.4514,-0.0761,-0.0434
-4.4435,-0.6449,-8.8516,-0.4985,-0.1207,-0.0495
-4.4518,-1.4614,-9.0784,-0.4975,-0.1512,-0.0716
-4.0349,-1.9238,-9.2913,-0.3876,-0.1719,-0.0648
-3.9464,-1.6122,-8.9007,-0.2493,-0.181,-0.106
-3.8644,-1.3149,-9.0568,-0.1306,-0.1873,-0.1467
-3.5599,-0.7047,-8.653,-0.0836,-0.1693,-0.1363
-3.4253,0.134,-8.1464,-0.1291,-0.1355,-0.141
-3.53,-0.1113,-8.1583,-0.2203,-0.11,-0.1523
-3.3709,-0.8955,-8.4754,-0.2605,-0.0869,-0.1409
-3.1615,-1.0451,-8.5884,-0.258,-0.083,-0.1097
-3.3846,-0.6485,-8.6638,-0.2235,-0.048,-0.0151
-3.3583,-0.3613,-8.5615,-0.2394,-0.0218,-0.057
-3.256,-0.947,-8.7852,-0.2343,-0.009,-0.0679
-3.3978,-0.9266,-8.8672,-0.2095,-0.0172,-0.0108
-3.4122,-0.9787,-8.9426,-0.1692,-0.0381,0.0351
-3.1298,-0.7035,-8.8624,-0.1274,-0.049,0.0762
-3.3003,-0.5264,-8.8678,-0.1222,-0.0348,0.1345
-3.3123,-0.0742,-8.7278,-0.1523,-0.0054,0.1445
-7.203,-4.3436,-11.077,-0.0145,-0.3357,0.2747
-4.3442,-1.3484,-9.7801,-0.1295,-0.381,0.6636
-4.0822,-0.5133,-9.3009,0.0614,-0.2693,0.0057
-4.0229,-0.6299,-8.93,0.0743,-0.2512,0.0091
-3.6837,-0.4439,-8.6722,0.0722,-0.2529,0.0497
