ax,ay,az,gx,gy,gz
-1.867,-8.6142,-0.6287,2.502,0.6963,-0.4682
-0.0162,-5.1517,0.4169,2.502,0.632,-0.5609
0.1232,-10.4279,-0.1531,2.1793,0.6574,-0.0804
-1.078,-12.2608,-0.6491,2.2952,0.6618,-0.0754
-0.3793,-10.0558,-0.1549,2.4601,0.5832,-0.3472
0.0383,-7.6672,0.4385,2.3527,0.559,-0.3643
-0.743,-9.664,0.6712,2.0411,0.567,-0.0767
-1.5511,-10.0744,0.7131,2.0766,0.4781,-0.1504
-1.6887,-9.5761,1.0421,2.1206,0.3164,-0.1565
-0.8207,-7.0217,2.0303,2.0383,0.1345,-0.1891
-0.0987,-6.9972,2.4024,1.7657,0.0075,-0.073
1.0068,-8.9426,2.278,1.627,-0.0044,0.0499
0.1914,-7.5511,2.5932,1.5822,0.035,-0.0099
0.0197,-10.2867,1.9167,1.3563,0.0115,0.045
0.0586,-11.1182,1.7665,1.4632,-0.0514,-0.0785
1.5619,-9.5839,2.1398,1.6107,-0.035,-0.1229
-0.4768,-8.6507,2.5382,1.5734,-0.0573,-0.0757
0.9559,-7.8497,2.8768,1.5389,-0.0945,-0.1553
0.2076,-6.8734,3.2847,1.4004,-0.0874,-0.1384
-0.7286,-5.9749,3.7466,1.218,-0.1242,-0.2476
-0.009,-5.0578,4.1713,0.9558,-0.1705,-0.3627
0.8919,-7.1761,3.8668,0.7039,-0.1825,-0.343
1.6217,-10.3962,3.137,0.6534,-0.1662,-0.1933
-0.3033,-11.0548,2.7488,1.1432,-0.1802,0.0021
0.7101,-9.2776,3.3613,1.3224,-0.2279,-0.0009
1.1749,-7.5476,4.1318,1.3428,-0.2291,0.0053
2.0991,-4.9137,5.0315,1.2456,-0.2015,-0.0497
0.8297,-5.9157,4.8855,1.0273,-0.0974,0.0434
0.5031,-5.5173,4.9837,0.8571,-0.0886,-0.1012
0.6664,-7.5051,4.5553,0.7326,-0.0822,-0.1763
0.457,-7.0361,4.657,0.754,-0.0902,-0.2298
0.6796,-6.2219,4.8652,0.6759,-0.1038,-0.2262
0.6736,-8.272,4.4847,0.557,-0.1229,-0.056
1.3759,-8.5292,4.3603,0.6335,-0.1561,-0.0556
0.408,-7.6744,4.8191,0.7753,-0.1673,-0.0131
1.2921,-6.3948,5.2983,0.7941,-0.1552,-0.0561
2.0614,-4.7701,5.8678,0.7102,-0.1019,-0.1442
1.1665,-5.6704,5.6716,0.4879,-0.0155,-0.0015
0.2692,-5.1511,5.6907,0.378,-0.0014,-0.1262
1.4034,-6.0042,5.5358,0.1591,-0.0285,-0.1484
1.6917,-10.5571,4.4853,0.1516,0.0134,0.0882
0.2064,-7.0947,5.1649,0.4015,0.0139,0.006
0.5611,-7.1515,5.3264,0.3692,-0.0543,0.0378
1.2413,-6.9242,5.4538,0.3086,-0.0805,0.0869
0.9984,-5.8499,5.872,0.2404,-0.0492,0.0891
0.4187,-4.614,6.0921,0.0954,-0.0399,0.0258
1.8353,-6.2022,5.7984,-0.1591,-0.0268,0.0411
0.4905,-4.9388,5.9539,-0.1407,0.0428,-0.1219
1.3717,-4.5428,6.0413,-0.418,0.0534,-0.0719
0.2734,-6.2518,5.5735,-0.5376,0.1123,0.0024
0.2919,-4.4578,5.8929,-0.6658,0.0571,-0.0081
1.258,-5.0836,5.7601,-0.8412,0.0411,0.1024
0.6616,-2.9641,6.3027,-1.0214,0.0191,0.1423
0.8704,-0.8118,6.6461,-1.4188,0.0197,0.2376
-0.4319,1.3543,6.929,-1.8783,0.0201,0.1465
0.3631,11.3916,7.188,-2.502,-0.2202,-0.6782
1.2341,12.5856,5.2367,-2.502,-0.2562,-0.7309
2.1547,7.876,1.7414,-2.502,-0.1991,-0.708
-0.2315,0.7442,-1.8114,-2.502,-0.1213,-0.3816
2.8104,-3.8321,-2.0124,-2.502,-0.1452,-0.3219
-0.4822,-9.8692,-6.8273,-2.502,-0.0212,-0.1681
-3.8046,-5.9827,-6.3912,-2.502,-0.0761,-0.9035
1.1396,-5.4981,-8.2038,-2.502,-0.2221,-1.1025
3.9733,-12.4684,-9.1137,-2.502,-0.1467,-0.7109
2.1817,-18.1292,-9.7412,-2.502,0.0418,-0.8624
-0.7448,-17.6782,-9.5785,-2.502,0.08,-1.1396
3.207,-17.9097,-9.53,-2.502,-0.1439,-1.359
4.7013,-19.5996,-9.8746,-2.502,-0.211,-0.8201
4.0917,-19.5996,-9.8489,-2.491,-0.1879,-0.5642
3.2249,-16.0612,-7.3328,-1.5256,-0.1778,-0.6784
3.1149,-9.0975,-5.5077,-1.1607,-0.1952,-0.518
2.4245,-10.5978,-5.6901,-1.2536,-0.204,-0.2204
1.8855,-9.932,-5.5531,-1.0696,-0.2394,-0.2799
1.7617,-7.212,-5.0309,-1.0498,-0.2846,-0.2668
2.1308,-8.1727,-5.394,-1.126,-0.3331,-0.2482
1.4614,-9.1549,-5.7159,-1.1667,-0.4336,-0.0525
1.1533,-10.9262,-6.1406,-0.9672,-0.4829,-0.0649
1.2646,-10.0092,-5.8696,-0.8217,-0.5404,-0.1058
2.0423,-9.4977,-5.586,-0.6964,-0.5779,-0.129
1.5021,-8.9665,-5.4377,-0.6015,-0.5973,-0.1678
2.726,-8.4335,-5.4078,-0.5964,-0.5887,-0.1851
2.3013,-9.1292,-5.7165,-0.5886,-0.5639,-0.1173
2.1757,-9.21,-5.8636,-0.5185,-0.5502,-0.0774
1.9424,-9.0455,-5.9061,-0.4257,-0.5589,-0.0854
2.0034,-8.8917,-5.9737,-0.416,-0.5646,0.0173
1.9382,-8.2068,-5.857,-0.4107,-0.5554,0.0683
1.9633,-8.4652,-5.9515,-0.3853,-0.517,0.081
2.0626,-8.7117,-6.0371,-0.3647,-0.4913,0.0386
1.9896,-9.5593,-6.2327,-0.3386,-0.4567,0.0761
1.9926,-9.3105,-6.2357,-0.2279,-0.4304,0.0052
2.6788,-8.7727,-6.0838,-0.1872,-0.368,0.0438
1.4889,-9.6969,-6.2357,-0.1427,-0.3206,0.0983
1.6869,-8.9426,-6.0048,-0.0454,-0.3173,0.0706
1.4177,-8.3498,-5.7858,-0.0345,-0.3153,0.1051
1.1192,-8.5837,-5.7404,-0.0137,-0.3503,0.0428
1.7755,-8.4179,-5.7482,0.0201,-0.3663,0.0447
1.7055,-7.4979,-5.5615,-0.0215,-0.3464,0.05
1.45,-8.0997,-5.6154,-0.0884,-0.2987,0.0638
1.0217,-8.3097,-5.6148,-0.0822,-0.3011,0.0201
1.5368,-8.5232,-5.7332,-0.0566,-0.3309,-0.0454
