ax,ay,az,gx,gy,gz
-1.593,-7.2742,-5.2941,-0.0641,-0.0755,-0.0097
-1.7192,-7.6223,-5.4197,-0.0967,-0.0747,-0.0194
-1.6307,-7.5948,-5.4616,-0.0913,-0.0665,-0.0408
-1.8628,-7.1791,-5.4676,-0.0992,-0.0578,-0.0587
-1.8096,-7.2879,-5.5017,-0.1501,-0.0734,-0.0459
-1.6481,-7.2784,-5.5502,-0.1833,-0.1002,-0.0628
-1.8132,-7.6175,-5.72,-0.2141,-0.1229,-0.0581
-1.4237,-7.4919,-5.7721,-0.234,-0.1391,-0.0669
-1.395,-7.5625,-5.787,-0.2494,-0.1287,-0.0363
-1.6367,-7.3968,-5.8008,-0.2454,-0.12,-0.0415
-1.5099,-7.0624,-5.7787,-0.269,-0.1263,-0.048
-1.6026,-7.4172,-5.9085,-0.3176,-0.1251,-0.0305
-1.6068,-7.9202,-6.0371,-0.3208,-0.1327,-0.0263
-1.5224,-7.8658,-6.0377,-0.2702,-0.1448,-0.0683
-1.3801,-7.3741,-5.8373,-0.244,-0.1476,-0.0788
-1.5703,-7.133,-5.7745,-0.2649,-0.1569,-0.0684
-1.5966,-7.255,-5.7906,-0.3047,-0.1681,-0.0662
-1.4201,-7.3101,-5.8576,-0.3451,-0.1877,-0.0717
-1.5051,-7.0792,-5.7936,-0.352,-0.2004,-0.0782
-1.3621,-6.8518,-5.8516,-0.3903,-0.2141,-0.0912
-1.3543,-7.0104,-5.9719,-0.4435,-0.2111,-0.0594
-1.584,-6.9835,-5.985,-0.4855,-0.2173,-0.0514
-1.5595,-7.0528,-6.1394,-0.5395,-0.2259,-0.0617
-1.7928,-7.7504,-6.4313,-0.5701,-0.2376,-0.0649
-1.7085,-8.0267,-6.5348,-0.5231,-0.2682,-0.1005
-1.5912,-7.8132,-6.5623,-0.4622,-0.3018,-0.1142
-1.2544,-7.1043,-6.4038,-0.4356,-0.3361,-0.0853
-1.1234,-6.9517,-6.4253,-0.515,-0.3552,0.0266
-1.2502,-7.0259,-6.4307,-0.4954,-0.3606,-0.0138
-0.9565,-6.7825,-6.3434,-0.4972,-0.3415,-0.027
