ax,ay,az,gx,gy,gz
-0.2495,-9.1561,-1.9184,-0.0439,-0.374,-0.1555
-0.0628,-9.3272,-1.8682,-0.0971,-0.411,-0.1144
0.1406,-9.7771,-1.9537,-0.1167,-0.4064,-0.0862
0.2925,-10.0211,-1.9944,-0.0882,-0.3943,-0.0814
0.2213,-9.7621,-2.0895,-0.0433,-0.355,-0.1142
0.216,-9.4564,-2.1075,-0.0179,-0.3025,-0.159
-0.2674,-9.3619,-2.2056,-0.0208,-0.2527,-0.2369
-0.1238,-9.2106,-2.2696,-0.0251,-0.2297,-0.3241
0.2566,-9.3906,-2.3838,-0.0478,-0.2243,-0.3483
0.143,-9.6616,-2.4449,-0.0639,-0.2266,-0.3191
0.655,-9.871,-2.6339,-0.079,-0.2921,-0.2155
0.6945,-9.6401,-2.6142,-0.0636,-0.3179,-0.1697
0.5641,-9.4469,-2.6554,-0.0792,-0.3335,-0.1416
0.8393,-9.7645,-2.6967,-0.1065,-0.344,-0.1307
1.1611,-9.7322,-2.6752,-0.0934,-0.3364,-0.1503
1.1414,-10.0696,-2.7535,-0.1026,-0.3187,-0.1153
1.1844,-10.7228,-2.8618,-0.0783,-0.3032,-0.1121
1.6397,-10.4189,-2.8146,0.0288,-0.2741,-0.1417
1.3053,-9.8722,-2.6166,0.0748,-0.2189,-0.0965
1.2293,-9.6191,-2.4694,0.0904,-0.1668,-0.133
1.258,-9.4295,-2.3456,0.0977,-0.1282,-0.1636
1.6528,-8.9587,-2.1954,0.04,-0.08,-0.1445
1.4441,-8.945,-2.1906,-0.0163,-0.045,-0.1177
1.1079,-9.1316,-2.2971,-0.0714,-0.0295,-0.0565
1.343,-9.4008,-2.4209,-0.1054,-0.0193,-0.0306
1.3795,-9.7454,-2.5645,-0.1062,0.0099,-0.025
1.55,-9.8518,-2.6142,-0.0847,0.0497,-0.0028
1.0385,-9.9021,-2.7302,-0.036,0.0899,-0.0367
0.947,-10.0086,-2.8247,-0.009,0.128,-0.0496
0.5862,-10.1671,-2.8325,0.0389,0.1541,-0.058
-0.1202,-10.4004,-2.8726,0.1178,0.1471,-0.0694
-0.2357,-9.0694,-2.391,0.2221,0.0242,-0.1127
-0.0987,-8.7811,-2.1583,0.1784,-0.0588,-0.0657
0.0957,-8.7332,-2.0429,0.134,-0.1374,-0.0162
0.3164,-8.6345,-1.9609,0.0754,-0.2005,0.0512
0.1633,-9.2883,-2.0985,0.0053,-0.2309,0.1082
0.384,-9.8034,-2.2702,0.0308,-0.2543,0.0871
0.612,-9.2495,-2.1691,0.063,-0.266,0.0792
0.8225,-9.1238,-2.0142,0.0569,-0.2698,0.0558
0.8698,-9.0951,-1.9155,0.0163,-0.2597,0.0705
0.7651,-9.271,-1.9537,-0.014,-0.2573,0.079
0.8979,-9.4899,-2.0973,-0.0337,-0.2679,0.0786
0.8249,-9.7789,-2.3809,-0.0401,-0.2895,0.1249
0.8483,-9.7304,-2.4126,-0.0334,-0.3191,0.0916
1.7246,-9.5617,-2.4108,-0.0242,-0.3409,0.0729
2.3928,-9.4247,-2.4879,-0.0383,-0.3132,0.1632
2.1494,-9.2859,-2.5172,-0.0696,-0.2543,0.2363
2.4431,-9.2357,-2.6369,-0.1065,-0.2052,0.285
2.7793,-9.3308,-2.851,-0.1492,-0.1462,0.3348
3.3111,-9.7651,-3.1071,-0.161,-0.0659,0.3156
3.8327,-9.8991,-3.3404,-0.1589,0.0369,0.3502
4.5278,-10.0977,-3.4911,-0.1158,0.1555,0.3555
9.1089,-9.9601,-3.3571,-0.0262,0.577,0.3592
13.2317,-10.2921,-3.0885,0.0109,1.1109,0.3949
15.4852,-10.5093,-3.3775,0.0311,1.9483,0.5454
16.9208,-11.0853,-3.9511,0.1533,2.4206,0.5905
18.5952,-10.1731,-4.5087,0.3179,2.502,0.633
19.4291,-9.4355,-5.6985,0.3733,2.502,0.7006
18.9679,-9.4391,-7.5296,0.3864,2.502,0.8289
16.934,-9.4588,-9.5898,0.4098,2.502,1.0676
14.7817,-9.4618,-11.6847,0.4869,2.502,1.4122
9.5659,-9.3751,-13.7103,0.617,2.502,2.0675
-0.7316,-7.8048,-14.5173,0.7869,2.502,2.4402
-19.5996,-6.0772,-10.6439,0.9859,2.502,2.502
-19.5996,-5.4335,-7.7468,0.9305,2.502,2.4556
-19.5996,-3.917,-5.5502,0.7551,2.502,2.0453
-19.0164,-3.1232,-4.008,0.3977,1.8576,1.6681
-12.2345,-3.7358,-3.3745,-0.0872,0.9328,1.5083
-8.5184,-5.8869,-3.5707,-0.4472,0.5003,1.5078
-8.5896,-7.593,-3.8979,-0.5952,0.4417,1.3675
-9.3595,-9.2435,-4.3669,-0.5148,0.4224,0.9673
-7.3944,-9.7352,-4.4931,-0.3363,0.3611,0.4963
-6.1011,-10.0564,-4.404,-0.1723,0.3511,0.3045
-7.7294,-9.7813,-3.6754,0.1445,0.1807,0.1639
-6.944,-8.7673,-3.0048,0.2117,-0.0522,0.1125
-6.4008,-8.3444,-2.4185,0.1886,-0.2739,0.1313
-5.5872,-8.2367,-2.0668,0.1535,-0.4599,0.0744
-4.1474,-7.5553,-1.7139,0.0895,-0.5674,0.0361
-3.8405,-8.1344,-1.73,-0.0109,-0.5977,0.015
-3.6969,-8.6991,-1.8156,-0.0665,-0.6161,-0.0308
