ax,ay,az,gx,gy,gz
-1.389,-9.7214,-0.4223,0.3681,-0.4733,-0.3703
-1.3334,-9.4445,-0.2231,0.3607,-0.4538,-0.3296
-1.1868,-9.521,-0.2997,0.313,-0.4232,-0.3057
-1.4506,-10.1342,-0.4678,0.3198,-0.3946,-0.3013
-1.2479,-9.9565,-0.4265,0.3401,-0.3641,-0.3121
-0.9601,-9.8297,-0.5844,0.4824,-0.2768,-0.3322
-0.9176,-10.4231,-0.6179,0.5083,-0.2351,-0.3086
-1.1013,-10.0947,-0.4857,0.5816,-0.182,-0.3665
-1.008,-10.6511,-0.5145,0.6462,-0.1365,-0.3726
-1.054,-9.8955,-0.2776,0.7204,-0.0801,-0.4346
-1.1809,-10.48,-0.4199,0.7632,-0.0254,-0.406
-1.1103,-9.7962,-0.2165,0.7842,0.0127,-0.4623
-0.9763,-10.0875,-0.3033,0.8186,0.0768,-0.5284
-1.3214,-10.3675,-0.4774,0.8331,0.1332,-0.4668
-1.7019,-10.2981,-0.4893,0.8766,0.1616,-0.5025
-1.7019,-11.0429,-0.7172,1.0345,0.1401,-0.5567
-1.4626,-10.7928,-0.4349,1.124,0.1144,-0.5287
-1.334,-9.8889,-0.0993,1.1926,0.0812,-0.5011
-1.8293,-9.5438,0.3476,1.1723,0.0343,-0.4043
-1.7282,-10.8162,0.25,1.1739,-0.0203,-0.3863
-1.5416,-9.5755,0.9972,1.279,-0.0722,-0.4428
-1.6618,-9.2746,1.517,1.2325,-0.1229,-0.3971
-1.1844,-10.2257,1.5482,1.2336,-0.1811,-0.3997
-0.6802,-9.1029,2.0273,1.2275,-0.225,-0.4518
-0.6694,-9.1681,2.2606,1.2326,-0.2282,-0.4658
-0.4008,-8.4957,2.4849,1.1512,-0.2417,-0.4237
0.2794,-9.052,2.4066,1.0537,-0.2366,-0.3774
0.1603,-8.3737,2.6273,1.0485,-0.2406,-0.4191
0.1591,-9.3284,2.4162,0.9865,-0.2737,-0.315
-0.1202,-8.9833,2.4754,1.02,-0.3316,-0.2721
0.536,-9.2674,2.6662,1.0385,-0.4032,-0.1922
1.0588,-8.3067,3.5252,1.0173,-0.4273,-0.202
1.2467,-7.8921,4.1587,0.9784,-0.3835,-0.173
0.8919,-7.8855,4.3579,0.8282,-0.3103,-0.0547
0.7065,-8.3312,4.5009,0.745,-0.227,-0.0315
0.4199,-7.8897,4.7641,0.6864,-0.1598,-0.0349
-0.2321,-8.5011,4.6361,0.5031,-0.0913,-0.0941
-0.2387,-8.9139,4.1587,0.414,-0.0645,-0.098
-0.585,-9.2566,3.7926,0.3704,-0.0665,-0.089
-0.4008,-9.4307,3.6556,0.4055,-0.088,-0.1193
-0.213,-9.2877,3.6861,0.418,-0.1026,-0.1025
0.0138,-9.1442,3.8351,0.4308,-0.0975,-0.0982
-0.058,-8.8558,3.7926,0.4089,-0.0776,-0.0429
-0.5803,-8.8152,3.7502,0.3994,-0.0674,-0.0252
-0.6526,-8.9719,3.7466,0.388,-0.0702,-0.0563
-0.7286,-8.9378,3.8423,0.4065,-0.0928,-0.0737
-0.3649,-8.7153,4.0941,0.4379,-0.1122,-0.0772
1.0235,-9.7753,4.4728,0.5112,-0.1299,-0.2458
1.4321,-8.7751,4.8311,0.5241,-0.0579,-0.0874
1.1922,-8.8576,5.4604,0.6601,0.009,-0.1346
2.741,-7.9759,6.9284,0.8328,0.0868,-0.2677
5.1117,-6.0048,9.1268,0.9613,0.2189,-0.3906
7.8341,-4.1743,11.1655,0.9193,0.4298,-0.3784
10.8592,-2.4772,13.59,0.754,0.7467,-0.2194
12.6353,0.1687,16.4309,0.4673,1.1486,0.1074
12.4481,4.2179,19.5996,-0.0143,1.5615,0.6487
8.8074,9.1017,19.5996,-0.8548,1.8121,1.3166
8.272,17.2391,19.5996,-2.4506,1.9704,2.2262
7.4836,19.2192,13.1833,-2.502,2.2815,2.4838
4.2491,16.3035,1.7922,-2.502,2.4714,2.502
-5.3282,13.191,-12.6096,-2.502,2.502,2.502
-16.7952,5.5053,-19.5709,-2.502,2.502,2.502
-18.0586,-14.2899,-19.5709,-2.502,2.2217,2.2868
-16.7228,-19.5996,-19.5709,-2.502,1.5796,2.2846
-19.27,-19.5996,-19.5709,-2.502,0.9777,1.6988
-13.3137,-19.5996,-19.5709,-1.1816,0.3499,0.1688
-8.5789,-13.264,-19.5709,0.2668,0.1874,-0.3718
-10.3591,-10.2323,-17.9527,0.3706,0.3568,0.0258
-10.8568,-16.3956,-14.0339,0.7462,0.1103,-0.6975
