ax,ay,az,gx,gy,gz
2.0524,-6.2913,-5.4503,0.2301,-0.0251,-0.0417
2.0381,-6.3697,-5.3031,0.1677,-0.0163,0.0154
2.0225,-7.206,-5.5795,0.1206,0.0044,0.0432
1.9801,-7.9699,-5.7428,0.1482,0.0082,0.0611
2.333,-7.8879,-5.7374,0.2277,0.0114,0.067
2.5801,-7.6534,-5.595,0.2745,0.0365,0.0809
2.15,-7.8544,-5.72,0.3063,0.0512,0.1643
1.8694,-8.1769,-5.6058,0.2998,0.0038,0.1756
2.4054,-7.3561,-5.4909,0.3849,-0.0243,0.1513
2.6662,-6.8345,-5.4658,0.3545,0.027,0.1991
2.2313,-7.7976,-5.8229,0.2917,0.0909,0.3155
0.5127,-9.9876,-6.2704,0.3306,0.0844,0.3874
0.058,-9.6939,-6.2094,0.6093,-0.0199,0.1452
2.0375,-8.062,-5.7906,0.8524,-0.1348,-0.1092
2.1224,-5.9958,-5.1111,0.857,-0.1326,-0.0875
2.6758,-6.2477,-4.9131,0.686,-0.0986,0.0456
2.7535,-7.4536,-4.9131,0.5657,-0.0869,0.1751
2.0441,-8.5669,-5.5161,0.6607,0.0806,0.2482
1.0271,-7.2293,-5.138,0.7775,0.071,0.1616
0.7729,-5.9844,-4.8251,0.6913,0.0211,0.1323
0.9284,-5.9061,-4.7605,0.5195,-0.0465,0.0071
1.0379,-6.2668,-4.651,0.2608,-0.1015,0.0793
1.5165,-7.724,-4.8891,0.1409,-0.1646,0.1084
1.8646,-7.6546,-4.8413,0.1661,-0.1838,0.05
2.0369,-6.9003,-4.5051,0.155,-0.192,-0.0014
2.4479,-6.9218,-4.5111,0.0511,-0.1678,0.0305
2.1272,-6.9069,-4.4058,-0.0425,-0.133,0.0409
2.7087,-7.3567,-4.7216,-0.1864,-0.0298,0.1574
1.858,-7.7456,-4.7396,-0.2023,0.0069,0.169
1.2215,-7.6546,-4.7958,-0.2247,0.0069,0.1199
1.0379,-7.7515,-4.7958,-0.2343,-0.0416,0.0505
1.6116,-6.92,-4.7121,-0.2459,-0.0528,-0.0123
1.2425,-7.3131,-4.9113,-0.3273,-0.068,-0.0173
1.2377,-7.864,-5.2026,-0.3809,-0.0957,-0.0561
1.002,-8.3898,-5.412,-0.378,-0.1154,-0.0896
1.4542,-8.3294,-5.5131,-0.3599,-0.1507,-0.1623
2.0285,-8.7177,-5.6267,-0.3333,-0.1726,-0.152
1.9125,-8.1972,-5.5005,-0.2917,-0.1565,-0.1185
1.9986,-7.2718,-5.2839,-0.2829,-0.1436,-0.0977
2.1984,-7.1145,-5.3946,-0.345,-0.1193,-0.091
1.9125,-7.4716,-5.6177,-0.4304,-0.0892,-0.0515
1.4818,-8.3073,-5.8582,-0.48,-0.068,-0.005
1.8293,-9.2686,-6.2231,-0.3952,-0.0921,-0.0605
1.7647,-9.548,-6.4522,-0.2326,-0.0887,-0.0612
2.5627,-10.2024,-6.8979,-0.0496,-0.0786,-0.0428
2.7583,-12.4732,-8.0321,0.1556,-0.0115,0.0841
2.1691,-16.4943,-9.8943,0.5283,0.0754,0.2385
2.4461,-19.5996,-12.3661,1.2522,0.118,0.4433
2.1081,-19.5996,-16.7874,2.502,0.187,0.6581
2.2074,-19.5996,-18.9075,2.502,0.2061,0.6407
2.9994,-19.5996,-19.5709,2.502,0.1442,0.636
6.3691,-19.5996,-19.5709,2.502,0.2469,0.3761
6.0413,-17.3426,-19.5709,2.502,0.4785,0.5515
4.3364,-9.8842,-18.9368,2.502,0.6665,0.3178
5.342,-0.6772,-15.0562,2.502,0.8137,0.2446
3.2195,2.083,-12.2058,2.502,1.0522,0.5232
2.7703,5.744,-7.2132,2.502,1.1159,0.6125
0.8991,2.8289,-5.0082,2.502,1.117,0.8339
-0.4481,-1.4273,-3.6365,2.502,1.0074,1.1159
0.7089,1.1743,-0.2991,2.502,0.6907,0.4132
-0.283,-1.0684,0.6293,2.502,0.6358,0.4799
-1.0516,-0.1143,1.9256,2.502,0.6403,0.0982
-3.5731,3.7454,4.3041,2.502,0.5829,-0.4501
0.2201,5.9976,5.1613,2.502,0.4479,-0.8367
-0.926,6.2572,8.0004,2.502,0.4019,-1.1274
-0.5432,6.2345,9.3177,2.502,0.4052,-1.2174
1.2526,2.3575,8.8176,2.4738,0.3851,-1.0369
2.1942,-3.4493,7.0923,2.3047,0.3959,-0.9236
1.6008,-5.9013,6.7358,2.1812,0.4101,-0.4814
-0.8776,-3.9135,7.5392,2.2465,0.1014,-0.3911
0.9535,0.3583,9.6227,1.7906,-0.0112,-0.174
0.6538,0.5145,10.2096,1.3023,-0.0841,-0.031
1.5404,-0.3254,10.4297,0.853,-0.0941,0.1132
0.2847,-2.598,10.0528,0.6346,-0.0237,0.1668
-1.0917,-0.0018,10.5841,0.5248,-0.0153,-0.0169
0.3775,-0.5599,10.133,0.0808,-0.1268,-0.115
1.2628,-4.5135,8.8947,-0.2145,-0.1227,-0.0262
1.7174,-6.5725,7.8855,-0.1955,-0.0631,0.0559
0.8058,-5.8612,7.7145,0.0083,-0.0255,0.0407
0.7663,-4.8861,7.8778,0.0221,-0.0545,0.1324
-0.7172,-2.6865,8.6937,-0.1903,-0.1438,0.07
-0.21,-0.9781,9.1543,-0.4632,-0.245,-0.0781
-0.3206,-1.06,9.1848,-0.862,-0.3067,-0.088
0.384,-2.5914,8.6836,-1.233,-0.3774,-0.1373
1.2108,-4.7115,8.0859,-1.4284,-0.38,-0.128
0.7478,-3.9954,8.1553,-1.4948,-0.3842,-0.1545
0.9715,-3.2148,7.9268,-1.7067,-0.4388,-0.1256
1.7133,-4.9466,6.9972,-2.0698,-0.4777,0.0805
1.5888,-7.0415,6.4074,-2.2773,-0.4697,0.2494
1.3609,-7.7133,6.2495,-2.2594,-0.4631,0.254
1.416,-6.5587,6.6778,-2.2257,-0.4477,0.1275
0.8818,-3.0724,7.4674,-2.4697,-0.462,0.0709
0.652,-1.6349,7.4267,-2.502,-0.4906,-0.0012
0.7914,-1.465,6.7962,-2.502,-0.5524,0.054
0.813,-2.196,5.7093,-2.502,-0.6059,0.2624
0.9248,-4.2305,4.2401,-2.502,-0.6348,0.4588
0.8375,-7.3119,2.5184,-2.502,-0.6787,0.6083
1.0995,-10.4076,1.4285,-2.502,-0.7058,0.6503
1.6319,-12.588,0.789,-2.502,-0.7104,0.6191
1.861,-14.0889,0.4798,-2.502,-0.659,0.5246
