ax,ay,az,gx,gy,gz
-1.8311,-6.3093,-0.2686,-2.502,-0.6503,0.0936
-2.327,-5.4999,-0.5432,-2.502,-0.6363,0.1106
-2.5358,-5.1721,-0.9434,-2.502,-0.6186,0.0555
-2.3904,-5.3617,-1.5918,-2.502,-0.5841,-0.0912
-2.0357,-5.4317,-2.1308,-2.502,-0.5347,-0.2272
-1.5565,-4.7557,-2.6094,-2.502,-0.4459,-0.3948
-1.5404,-4.4919,-3.2058,-2.502,-0.3254,-0.5418
-1.2299,-5.6076,-4.7689,-2.502,-0.1065,-0.9206
-0.7161,-6.1741,-5.5226,-2.502,-0.03,-1.0667
-0.1143,-6.5061,-6.1986,-2.502,0.0567,-1.1418
-0.186,-6.6532,-7.0403,-2.502,0.1439,-1.1587
-0.8369,-7.5428,-7.986,-2.502,0.1872,-1.1947
-0.9499,-8.5986,-8.8654,-2.502,0.1496,-1.188
-0.5569,-9.0718,-9.4899,-2.502,0.0523,-1.1215
-0.07,-9.3619,-9.9912,-2.502,-0.0371,-0.9981
0.1029,-10.2239,-10.6738,-2.502,-0.097,-0.8299
-0.1119,-10.8491,-11.1003,-2.502,-0.1464,-0.6628
-0.3194,-11.1918,-11.5597,-2.5007,-0.1947,-0.5102
-0.1579,-10.4231,-11.4586,-2.2869,-0.2106,-0.4619
0.0299,-10.5278,-11.4873,-2.0406,-0.2216,-0.4224
0.21,-10.9944,-11.522,-1.7628,-0.2166,-0.3765
0.2231,-10.9651,-11.342,-1.4257,-0.213,-0.3169
0.0909,-10.2676,-10.9753,-1.0899,-0.2162,-0.2504
-0.1609,-9.1244,-10.4148,-0.8154,-0.2388,-0.1959
0.1196,-8.3599,-9.9296,-0.6255,-0.2751,-0.1746
0.3709,-7.9412,-9.5157,-0.48,-0.2926,-0.1297
0.3817,-7.1665,-9.058,-0.36,-0.2871,-0.0886
0.4475,-6.5569,-8.5418,-0.2754,-0.2769,-0.0767
0.128,-5.8576,-7.7318,-0.2594,-0.257,-0.0323
0.5228,-5.5537,-7.3454,-0.256,-0.2538,-0.0165
0.7567,-5.0507,-7.136,-0.2708,-0.213,0.0069
0.5928,-4.8401,-6.8614,-0.3372,-0.1422,0.0532
0.3942,-4.7916,-6.789,-0.4191,-0.0696,0.087
-0.0514,-4.9364,-6.8459,-0.506,0.0082,0.0835
-0.1382,-5.5083,-7.1157,-0.5642,0.0463,0.0755
-0.4869,-5.5771,-7.1809,-0.5413,0.0619,0.0916
-0.5952,-5.2104,-7.1821,-0.5156,0.0777,0.0919
-0.7597,-5.7045,-7.3932,-0.5378,0.0866,0.0857
-0.865,-5.9432,-7.6588,-0.4762,0.0609,0.0619
-0.4576,-5.4742,-7.8526,-0.4707,0.0502,0.064
-0.6191,-5.6794,-8.0249,-0.4724,0.0628,0.101
-0.7496,-5.5011,-8.1344,-0.4315,0.066,0.0802
-0.7705,-5.5382,-8.278,-0.4107,0.066,0.0445
-0.9673,-5.6746,-8.3737,-0.4081,0.0522,0.0372
-0.6634,-5.2845,-8.4879,-0.3985,0.015,0.0638
-0.6969,-5.6136,-8.5968,-0.3848,-0.0063,0.0433
-0.5659,-6.2889,-8.8469,-0.3264,-0.0296,0.0272
-0.3458,-6.0311,-8.9426,-0.2422,-0.0364,0.0069
-0.2459,-6.3601,-9.131,-0.1531,-0.0396,0.0014
-0.3625,-6.856,-9.6221,0.0676,-0.0273,-0.0123
-0.3858,-7.2174,-9.7609,0.2054,-0.0359,-0.0198
-0.0012,-6.9667,-9.8674,0.3585,-0.0534,-0.0211
1.1085,-7.5517,-9.9715,0.4745,-0.0438,-0.005
2.9504,-10.2108,-10.8598,0.6348,0.0336,0.1494
4.4501,-14.0267,-12.4014,1.0023,0.2023,0.4967
6.8925,-18.7669,-14.5938,1.7172,0.4336,0.9442
9.4995,-19.5996,-17.8217,2.3563,0.7347,1.695
10.3095,-19.5996,-19.5709,2.502,1.3031,2.3531
4.9675,-19.5996,-19.5709,2.502,1.9397,2.502
-0.6544,-19.5996,-19.5709,2.502,1.9411,2.0793
2.3097,-14.9599,-19.5709,2.502,1.9282,1.8566
2.0734,-3.1262,-19.5709,2.502,1.7982,1.8759
4.3878,3.5785,-19.5709,2.502,1.5694,1.8307
6.0532,6.0658,-19.5709,2.502,1.488,2.3063
1.7073,6.1597,-19.5709,2.502,1.3651,2.4945
-4.922,10.8221,-16.3514,2.502,0.9689,2.502
-8.2636,16.5398,-7.0277,2.502,0.1804,2.502
-4.2873,15.2548,-0.2423,2.502,-0.2853,2.4052
-5.5884,15.6897,5.3952,2.502,-0.2905,2.0145
-5.9994,12.3404,7.7779,2.502,-0.2372,1.274
-2.2953,5.5705,7.8072,2.502,0.039,0.2667
-5.1356,5.0584,7.9591,2.502,-0.002,0.1559
-2.3157,4.1426,8.5567,2.2077,-0.126,0.0822
-4.2251,6.801,10.0187,1.5085,-0.1685,0.1299
-4.0714,6.0592,10.5488,0.5951,-0.2194,0.0158
-3.4367,4.3274,10.5344,-0.2479,-0.2518,-0.1808
-0.6449,-2.0824,8.7751,-0.7596,-0.2528,-0.2333
0.5695,-6.8363,7.2209,-0.7639,-0.1367,0.0338
-1.0229,-5.3318,7.0606,-0.5812,-0.0266,0.3597
-1.9633,-5.9336,6.4098,-0.621,0.0396,0.6188
-3.947,-8.461,5.2026,-0.5402,-0.0311,0.6093
-5.1033,-6.2423,5.918,-0.5405,-0.1375,0.2783
-3.8285,-5.4855,6.3075,-0.7252,-0.154,-0.0211
-3.5222,-5.7135,6.1226,-0.9997,-0.0919,-0.2355
-2.6853,-8.9671,4.6516,-1.2207,-0.0467,-0.2976
-2.5854,-11.8546,3.2243,-1.1755,-0.0447,-0.225
-1.8042,-13.8389,2.1075,-0.8762,-0.0614,-0.027
-2.9653,-12.3601,2.1679,-0.5142,-0.0755,0.2227
-3.6532,-10.9968,2.3557,-0.3501,-0.138,0.3722
-4.0044,-10.7617,2.467,-0.2571,-0.1833,0.3978
-4.55,-9.871,2.8648,-0.1478,-0.2083,0.2678
-3.2064,-8.1751,3.9817,-0.0728,-0.1846,-0.0607
-3.7759,-7.9699,4.3352,-0.1435,-0.1856,-0.1907
-2.6584,-8.1111,4.55,-0.2117,-0.2204,-0.2683
-1.937,-8.214,4.7833,-0.2919,-0.2602,-0.246
-0.5001,-9.5611,4.4824,-0.3427,-0.2736,-0.1345
-0.5862,-10.4363,4.1174,-0.2605,-0.1895,0.1116
-2.4712,-9.3882,4.2939,-0.139,-0.1478,0.2471
-2.3964,-9.128,4.261,-0.0868,-0.1573,0.2491
-2.479,-8.9145,4.3866,-0.0557,-0.1473,0.1923
