ax,ay,az,gx,gy,gz
-1.7749,-7.6959,-4.3854,-0.6593,-0.3135,0.067
-1.7803,-7.1809,-4.3029,-0.706,-0.3063,0.0648
-2.0465,-7.2467,-4.4022,-0.7971,-0.289,0.0483
-1.9083,-7.5823,-4.5236,-0.851,-0.2696,-0.007
-1.7527,-7.5212,-4.6313,-0.8697,-0.241,-0.0363
-2.2696,-7.4453,-4.8132,-0.8939,-0.2143,-0.0342
-2.7326,-7.3029,-5.071,-0.9669,-0.2754,-0.0858
-2.4897,-6.9679,-5.0285,-1.0072,-0.3286,-0.1061
-2.5633,-6.6341,-5.077,-1.0886,-0.3719,-0.1071
-2.2493,-6.5222,-5.1099,-1.1951,-0.4077,-0.1332
-2.2439,-6.9918,-5.3049,-1.2884,-0.4225,-0.1423
-2.2588,-7.2215,-5.4628,-1.3106,-0.4276,-0.1742
-1.9902,-7.0624,-5.4616,-1.2961,-0.4112,-0.1933
-1.8048,-7.0487,-5.5484,-1.2998,-0.3912,-0.2246
-1.5428,-6.5868,-5.5155,-1.3211,-0.3729,-0.2319
-1.5087,-6.5444,-5.6656,-1.3719,-0.328,-0.2241
-1.6774,-6.9685,-6.0138,-1.4053,-0.276,-0.2376
-2.0536,-7.6343,-6.5641,-1.3327,-0.2597,-0.2498
-1.9753,-7.1994,-6.5276,-1.2206,-0.2959,-0.3122
-1.4052,-6.4373,-6.326,-1.1939,-0.3191,-0.2757
-1.2108,-5.7978,-6.2393,-1.2578,-0.298,-0.2359
-1.5733,-6.1484,-6.5677,-1.3429,-0.2514,-0.2316
-1.7073,-6.5809,-6.8243,-1.3824,-0.2192,-0.2674
-1.7198,-6.9984,-7.1354,-1.3544,-0.202,-0.2861
-1.5918,-6.9978,-7.3448,-1.2851,-0.1901,-0.2877
-1.7264,-7.343,-7.6146,-1.1984,-0.1935,-0.2663
-1.5643,-7.136,-7.6229,-1.0976,-0.2072,-0.2494
-1.2796,-6.6598,-7.5757,-1.0714,-0.2123,-0.1841
-1.0822,-6.7394,-7.7127,-1.033,-0.1922,-0.1523
-1.1527,-6.4911,-7.7683,-0.9866,-0.1546,-0.1324
-1.3226,-6.4522,-7.8126,-0.9397,-0.123,-0.1383
-1.0199,-6.4439,-7.7988,-0.8971,-0.0921,-0.1562
-1.0576,-6.5157,-7.8873,-0.8597,-0.061,-0.121
