ax,ay,az,gx,gy,gz
-9.0108,-5.0991,-1.6863,-1.2683,-0.4007,0.0709
-9.347,-5.0034,-1.7438,-1.2024,-0.4171,0.0812
-9.4947,-5.0824,-1.7533,-1.1446,-0.4506,0.0825
-9.4977,-5.077,-1.7707,-1.0997,-0.5073,0.0924
-9.3607,-5.3115,-1.7958,-1.0398,-0.5589,0.1006
-8.9934,-5.0267,-1.6098,-0.8825,-0.5938,0.118
-8.9916,-4.995,-1.5763,-0.837,-0.6054,0.1441
-8.8337,-4.9675,-1.5697,-0.7829,-0.5975,0.1444
-8.9982,-4.8634,-1.4895,-0.7326,-0.5714,0.1364
-8.9234,-4.6726,-1.3424,-0.6834,-0.5597,0.1045
-8.659,-4.5446,-1.2748,-0.648,-0.5357,0.0899
-8.6309,-4.3597,-1.1151,-0.6254,-0.5001,0.0836
-8.7942,-4.2173,-1.0893,-0.6129,-0.4688,0.0793
-8.8726,-4.3035,-1.1019,-0.6153,-0.4458,0.0774
-8.866,-4.2568,-1.081,-0.604,-0.4339,0.0412
-8.9761,-4.2191,-1.0355,-0.5837,-0.4165,0.0162
-8.72,-3.9218,-0.8806,-0.5657,-0.4119,-0.0029
-8.8511,-3.6885,-0.8333,-0.5995,-0.4029,0.0214
-8.7517,-4.0481,-0.9326,-0.6347,-0.3968,0.0147
-8.6261,-4.0343,-0.9242,-0.6399,-0.3824,-0.0078
-8.7266,-3.8219,-0.9709,-0.6486,-0.3551,-0.0135
-8.9192,-4.1163,-1.1001,-0.6742,-0.3401,-0.0134
-9.0473,-4.2814,-1.1874,-0.6707,-0.3315,-0.0258
-9.1837,-4.1498,-1.1958,-0.653,-0.3362,-0.0619
-8.988,-4.1611,-1.1623,-0.6512,-0.3409,-0.0794
-8.9994,-4.2616,-1.2233,-0.6498,-0.3415,-0.0853
-8.9139,-3.8716,-1.1533,-0.6636,-0.3533,-0.091
-8.8672,-4.3346,-1.3226,-0.689,-0.3436,-0.1072
-8.8355,-4.4518,-1.3765,-0.6745,-0.3312,-0.1174
-8.9103,-4.5739,-1.4423,-0.6466,-0.3178,-0.1332
-8.8289,-4.5476,-1.5212,-0.616,-0.3088,-0.1542
-8.7386,-4.5051,-1.4985,-0.5868,-0.3018,-0.1479
-8.79,-4.52,-1.4351,-0.5734,-0.2925,-0.1596
-8.677,-4.4841,-1.4602,-0.5434,-0.2943,-0.1645
-8.5119,-4.2144,-1.3902,-0.5393,-0.2807,-0.1319
-8.7667,-4.4345,-1.5194,-0.553,-0.2695,-0.1273
-8.8283,-4.797,-1.6259,-0.5021,-0.2734,-0.1614
-8.729,-4.5727,-1.6558,-0.4827,-0.28,-0.1397
-8.7978,-4.6181,-1.7127,-0.4801,-0.2959,-0.1044
-8.7852,-4.9549,-1.8341,-0.4689,-0.3183,-0.0727
-8.6782,-5.1829,-1.8933,-0.4294,-0.3178,-0.0638
-8.6895,-5.2056,-1.9412,-0.3624,-0.315,-0.0602
-8.6094,-5.1685,-1.8849,-0.3025,-0.3136,-0.0491
-8.6279,-5.0345,-1.8048,-0.2454,-0.3158,-0.0353
-8.8181,-4.8885,-1.8233,-0.2183,-0.3223,0.0174
-9.2076,-5.1188,-1.8287,-0.1878,-0.3618,0.0673
-9.0461,-4.9418,-1.7599,-0.1377,-0.4343,0.1097
-9.0126,-4.8544,-1.6576,-0.1115,-0.5462,0.3028
-8.8738,-4.5954,-1.541,-0.0812,-0.5873,0.3499
-8.8235,-4.4985,-1.3854,-0.0551,-0.5969,0.3698
-8.5525,-4.1504,-1.2897,-0.0408,-0.5767,0.3421
-8.4706,-4.0941,-1.2957,-0.0489,-0.5147,0.3115
