ax,ay,az,gx,gy,gz
1.5775,-7.8365,-2.2403,-0.2176,-0.0768,-0.0025
-0.9045,-9.536,-1.5541,-0.2644,-0.0647,0.0118
-0.7549,-9.3529,-1.523,-0.3309,-0.0571,0.0263
-0.7149,-9.4176,-1.6487,-0.3556,-0.0628,0.0464
-0.8794,-9.3978,-1.73,-0.379,-0.0635,0.0556
-1.011,-9.2477,-1.797,-0.4162,-0.0669,0.038
-0.7412,-9.2136,-1.8658,-0.4404,-0.0722,0.0318
-1.0199,-9.469,-2.0764,-0.4988,-0.0738,0.0886
-0.7196,-9.8806,-2.1302,-0.4783,-0.0691,0.0746
-0.8853,-9.8213,-2.0668,-0.4812,-0.0628,0.1741
-0.8177,-9.542,-2.0213,-0.3831,-0.0502,0.0281
-0.7651,-9.3284,-2.0261,-0.361,-0.0387,0.0086
-0.9428,-9.4134,-2.1266,-0.3684,-0.054,0.0339
-0.7448,-9.3697,-2.1571,-0.3816,-0.0568,0.0417
-0.9027,-9.4594,-2.3246,-0.3823,-0.0604,0.0673
-0.9194,-9.4235,-2.3803,-0.3692,-0.0596,0.0526
-0.917,-9.3236,-2.3719,-0.3678,-0.0486,0.0234
-0.9117,-8.814,-2.1655,-0.3917,-0.0515,0.012
-0.8148,-8.4293,-2.1099,-0.5009,-0.0607,0.032
-0.9858,-8.537,-2.1458,-0.6542,-0.0735,0.0438
-0.929,-8.4957,-2.2648,-0.7916,-0.0776,0.089
-0.8536,-9.0748,-2.6662,-0.8903,-0.0777,0.1061
-1.0277,-9.6012,-3.07,-0.9691,-0.1031,0.2711
-0.996,-10.2556,-3.4445,-0.6945,-0.1061,0.0823
-0.9314,-9.3739,-3.1872,-0.568,-0.1113,0.0561
-1.0289,-9.0431,-3.1513,-0.5585,-0.1109,0.0744
-1.0098,-9.6694,-3.2728,-0.5686,-0.1061,0.0865
-0.917,-10.1288,-3.5671,-0.4754,-0.1103,0.0709
-0.8333,-9.1627,-3.2447,-0.3581,-0.1009,0.0153
-0.7711,-8.7763,-3.1795,-0.3743,-0.088,0.0468
-1.0217,-9.1968,-3.3781,-0.4087,-0.0811,0.0853
-0.9027,-9.3799,-3.5216,-0.3808,-0.0695,0.0717
-1.2329,-9.3565,-3.6191,-0.3512,-0.0695,0.0909
-1.1557,-9.5665,-3.7406,-0.2818,-0.0779,0.0344
-0.9087,-9.0586,-3.5731,-0.1752,-0.0945,0.0192
-0.8991,-9.1801,-3.5133,-0.17,-0.0864,0.038
-0.9314,-9.2405,-3.5127,-0.1439,-0.0628,0.0438
-1.1832,-9.1896,-3.5085,-0.1135,-0.0463,0.0372
-1.2072,-8.8816,-3.4582,-0.0878,-0.0407,0.0047
-1.0971,-8.7739,-3.4606,-0.1137,-0.0568,0.0162
-1.3597,-9.2207,-3.6162,-0.119,-0.0713,0.0258
-1.2688,-9.1699,-3.655,-0.0789,-0.1009,0.0039
-1.1719,-8.9252,-3.5695,-0.0532,-0.1133,-0.0104
-0.9242,-8.9139,-3.5186,-0.0532,-0.1145,-0.0281
-1.0361,-9.3434,-3.7089,-0.0338,-0.0848,0.017
-1.0953,-9.3912,-3.6628,0.0238,-0.0714,-0.0079
-1.0923,-9.1035,-3.4684,0.0802,-0.0681,-0.0486
-1.4261,-9.4265,-3.4684,0.1543,-0.0794,-0.0153
-0.8028,-10.7874,-3.9206,0.2892,-0.101,0.0114
-1.5739,-12.5521,-4.7755,0.6585,-0.092,0.0729
-0.9033,-16.3089,-6.0215,1.3491,-0.1097,0.3151
-3.0598,-19.5996,-8.5472,2.262,-0.0862,0.7138
-2.4377,-19.5996,-10.8646,2.502,-0.1661,0.3938
-2.2427,-19.5996,-10.8006,2.502,-0.1584,-0.2463
-3.3535,-12.874,-8.6351,2.502,-0.1279,-0.9132
0.0927,4.544,0.5097,2.502,-0.4939,-1.5224
1.6816,6.7017,3.7466,2.502,-0.4401,-0.8438
0.4367,1.6463,3.8919,2.502,-0.3377,-0.0274
0.2991,-5.6722,2.2696,2.1782,-0.289,0.2816
0.0927,-12.0652,0.3117,1.9768,-0.2204,0.339
-1.4943,-15.4289,-0.4624,2.3043,-0.1915,0.3732
-0.9248,-13.9872,-0.2171,2.4824,-0.2333,-0.0589
-0.1226,-9.795,1.0098,2.502,-0.233,-0.1923
