ax,ay,az,gx,gy,gz
-8.5699,-4.1157,0.3846,-0.2684,-0.1781,0.0147
-8.659,-4.057,0.3224,-0.3283,-0.1806,0.0262
-8.7338,-3.9051,0.3589,-0.3886,-0.1958,0.0231
-9.3715,-3.7262,0.4684,-0.5087,-0.2514,0.0408
-8.869,-3.5019,0.481,-0.5904,-0.3032,0.0723
-9.0245,-3.4522,0.5557,-0.6755,-0.3333,0.1473
-9.1161,-3.3428,0.606,-0.75,-0.3579,0.1651
-9.4319,-3.0891,0.6843,-0.8364,-0.3931,0.1591
-9.0718,-2.802,0.7202,-0.9353,-0.4303,0.1654
-9.0401,-2.4742,0.7525,-1.0593,-0.4477,0.1871
-9.2088,-2.397,0.731,-1.2189,-0.4727,0.2245
-9.1831,-3.1645,0.3811,-1.3501,-0.5021,0.2888
-10.0032,-2.6734,0.3703,-1.4338,-0.5512,0.3368
-9.8638,-2.8786,0.1484,-1.6155,-0.6997,0.3222
-9.9757,-2.1613,0.0724,-1.7268,-0.7653,0.3302
-10.0098,-1.8754,-0.0156,-1.9054,-0.8454,0.3444
-9.8363,-2.5699,-0.2548,-2.0874,-0.911,0.3243
-9.4086,-2.9695,-0.5928,-2.185,-0.9422,0.2882
-9.6586,-3.0855,-0.7836,-2.2507,-0.9505,0.2692
-9.4205,-3.0849,-0.9434,-2.312,-0.9665,0.2183
-9.0144,-3.332,-1.2347,-2.3569,-0.962,0.1846
-8.8714,-3.8441,-1.4351,-2.3846,-0.9238,0.1666
-8.525,-4.5344,-1.7952,-2.3573,-0.8613,0.1106
-8.3629,-4.4435,-1.9669,-2.2346,-0.7792,-0.0206
-8.6297,-6.1155,-2.531,-1.9897,-0.5683,-0.0755
-8.5854,-6.0718,-2.5107,-1.7927,-0.505,-0.1961
-8.0955,-6.4702,-2.6255,-1.6483,-0.439,-0.2191
-8.3055,-6.3063,-2.5376,-1.4419,-0.3718,-0.3009
-8.0058,-6.35,-2.5382,-1.2893,-0.303,-0.2943
-8.1308,-6.067,-2.5077,-1.1394,-0.2193,-0.3386
-8.3474,-6.0156,-2.4419,-1.014,-0.1428,-0.3855
-8.0225,-5.7894,-2.4281,-0.8884,-0.099,-0.4332
-8.2331,-6.0329,-2.4455,-0.8038,-0.0524,-0.3913
-8.4891,-5.8594,-2.3474,-0.6954,-0.0415,-0.3947
-8.2439,-6.1519,-2.4437,-0.5061,-0.047,-0.2465
-8.5208,-6.3529,-2.4568,-0.3863,-0.0544,-0.2049
-8.2798,-6.0975,-2.4293,-0.2789,-0.0797,-0.1681
-8.4969,-6.0574,-2.4497,-0.2112,-0.0956,-0.0909
-8.5908,-6.3003,-2.5005,-0.1387,-0.1166,-0.0254
-8.6548,-6.201,-2.4371,-0.0244,-0.1405,0.0093
-8.7829,-5.8098,-2.2851,0.0781,-0.1631,0.0486
-8.8181,-5.4365,-2.0895,0.1617,-0.1868,0.0554
-8.589,-4.9531,-1.8311,0.217,-0.1899,0.0515
-8.6052,-4.5625,-1.6528,0.2466,-0.1884,0.0672
-8.5729,-4.124,-1.3645,0.2469,-0.1827,0.067
-8.6955,-4.002,-1.0965,0.1953,-0.1687,0.0856
-8.7553,-3.8596,-1.0361,0.1652,-0.1645,0.0767
-8.7308,-3.917,-1.0457,0.1211,-0.1767,0.0637
-8.9695,-4.2891,-1.2532,0.0757,-0.1796,0.1069
-8.9773,-4.6792,-1.41,0.069,-0.1943,0.122
-8.9743,-5.1386,-1.6624,0.0974,-0.2089,0.134
-9.1137,-5.403,-1.9573,0.1465,-0.2238,0.1858
-8.5549,-7.343,-2.9186,0.2197,-0.2408,0.2886
-8.9037,-9.472,-4.2897,0.4533,-0.2271,0.4268
-7.5715,-13.1653,-6.3111,0.8195,-0.2313,0.6135
-3.1256,-18.6915,-9.2453,2.2772,0.1249,1.516
1.8682,-19.5996,-18.0879,2.502,0.5864,1.9136
-0.0293,-19.5996,-19.5709,2.502,1.1618,2.123
-5.1206,-19.0528,-19.5709,2.502,1.6461,2.0703
-9.7561,-9.7143,-19.5709,2.502,1.9489,1.4643
-10.48,3.1107,-19.3466,2.502,2.1131,0.5057
-12.3278,12.6485,-12.7131,2.502,2.2644,0.2237
-17.9904,17.205,-5.3426,2.502,2.2495,-0.0244
-19.5996,19.5709,1.5332,2.502,1.855,-0.5721
-19.5996,19.5709,7.0696,2.502,1.0627,-1.1507
-17.9282,17.9964,8.9103,2.502,0.3322,-1.4821
-5.5687,3.1071,5.0626,2.4745,0.0465,-1.3417
-4.538,0.1753,3.5928,2.1087,0.2118,-0.8502
-7.2383,0.929,3.597,1.8421,0.2734,-0.6245
-7.3962,1.9543,4.0983,1.344,0.1306,-0.3056
-7.0014,1.5631,4.1234,0.8496,0.0427,-0.0477
-7.5434,0.3667,3.6652,0.49,0.0477,0.17
-8.0554,-0.7908,2.9252,0.2287,0.0621,0.3121
-8.251,-2.5896,1.9513,0.1588,0.1083,0.2977
-8.6225,-3.2865,1.279,0.2456,0.1772,0.2243
-8.8923,-4.0756,0.6329,0.3813,0.2448,0.1829
-9.947,-3.7119,0.5408,0.741,0.2217,-0.0221
-9.7681,-0.9829,1.8132,0.7611,0.1969,-0.1184
-9.6485,-0.3338,2.3964,0.6383,0.1797,-0.1787
-9.274,0.1992,2.6794,0.4428,0.1678,-0.151
-9.2524,-0.0634,2.5663,0.1697,0.1517,-0.0144
