ax,ay,az,gx,gy,gz
-9.0144,-2.0435,-2.2241,-0.4975,-0.6275,0.4695
-9.1101,-2.8199,-2.3151,-0.7081,-0.6215,0.5302
-9.2183,-3.3218,-2.4078,-0.6774,-0.6035,0.5463
-9.4241,-3.2399,-2.4221,-0.5757,-0.5803,0.5198
-9.2369,-2.0471,-2.2146,-0.5071,-0.5612,0.4588
-9.3924,-1.6935,-2.0028,-0.5745,-0.5403,0.4877
-9.682,-2.1111,-2.0919,-0.6356,-0.5208,0.4457
-9.329,-2.4024,-2.1464,-0.6376,-0.5038,0.4026
-9.9894,-2.263,-2.0518,-0.5706,-0.4866,0.3696
-9.7053,-1.5009,-1.8018,-0.5523,-0.4845,0.3112
-9.6383,-1.4154,-1.6816,-0.5884,-0.4785,0.3057
-9.6509,-1.718,-1.7521,-0.5809,-0.4835,0.2369
-9.3835,-1.5613,-1.7007,-0.5838,-0.4816,0.2204
-9.4564,-2.1924,-1.943,-0.5818,-0.4707,0.2359
-9.2997,-2.3246,-2.0824,-0.5163,-0.4618,0.2302
-9.4804,-1.5733,-1.8473,-0.4809,-0.4518,0.2275
-9.4397,-0.9894,-1.584,-0.5398,-0.4565,0.2444
-9.4457,-1.1713,-1.6678,-0.6464,-0.466,0.2652
-9.7986,-1.6911,-1.7545,-0.7175,-0.484,0.2953
-9.7029,-2.077,-1.8293,-0.722,-0.501,0.3105
-9.4217,-1.7037,-1.748,-0.6845,-0.5096,0.2656
-9.3153,-1.6798,-1.6905,-0.6801,-0.4917,0.2472
-9.4181,-1.1139,-1.5009,-0.7065,-0.4207,0.1836
-9.4546,-1.9161,-1.8407,-0.7322,-0.4016,0.1529
-9.7442,-2.0357,-2.0429,-0.6855,-0.3771,0.1382
-9.5725,-1.599,-2.0776,-0.6729,-0.3748,0.12
-9.8327,-2.0303,-2.2534,-0.6865,-0.3684,0.1147
-9.7448,-2.3055,-2.2594,-0.6643,-0.382,0.0527
-9.0042,-2.208,-2.0734,-0.6139,-0.368,0.0349
-9.5318,-1.4297,-1.788,-0.5999,-0.3317,0.0418
-9.457,-1.197,-1.7749,-0.6694,-0.3153,0.0108
-9.5515,-1.6158,-1.9107,-0.7222,-0.3101,-0.0182
-9.3051,-1.3585,-1.7653,-0.8125,-0.2953,-0.0842
-8.8014,-2.2696,-2.1314,-0.8593,-0.2719,-0.0496
-9.3111,-3.2411,-2.7266,-0.7824,-0.2269,0.0064
-10.6923,-3.0993,-2.8881,-0.6731,-0.2376,0.0254
-9.6808,-2.546,-2.5382,-0.5863,-0.2881,-0.0238
-9.2889,-2.0213,-2.1906,-0.5709,-0.2893,-0.023
-9.3188,-2.1021,-2.0973,-0.5753,-0.2747,-0.0085
-9.3398,-1.8849,-2.0363,-0.5739,-0.267,-0.0043
-9.5019,-2.2983,-2.1607,-0.5693,-0.2429,0.0224
-9.6168,-2.1188,-2.0961,-0.5182,-0.231,0.0131
-9.8285,-1.2066,-1.7862,-0.5004,-0.2374,-0.0391
-8.7715,-2.1344,-1.9549,-0.6143,-0.2159,0.0034
-8.9785,-2.8636,-2.3707,-0.5573,-0.1752,0.093
-10.002,-2.7781,-2.5238,-0.4363,-0.1563,0.1549
-9.99,-2.3815,-2.4197,-0.3667,-0.2017,0.1536
-9.5408,-2.5083,-2.4167,-0.3274,-0.2349,0.162
-9.609,-2.1398,-2.1972,-0.2731,-0.2468,0.1697
-9.5037,-1.3334,-1.8413,-0.2621,-0.2379,0.1243
-9.4989,-1.3902,-1.9274,-0.3196,-0.2337,0.0954
-8.4383,-3.4032,-2.7727,-0.3218,-0.203,0.1051
-7.2784,-5.1009,-3.5509,-0.1721,-0.1164,0.1015
-1.9023,-10.9256,-6.4834,0.5599,0.4205,0.1577
4.7091,-18.9529,-10.9872,1.3618,1.1721,0.3204
4.8377,-19.5996,-18.3506,2.2736,2.2235,0.8096
-7.264,-19.5996,-19.5709,2.502,2.502,1.2128
-18.7992,-19.5996,-19.5709,2.502,2.502,0.6481
-17.2445,-8.735,-19.5709,2.502,2.502,-0.4454
-19.5996,4.9119,-19.5709,2.502,2.502,-0.8893
-19.5996,17.1853,-13.1617,2.502,2.1673,-1.2733
-19.5996,19.5709,-4.1773,2.502,1.3567,-1.165
