ax,ay,az,gx,gy,gz
-1.6935,-8.0997,-4.8431,0.2381,-0.1902,-0.103
-0.5151,-7.8455,-4.6947,0.2253,-0.2409,-0.1668
-0.7196,-8.0626,-4.6528,0.1886,-0.2337,-0.1403
-1.194,-8.0094,-4.6193,0.1785,-0.2406,-0.1483
-1.3783,-7.9992,-4.6086,0.1642,-0.2763,-0.1931
-0.9978,-7.9723,-4.6211,0.1574,-0.3332,-0.242
-0.5904,-8.1823,-4.5589,0.1422,-0.3768,-0.2363
-0.5103,-8.2636,-4.4309,0.1476,-0.3832,-0.2702
-0.0401,-7.8915,-4.2311,0.1471,-0.3789,-0.2879
0.2991,-7.7216,-4.0409,0.1252,-0.3354,-0.2883
-0.8722,-7.6331,-4.0678,0.0296,-0.2838,-0.2945
-0.7137,-7.724,-4.0714,-0.0203,-0.3214,-0.3433
-0.6742,-7.8114,-4.1025,-0.0458,-0.3363,-0.4304
0.0772,-7.5984,-3.9709,-0.0824,-0.3342,-0.51
0.393,-7.5535,-3.9529,-0.1461,-0.2759,-0.5614
0.256,-7.6427,-4.0499,-0.2197,-0.2101,-0.6067
-0.1717,-7.809,-4.1085,-0.2709,-0.1594,-0.669
0.0939,-7.8353,-4.1827,-0.3067,-0.1597,-0.7485
0.807,-8.2271,-4.2269,-0.3299,-0.1355,-0.752
0.6305,-8.2038,-4.2413,-0.3311,-0.0786,-0.7303
0.052,-8.0213,-4.3244,-0.3261,-0.0668,-0.7419
-1.7091,-7.8903,-4.7091,-0.3325,-0.1817,-0.7614
-1.4387,-7.3549,-4.8012,-0.3386,-0.379,-0.8889
0.2734,-7.855,-4.8826,-0.4156,-0.5405,-0.8488
0.7496,-8.4712,-5.0441,-0.4701,-0.5925,-0.7062
0.1819,-9.1496,-5.1858,-0.4375,-0.6038,-0.5895
-0.3673,-8.7852,-5.1984,-0.3182,-0.6508,-0.6302
0.3392,-8.3031,-4.94,-0.244,-0.6968,-0.6832
-0.0658,-7.9334,-4.8861,-0.214,-0.7001,-0.7036
0.3703,-7.1587,-4.7468,-0.2086,-0.7284,-0.8239
1.0187,-6.548,-4.535,-0.3112,-0.7201,-0.8464
0.5569,-6.3027,-4.8263,-0.6684,-0.7411,-0.8018
1.252,-6.9625,-5.2277,-0.8076,-0.7755,-0.8305
2.1129,-7.7964,-5.6776,-0.9009,-0.7655,-0.7385
2.479,-8.6979,-5.9408,-0.8951,-0.6917,-0.6142
1.879,-8.2301,-5.9504,-0.7782,-0.6357,-0.5895
2.2899,-7.3567,-5.817,-0.7484,-0.5927,-0.4967
2.071,-6.3894,-5.8445,-0.818,-0.5637,-0.3648
1.7898,-6.6814,-5.8481,-0.919,-0.558,-0.2374
2.9886,-7.2455,-6.128,-0.9616,-0.518,-0.2267
3.5946,-6.9918,-6.1226,-1.1071,-0.4405,0.1991
-0.7842,-7.7856,-9.5456,-0.0459,-0.0826,-0.4604
2.9007,-4.7767,-6.35,0.7244,-0.1177,-0.6762
1.2048,-4.2772,-6.0927,0.1681,-0.2471,0.4715
0.6604,-8.9438,-7.3035,-0.1274,-0.3839,0.803
1.4901,-8.8223,-7.0684,0.0092,-0.4255,0.6699
1.2999,-7.9543,-6.795,0.1664,-0.3838,0.6897
1.5045,-7.4004,-6.4146,0.2131,-0.3367,0.6564
1.3908,-7.1408,-6.1789,0.1971,-0.2196,0.631
1.4297,-7.3657,-6.1525,0.1641,-0.0829,0.5294
2.3097,-7.7713,-6.0179,0.1676,0.0612,0.4931
2.9683,-8.0034,-6.0323,0.2554,0.2308,0.5487
6.1819,-8.7864,-6.0975,0.5266,0.8302,0.7725
8.5663,-9.7693,-6.4337,0.6799,1.3915,0.8453
16.0487,-12.9087,-7.1408,1.0328,2.2612,0.6403
15.6646,-11.074,-7.9131,1.5046,2.502,1.17
