ax,ay,az,gx,gy,gz
2.3868,-8.6411,-4.0834,0.0438,-0.1,0.0147
2.4502,-8.4138,-4.0367,0.0449,-0.088,0.0269
2.385,-8.5316,-4.075,0.0331,-0.0735,0.0137
2.3127,-8.5687,-4.0642,0.0328,-0.0622,0.026
2.0907,-8.7643,-4.1348,0.0367,-0.0578,0.0242
2.196,-8.6734,-4.1593,0.0549,-0.0693,0.0073
2.2738,-8.5848,-4.1139,0.0596,-0.0735,0.0239
2.2116,-8.6369,-4.054,0.0693,-0.0764,0.0259
2.3797,-8.6243,-4.0427,0.0831,-0.0771,0.0151
2.5041,-8.4646,-3.9894,0.0886,-0.0671,0.0303
2.3767,-8.4706,-3.9368,0.0773,-0.0528,0.0319
2.1936,-8.5914,-3.9541,0.0769,-0.0473,0.0308
2.1631,-8.3892,-3.8381,0.0941,-0.0448,0.0116
2.2403,-8.4006,-3.7615,0.0871,-0.0593,0.0033
2.1984,-8.3862,-3.7507,0.0759,-0.0465,0.0276
2.004,-8.3306,-3.6975,0.0634,-0.0444,0.0054
1.934,-8.1661,-3.6742,0.0579,-0.057,0.0063
1.8837,-8.077,-3.6293,0.0295,-0.0737,0.0096
1.9531,-8.1942,-3.7322,-0.0026,-0.0899,-0.0118
2.0704,-8.1547,-3.7137,-0.0148,-0.1041,-0.0307
2.2397,-7.9448,-3.6568,-0.0415,-0.1132,-0.0222
2.3862,-8.0303,-3.7071,-0.0877,-0.109,-0.0298
2.3294,-8.2415,-3.7908,-0.1221,-0.1018,-0.0063
2.4742,-8.3366,-3.7836,-0.1697,-0.0924,-0.0404
2.4903,-8.5071,-3.807,-0.1963,-0.0728,-0.0441
2.4102,-8.3767,-3.8195,-0.2082,-0.0595,-0.0444
2.3575,-8.0847,-3.7693,-0.2309,-0.0506,-0.065
2.8564,-7.7198,-3.7807,-0.2844,-0.0441,-0.0784
2.7015,-7.7898,-3.8261,-0.3814,-0.0088,-0.053
2.3545,-8.0495,-4.0235,-0.4506,0.0201,-0.0677
2.7081,-8.138,-4.1683,-0.4992,0.0477,-0.1028
2.5053,-8.3115,-4.3226,-0.5415,0.0783,-0.0988
2.3252,-8.6363,-4.6391,-0.5815,0.0966,-0.0892
2.2253,-9.2818,-5.3737,-0.5506,0.1301,-0.1297
2.3067,-10.2532,-5.6578,-0.4295,0.1656,-0.135
2.2164,-10.0732,-5.8349,-0.3244,0.1549,-0.1445
2.3521,-10.2425,-6.0957,-0.2349,0.1364,-0.1417
2.3557,-10.6385,-6.3165,-0.1494,0.1115,-0.1109
2.7864,-11.3396,-6.6215,-0.0079,0.1077,-0.1009
2.945,-11.6411,-6.9296,0.1523,0.14,-0.0854
2.6991,-12.6664,-7.4471,0.334,0.1598,-0.0379
2.7135,-13.3741,-7.9543,0.6336,0.1825,-0.0648
3.2435,-14.8116,-8.6435,0.9612,0.1836,0.0601
3.2608,-16.9866,-9.4816,1.4452,0.1926,0.2224
3.1561,-18.8746,-10.7192,2.4524,0.1693,0.4694
3.1304,-18.3344,-11.0363,2.502,0.1502,0.5594
4.4746,-18.8824,-11.6112,2.502,0.1466,0.8468
3.9176,-19.5996,-13.4477,2.502,0.2999,0.9255
4.7007,-18.1436,-13.2084,2.502,0.3325,1.2637
4.1031,-17.1637,-13.5625,2.502,0.3361,1.1952
5.2822,-14.8367,-13.5817,2.502,0.3615,1.2836
5.3839,-11.3599,-13.0989,2.502,0.4476,1.2905
