ax,ay,az,gx,gy,gz
2.4634,-8.3701,-1.1366,0.546,0.2905,-0.2821
1.7815,-7.1827,-0.7394,0.4825,0.3016,-0.3958
1.6708,-6.4475,-0.6042,0.321,0.2638,-0.5503
2.0381,-6.8842,-0.8554,0.1103,0.1666,-0.6426
2.8612,-7.7946,-1.2502,-0.0414,0.0872,-0.6492
2.5478,-8.2223,-1.4447,-0.0632,0.0188,-0.5995
3.4433,-8.1565,-1.5368,-0.0667,-0.1193,-0.4697
3.7771,-8.397,-1.7246,-0.0895,-0.1558,-0.3032
3.8201,-8.7039,-1.8568,-0.0557,-0.1801,-0.1802
3.8686,-8.683,-1.8251,-0.0199,-0.2011,-0.0615
4.3914,-9.2674,-1.8784,0.023,-0.2175,0.0716
4.9759,-9.8895,-1.9561,0.1118,-0.1742,0.1874
4.7731,-10.2138,-1.9687,0.226,-0.0906,0.2479
4.3807,-10.6636,-1.9956,0.3669,-0.0384,0.2895
4.8724,-11.3342,-2.0901,0.5554,0.0254,0.3067
4.9813,-10.9567,-1.9735,0.7469,0.121,0.2914
4.453,-10.9298,-1.9083,1.0465,0.2655,0.28
3.0832,-9.3805,-1.4034,1.1416,0.3262,0.2582
2.0112,-7.8897,-1.0098,1.1338,0.2602,0.1945
3.0377,-7.8742,-0.9021,0.9955,0.1801,0.1344
2.9127,-8.0656,-0.947,0.8632,0.1275,0.1297
2.9988,-8.2271,-0.8931,0.7479,0.0849,0.1319
2.8367,-8.5448,-0.8656,0.6552,0.0465,0.116
3.1262,-8.4891,-0.7466,0.618,0.0128,0.0696
3.4235,-8.08,-0.6335,0.5541,0.0033,0.0651
2.9312,-8.1123,-0.5456,0.443,0.0073,0.1076
2.8654,-7.995,-0.4893,0.3545,-0.0351,0.1284
3.0311,-8.7811,-0.597,0.202,-0.052,0.205
1.8239,-8.5765,-0.5067,0.1904,-0.0959,0.1942
2.4957,-8.6818,-0.4839,0.1734,-0.2085,0.1474
3.8967,-8.9498,-0.4528,0.1407,-0.2346,0.144
3.7848,-9.4696,-0.615,0.1207,-0.1851,0.2075
3.6108,-10.0516,-0.746,0.1424,-0.1303,0.259
3.137,-10.8832,-0.9099,0.2482,-0.0866,0.2428
