ax,ay,az,gx,gy,gz
-7.2132,-6.3392,-2.8409,-1.2721,-0.8309,-0.7303
-7.392,-6.2889,-2.6261,-1.1162,-0.7464,-0.6267
-7.4937,-6.0102,-2.4586,-0.9907,-0.6739,-0.5505
-7.5422,-6.2979,-2.4802,-0.8775,-0.6032,-0.4657
-7.6337,-7.0325,-2.6608,-0.7471,-0.5399,-0.3127
-8.3037,-6.7543,-2.5513,-0.5253,-0.5079,-0.2748
-8.217,-6.0275,-2.1703,-0.3082,-0.5306,-0.2005
-7.7928,-5.8804,-1.9268,-0.2136,-0.5398,-0.1613
-8.1075,-5.4843,-1.6588,-0.1298,-0.5281,-0.1082
-7.8562,-5.0686,-1.416,-0.09,-0.5234,-0.0534
-7.7324,-4.5894,-1.188,-0.057,-0.4956,-0.0474
-8.3151,-4.0929,-1.0289,-0.0892,-0.4651,0.0184
-8.3934,-4.2,-1.066,-0.1506,-0.4461,0.0305
-8.2164,-5.1559,-1.2778,-0.173,-0.4215,0.0379
-8.5107,-5.0704,-1.2855,-0.1022,-0.3872,0.0249
-8.4359,-4.6373,-1.148,-0.0492,-0.3729,0.0096
-8.3031,-4.6349,-1.0708,-0.0545,-0.3462,0.0286
-8.4951,-4.5398,-0.862,-0.0224,-0.3187,0.0124
-8.4269,-4.258,-0.6915,-0.0345,-0.3062,0.0461
-8.6716,-4.2927,-0.667,-0.0564,-0.3012,0.0447
-8.531,-3.8106,-0.4947,-0.074,-0.3021,0.0354
-8.7284,-3.5545,-0.3015,-0.14,-0.2914,0.0533
-8.9845,-3.7274,-0.3948,-0.2012,-0.3098,0.0425
-8.8319,-3.6245,-0.4158,-0.2511,-0.3279,0.0254
-8.6608,-4.0893,-0.6102,-0.2914,-0.3361,0.0626
-8.8068,-4.1958,-0.6861,-0.2795,-0.3384,0.0642
-8.6782,-4.1725,-0.6431,-0.2751,-0.3455,0.0717
-8.3486,-4.2419,-0.5521,-0.2608,-0.3183,0.1235
-8.2038,-4.0026,-0.4457,-0.2672,-0.2848,0.1643
-7.8598,-4.2855,-0.5749,-0.2762,-0.2387,0.2172
-8.8947,-4.416,-0.609,-0.2527,-0.1913,0.2475
-8.6465,-4.3071,-0.6616,-0.2124,-0.1675,0.2089
-8.9737,-4.3615,-0.7107,-0.1956,-0.1413,0.181
-9.0778,-4.1982,-0.6353,-0.1735,-0.147,0.1516
-9.2602,-4.0887,-0.6179,-0.1704,-0.1484,0.116
-8.8678,-4.0391,-0.5898,-0.169,-0.1484,0.0839
-8.9839,-4.6439,-0.7609,-0.1529,-0.1225,0.1449
-9.5426,-4.1569,-0.7083,-0.0898,-0.1156,0.1142
