ax,ay,az,gx,gy,gz
-8.7841,-6.6341,-1.1085,-0.7892,-1.8373,0.205
-8.878,-6.3129,-1.0391,-0.778,-1.9026,0.1665
-8.7105,-6.2572,-0.8835,-0.791,-1.9737,0.1646
-8.2917,-6.3547,-0.8279,-0.7978,-2.0198,0.1584
-8.1571,-6.2907,-0.585,-0.7985,-2.0462,0.171
-7.7599,-5.8205,-0.2788,-0.7982,-2.0695,0.1575
-7.7486,-5.1613,0.0347,-0.8548,-2.0798,0.1822
-7.8544,-5.266,0.073,-0.9817,-2.0876,0.2327
-6.9954,-6.4893,0.0802,-1.1237,-2.0779,0.21
-6.4863,-7.2826,0.0742,-1.0947,-1.9871,0.1812
-6.2836,-7.5398,0.1657,-0.9703,-1.8608,0.1311
-7.1821,-7.1515,0.4439,-0.8495,-1.7411,0.0995
-6.4869,-6.7107,0.6413,-0.7524,-1.6776,-0.0359
-5.3372,-6.2686,0.8794,-0.7394,-1.5684,-0.0653
-5.1248,-6.5192,1.0498,-0.7637,-1.4049,-0.0149
-5.1817,-6.5264,1.054,-0.757,-1.2385,-0.0222
-5.4993,-6.8548,1.1073,-0.7522,-1.0961,0.0351
-5.5113,-6.3757,1.2544,-0.6981,-0.9693,-0.0163
-5.3946,-6.1675,1.3113,-0.6991,-0.8414,-0.0272
-5.4945,-6.1621,1.1785,-0.7544,-0.5952,-0.0121
-5.726,-6.3392,1.0397,-0.7955,-0.5071,0.0294
-5.6524,-6.6497,0.9051,-0.8372,-0.431,0.0496
-5.6776,-7.1928,0.749,-0.8296,-0.3557,0.0773
-5.7817,-7.2078,0.8022,-0.7803,-0.2794,0.0821
-5.3133,-6.5898,0.9434,-0.7265,-0.1995,0.0686
-5.7912,-6.4528,0.932,-0.7493,-0.1011,0.1332
-6.1322,-6.277,0.7795,-0.7792,-0.0299,0.143
-6.5288,-6.5791,0.4319,-0.8247,0.0163,0.1633
-7.2197,-7.0899,-0.0263,-0.8706,0.0324,0.201
-7.8353,-8.5765,-0.6126,-0.7041,-0.0458,0.1761
-7.6505,-8.3282,-0.5569,-0.5366,-0.0919,0.1415
-7.6343,-7.9119,-0.3188,-0.3935,-0.1221,0.1461
-7.3866,-6.9452,-0.0221,-0.2944,-0.1392,0.1265
-7.0953,-6.603,0.0359,-0.2905,-0.1327,0.1856
-7.4363,-6.3948,0.0479,-0.3015,-0.1109,0.2277
-7.5177,-7.0816,-0.2429,-0.3228,-0.1041,0.2562
-7.9167,-7.7276,-0.4768,-0.2767,-0.1119,0.2752
-7.6672,-7.9837,-0.5354,-0.1434,-0.12,0.243
-7.3412,-7.6457,-0.3823,-0.0128,-0.0857,0.2214
-7.5224,-7.5039,-0.3093,0.0941,-0.0341,0.2069
-6.871,-7.1587,-0.1711,0.2511,0.1198,0.1337
-6.8339,-7.0917,-0.1352,0.3229,0.2267,0.0958
-6.5833,-7.2084,-0.2118,0.3829,0.3351,0.0922
-6.9081,-7.2664,-0.3326,0.4921,0.4491,0.1104
-7.2802,-6.3368,-0.2746,0.5736,0.5215,0.0957
-6.326,-6.2136,-0.4062,0.5446,0.5721,0.0959
-5.7464,-7.4991,-0.9673,0.5119,0.6633,0.2063
-5.9862,-8.738,-1.526,0.61,0.7769,0.3124
-5.9743,-9.4223,-1.9693,0.8318,0.8897,0.3658
-4.4465,-9.7723,-2.5131,1.0473,0.995,0.4571
-1.8897,-15.3398,-5.5131,1.76,1.5018,0.942
-1.014,-18.0191,-7.5805,2.3505,1.9064,1.2081
