ax,ay,az,gx,gy,gz
-8.0626,-5.08,0.9739,-1.6107,-0.9786,-0.3301
-8.1284,-5.2325,0.7962,-1.6254,-0.9627,-0.3762
-7.051,-6.1585,0.5821,-1.6678,-0.9571,-0.3564
-7.2485,-8.1069,-0.0167,-1.5606,-0.9122,-0.2507
-7.1731,-7.5918,0.3541,-1.2691,-0.8911,-0.3362
-6.6126,-6.0467,0.8847,-1.1281,-0.8595,-0.3155
-6.7388,-5.5741,1.1372,-1.1227,-0.7773,-0.2246
-7.1629,-4.8144,1.5715,-1.15,-0.6936,-0.2195
-7.3041,-4.1928,1.7593,-1.3282,-0.5563,-0.2814
-7.331,-5.6195,1.5386,-1.3402,-0.4902,-0.3072
-5.4664,-7.6887,0.9009,-1.2235,-0.3959,-0.2812
-6.3595,-6.2351,1.3561,-0.9288,-0.2508,-0.3327
-6.1639,-3.9356,1.8927,-0.9203,-0.1748,-0.2636
-5.9755,-3.585,1.8742,-1.1315,-0.0954,-0.0866
-6.7968,-5.1308,1.3597,-1.307,-0.0387,0.0811
-7.4847,-4.9825,1.1898,-1.3332,-0.0117,0.1544
-7.8903,-4.3472,1.1432,-1.3864,-0.0417,0.1728
-7.9843,-4.4728,1.0367,-1.5103,-0.0815,0.1907
-8.2989,-4.267,1.0361,-1.5901,-0.1138,0.1151
-8.1978,-3.2542,1.0498,-1.8467,-0.0874,-0.0106
-8.1362,-4.858,0.2512,-2.0378,-0.0862,0.0363
-7.8,-7.6175,-0.6413,-2.0,-0.0511,0.0732
-9.1352,-9.2297,-1.3555,-1.7187,-0.0606,0.0866
-8.2708,-8.013,-1.0403,-1.3382,-0.1177,-0.0819
-8.0064,-7.1575,-0.9212,-1.1614,-0.1377,0.0076
-7.8802,-6.7262,-0.8387,-1.1147,-0.131,0.0738
-7.9663,-7.3825,-0.9613,-1.0425,-0.1298,0.1047
-8.5627,-7.4327,-1.0564,-0.9373,-0.1262,0.1529
-8.6315,-6.7077,-0.8142,-0.8039,-0.1542,0.0781
-9.061,-6.076,-0.7454,-0.7527,-0.2516,0.0763
-8.2056,-5.4676,-0.6927,-0.8145,-0.2894,0.079
-7.6804,-7.1527,-1.1492,-0.8654,-0.2776,0.2048
-7.9717,-8.3109,-1.4333,-0.6484,-0.2137,0.1746
-7.7091,-6.2512,-1.0158,-0.4134,-0.1623,0.0557
-7.5517,-6.0461,-0.9721,-0.4122,-0.1057,0.1202
-8.1081,-7.0875,-1.2084,-0.3982,-0.0568,0.1807
-8.2469,-6.9123,-1.1617,-0.2868,-0.0404,0.1434
-7.9059,-6.4421,-1.0301,-0.2104,-0.0382,0.1409
-8.9025,-6.3882,-0.932,-0.1818,-0.0588,0.1862
-8.9833,-6.1765,-0.8716,-0.1225,-0.1303,0.1247
-8.1679,-5.6213,-0.612,-0.1668,-0.2092,0.1058
-7.6708,-5.0154,-0.451,-0.2047,-0.2117,0.1109
-7.6869,-5.2277,-0.4983,-0.2857,-0.1887,0.1659
-7.8036,-6.058,-0.7968,-0.325,-0.1592,0.2227
-7.8036,-6.4122,-0.9517,-0.2614,-0.1351,0.2038
-7.8897,-6.0544,-0.8608,-0.1804,-0.1095,0.1945
-7.3872,-6.5043,-0.9691,-0.1256,-0.065,0.2417
-7.7587,-6.0341,-0.8608,-0.0274,-0.019,0.2289
-7.2586,-5.1362,-0.6275,0.0086,0.0205,0.2153
-6.5318,-4.9041,-0.454,-0.0438,0.0916,0.2362
-6.1376,-5.0961,-0.5575,-0.1597,0.3198,0.3393
-3.658,-7.1252,-1.7946,-0.1902,0.5257,0.5143
-3.4433,-9.0144,-2.9629,-0.0586,0.8073,0.7068
-2.9288,-13.5452,-4.9591,0.1542,1.0582,1.0466
0.3428,-19.4333,-7.7372,0.8668,1.4304,1.2926
0.9882,-19.5996,-10.1504,1.9303,1.9438,1.6163
-0.271,-19.5996,-13.5266,2.4293,2.3964,2.0923
-4.7521,-19.5996,-16.721,2.502,2.502,2.3974
-10.0062,-17.9743,-17.0333,2.502,2.502,1.9115
-7.0522,-12.5354,-17.1625,2.502,2.502,1.5082
-8.2929,-8.3653,-17.0315,2.502,2.502,1.1298
-15.2973,1.0235,-13.3119,2.502,2.502,0.1733
-18.4881,2.3306,-11.3797,2.502,2.502,-0.2582
-19.5996,7.2185,-7.3645,2.502,2.2518,-0.6487
-18.3685,10.8861,-3.1837,2.502,1.5852,-1.0418
-12.2734,4.9783,-2.281,2.502,1.0203,-0.6533
