ax,ay,az,gx,gy,gz
1.5691,-9.1256,0.8273,0.1944,-0.4585,-0.3025
1.5954,-8.9228,0.9123,0.1374,-0.4825,-0.2962
1.6008,-9.5683,0.7328,0.0738,-0.4979,-0.232
1.7228,-9.6634,0.7585,0.098,-0.5069,-0.2711
1.7169,-9.5844,0.7454,0.1155,-0.5088,-0.2747
2.4526,-9.3607,0.8124,0.118,-0.4869,-0.2566
1.2215,-9.8764,0.5426,0.1061,-0.4872,-0.2111
1.3172,-9.1561,0.6,0.1428,-0.5199,-0.2458
1.672,-9.2429,0.5749,0.133,-0.5508,-0.2556
1.3555,-9.1478,0.5462,0.1029,-0.5826,-0.2306
1.3579,-8.8869,0.5521,0.0696,-0.6425,-0.2388
1.4016,-9.1322,0.4971,-0.0505,-0.7423,-0.2052
1.1605,-9.335,0.4134,-0.0757,-0.8028,-0.2103
0.7262,-9.5515,0.2925,-0.0647,-0.8499,-0.2325
0.664,-8.8869,0.4576,-0.0361,-0.9499,-0.3319
1.6989,-8.9599,0.3452,-0.0861,-1.02,-0.3416
1.6845,-9.2106,0.1771,-0.1447,-1.0497,-0.2937
1.9418,-9.8734,-0.0514,-0.1491,-1.0694,-0.2621
2.3647,-9.8393,-0.1077,-0.109,-1.0727,-0.279
2.6399,-9.8883,-0.0688,-0.0625,-1.065,-0.2742
3.3643,-9.5294,0.0413,-0.0301,-1.0292,-0.2349
2.863,-9.6407,0.1178,-0.0266,-0.9333,-0.1617
3.7735,-9.3793,0.1262,-0.0451,-0.8768,-0.1791
3.545,-9.3135,0.1639,-0.0764,-0.7857,-0.1376
3.606,-9.5031,0.1167,-0.0993,-0.7157,-0.1056
3.8303,-9.8782,0.0167,-0.1092,-0.6277,-0.0912
3.5809,-9.8112,0.0419,-0.0777,-0.5308,-0.0763
3.0526,-9.8794,-0.0299,-0.0353,-0.4781,-0.1027
4.0493,-9.4421,0.0933,-0.0106,-0.4288,-0.1334
3.3733,-9.4146,0.079,-0.0243,-0.3589,-0.0754
3.4146,-8.9216,0.1741,-0.0141,-0.3365,-0.11
3.5468,-8.7679,0.2333,-0.0631,-0.2983,-0.0722
3.856,-8.8211,0.0497,-0.1652,-0.2077,-0.0011
3.679,-9.1519,-0.1442,-0.193,-0.1501,0.0412
3.5671,-9.2668,-0.2728,-0.1949,-0.1138,0.0675
3.6933,-9.2734,-0.4433,-0.1804,-0.0806,0.0774
3.8764,-9.3392,-0.5204,-0.1817,-0.0344,0.11
3.6407,-9.2638,-0.6712,-0.1652,-0.0089,0.1177
3.8231,-8.9025,-0.6251,-0.1987,-0.014,0.1458
4.718,-9.1795,-0.8375,-0.2508,0.0121,0.2136
4.7659,-9.5731,-0.9966,-0.2744,0.0593,0.274
6.7095,-9.993,-0.9488,-0.2743,0.109,0.3048
9.2142,-9.7131,-0.7878,-0.2691,0.5757,0.7592
10.596,-10.8814,-1.0905,-0.1381,0.933,0.9411
12.0802,-9.3559,-0.7908,-0.0224,1.3911,1.0234
12.9212,-9.329,-1.0355,-0.0418,1.9623,1.1767
