ax,ay,az,gx,gy,gz
1.8999,-9.0197,-3.652,0.0611,-0.0828,-0.0026
1.6881,-8.7194,-3.5809,0.0803,-0.0915,0.0065
2.0207,-8.7703,-3.5001,0.0741,-0.1064,-0.0183
2.1194,-8.6405,-3.5216,0.0747,-0.0851,-0.0134
1.9621,-8.5059,-3.472,0.0728,-0.075,-0.0124
2.0261,-8.5747,-3.4499,0.0428,-0.0668,-0.0105
1.8832,-8.7093,-3.4851,0.0311,-0.0678,-0.0061
1.736,-8.8265,-3.4768,0.036,-0.0799,-0.0122
1.7258,-8.5567,-3.3858,0.0513,-0.1068,-0.0331
2.2959,-8.6088,-3.411,0.037,-0.1258,-0.0224
2.1135,-8.6124,-3.4259,0.021,-0.1135,0.0061
2.2648,-8.7015,-3.3637,0.0178,-0.1065,-0.0008
2.4491,-8.6004,-3.3063,0.0122,-0.087,-0.0034
2.3641,-8.6297,-3.3458,-0.0034,-0.0609,0.0202
2.1356,-8.8744,-3.4504,-0.0169,-0.0307,0.0226
1.8538,-8.8959,-3.4786,0.0016,-0.0261,0.0131
1.8443,-8.6459,-3.4762,-0.0044,-0.0388,-0.0124
1.5332,-8.8229,-3.5713,-0.0092,-0.049,-0.0036
1.6863,-8.7613,-3.5725,-0.0008,-0.0749,-0.0144
1.803,-8.6692,-3.539,-0.0071,-0.0929,-0.0034
1.6463,-8.6231,-3.5312,-0.0211,-0.108,0.0044
1.6534,-8.671,-3.5276,-0.0345,-0.13,-0.0009
1.7563,-8.4963,-3.4828,-0.0487,-0.1449,-0.0068
1.925,-8.4479,-3.4744,-0.0729,-0.1458,-0.0237
2.1392,-8.5298,-3.4822,-0.1072,-0.1459,-0.0325
2.2427,-8.7224,-3.5599,-0.132,-0.1297,-0.0027
2.1775,-8.8391,-3.6885,-0.1544,-0.1038,0.0031
1.8233,-8.9815,-3.8435,-0.1416,-0.1087,-0.0144
1.7312,-8.924,-3.8369,-0.1187,-0.1262,-0.0372
2.2558,-8.5621,-3.7675,-0.1122,-0.1503,-0.0537
2.3001,-8.4838,-3.795,-0.1423,-0.1404,-0.0312
2.479,-8.6327,-3.8542,-0.2003,-0.1193,-0.0099
2.4508,-8.9749,-3.9769,-0.2033,-0.0903,0.0157
2.3408,-9.0724,-4.0499,-0.1704,-0.0607,0.0105
2.1553,-8.9474,-4.0845,-0.1326,-0.0449,0.0027
2.2612,-8.9115,-4.0349,-0.1078,-0.0434,0.0019
2.3862,-8.9378,-4.0666,-0.1007,-0.0328,0.0202
2.2343,-9.3416,-4.2993,-0.0499,0.0268,0.0543
1.7252,-9.5408,-4.5021,-0.0121,0.0527,0.0551
1.2879,-9.9739,-4.9149,0.0371,0.0588,0.014
0.5121,-10.5996,-5.4024,0.0787,0.048,-0.0243
-0.1412,-11.9252,-6.0784,0.1539,-0.0264,-0.0759
0.1358,-13.9908,-6.7914,0.3334,-0.1558,-0.0971
1.3274,-16.4686,-7.3466,0.6854,-0.26,-0.0182
2.7416,-18.6377,-8.0614,1.3211,-0.3141,0.0832
4.3131,-19.5996,-9.0772,2.1858,-0.2353,0.2919
3.8859,-19.4997,-9.2704,2.48,-0.0736,0.2677
4.6002,-19.5996,-10.7007,2.502,0.2778,0.4981
5.1607,-19.5996,-12.2375,2.502,0.4191,0.6871
3.7627,-15.0425,-11.2516,2.502,0.5978,0.3913
5.3647,-17.6566,-12.4313,2.502,0.6737,0.6661
9.2249,-19.5996,-15.1854,2.502,0.8657,1.2099
4.6893,-19.5996,-18.8285,2.502,1.3521,1.517
-2.4389,-18.4834,-18.871,2.502,1.2672,1.1277
2.6441,-12.5725,-18.8871,2.502,0.8059,0.6335
6.1807,-4.7342,-17.1057,2.502,0.84,0.3662
