ax,ay,az,gx,gy,gz
-8.5645,-4.2933,-2.1685,-0.03,-0.534,0.3603
-8.674,-3.5366,-1.7533,-0.0523,-0.5214,0.3258
-9.4301,-3.0921,-1.5715,-0.1088,-0.5146,0.2532
-8.6345,-3.3452,-1.5834,-0.1954,-0.516,0.1618
-8.415,-3.1992,-1.5601,-0.2609,-0.4739,0.0912
-8.519,-3.6335,-1.7157,-0.373,-0.4198,0.098
-9.079,-4.9807,-2.15,-0.4081,-0.378,0.0726
-8.7302,-4.8969,-2.1733,-0.3477,-0.3749,-0.0405
-8.6076,-5.0477,-2.3025,-0.344,-0.348,-0.089
-8.5645,-5.4341,-2.394,-0.328,-0.3458,-0.1119
-8.5256,-5.1374,-2.2905,-0.3043,-0.3441,-0.1208
-8.2074,-5.1224,-2.1685,-0.2815,-0.3561,-0.109
-7.8066,-4.7611,-2.0752,-0.3006,-0.3481,-0.0668
-7.742,-4.785,-2.0674,-0.3114,-0.3368,-0.0292
-7.8694,-4.4961,-2.0818,-0.349,-0.307,0.0387
-8.6435,-4.6265,-2.2181,-0.3796,-0.2819,0.0059
-8.5974,-4.651,-2.2828,-0.4046,-0.2941,-0.0761
-8.3755,-4.4943,-2.2361,-0.4071,-0.3065,-0.1617
-8.3755,-4.1928,-2.1559,-0.4463,-0.3198,-0.2018
-8.0985,-4.2293,-2.1697,-0.6276,-0.3105,-0.1245
-8.2947,-4.1761,-2.2385,-0.6609,-0.3067,-0.1222
-8.1368,-4.4028,-2.3049,-0.6974,-0.3249,-0.0614
-8.1625,-4.5494,-2.4419,-0.7275,-0.3032,-0.0167
-8.2086,-5.9109,-2.8481,-0.716,-0.2939,0.0899
-8.4586,-5.9073,-2.9773,-0.5541,-0.2815,0.045
-8.3952,-5.4814,-2.9396,-0.4492,-0.2702,0.0589
-9.5432,-5.6177,-2.9504,-0.3932,-0.2747,0.0893
-8.9767,-5.7242,-2.8828,-0.294,-0.3171,-0.0139
-8.4162,-5.4078,-2.683,-0.209,-0.328,-0.047
-8.321,-5.4963,-2.7194,-0.0909,-0.2364,0.0303
-8.4467,-5.4,-2.6818,-0.0181,-0.192,0.0086
-8.3276,-5.3659,-2.5914,0.0055,-0.1557,0.0745
-8.5765,-5.4299,-2.5657,0.0686,-0.1164,0.0251
-8.7619,-5.3366,-2.3007,0.1362,-0.1023,0.0311
-8.5113,-4.4782,-1.9573,0.223,-0.1084,0.0034
-8.4431,-3.801,-1.7581,0.212,-0.0919,0.0382
-9.012,-4.014,-1.8036,0.1425,-0.0885,0.0854
-8.9587,-4.4788,-2.0231,0.1048,-0.0974,0.0761
-9.1286,-4.9777,-2.1015,0.1107,-0.1117,0.048
-8.6501,-4.9274,-1.9609,0.177,-0.1369,0.0423
-8.8152,-4.3286,-1.6014,0.2798,-0.1548,-0.0089
-8.3767,-4.2503,-1.4835,0.2555,-0.1584,0.0001
-8.7918,-4.3621,-1.4195,0.2508,-0.1319,0.0062
-8.5579,-4.0714,-1.3292,0.2463,-0.1242,0.007
-8.9809,-3.8124,-1.1515,0.233,-0.1164,-0.0045
-8.8253,-3.2632,-1.0002,0.1835,-0.1197,-0.0043
-8.9097,-3.6203,-1.1862,0.0828,-0.1219,0.035
-9.0748,-4.0744,-1.2945,0.0499,-0.1287,0.0299
-9.0562,-3.8506,-1.2987,0.0371,-0.1549,0.014
-8.9342,-3.7573,-1.2778,0.0051,-0.1765,0.0014
-8.5741,-3.8686,-1.3687,-0.0872,-0.2101,0.0121
-8.3175,-4.145,-1.4704,-0.133,-0.2112,0.0061
-7.4913,-6.3906,-2.3521,-0.1568,-0.1939,0.1368
-4.8144,-11.2684,-3.9176,0.0397,-0.1633,0.4453
-1.7348,-19.4907,-6.8572,0.7449,0.0333,1.1738
2.9031,-19.5996,-10.8449,2.1159,0.3777,1.852
0.9176,-19.5996,-16.7522,2.502,1.0466,2.3782
-0.8309,-19.5996,-19.5709,2.502,1.6,2.1793
-1.9717,-19.5996,-19.5709,2.502,2.1163,1.8972
-8.6321,-11.8176,-19.5709,2.502,2.4385,1.3496
-7.6666,-7.3005,-19.5709,2.502,2.502,0.899
-8.6195,1.3262,-19.5709,2.502,2.502,0.5764
-16.2215,2.0064,-19.5709,2.502,2.502,0.4084
-19.5996,4.8694,-17.7518,2.502,2.502,-0.3587
-19.5996,11.5173,-10.6965,2.502,1.9823,-1.3289
-19.5996,15.8877,-5.0465,2.502,1.1774,-1.6528
-19.5996,19.4542,1.2556,2.502,0.4065,-2.0637
-13.6923,19.5709,5.6507,2.502,-0.3128,-1.7054
-6.999,13.0487,6.3936,2.502,-0.5009,-1.1267
-5.2439,7.5147,5.4808,2.502,-0.3945,-0.5605
-4.3083,6.6084,5.3192,2.3576,-0.2441,-0.0471
-7.2538,3.2698,4.2413,1.0483,-0.0556,0.8144
-8.4203,2.601,4.1007,0.5744,-0.0699,0.8107
-5.3306,-0.0688,3.3117,0.1383,-0.0167,0.8512
-7.2096,-1.468,2.6919,0.0522,0.1834,0.7977
-10.6917,0.6921,3.2441,0.0021,0.2553,0.5535
-11.452,1.6504,3.5192,-0.3034,0.1491,0.2228
-8.0836,-5.1476,1.678,-0.4745,0.0989,0.153
-9.0138,-5.5771,1.252,-0.0359,0.2019,-0.0007
-10.0965,-1.8078,2.0399,0.2789,0.1804,-0.2018
-9.533,-0.9625,2.5436,0.1273,0.072,-0.1311
-9.3171,-0.5426,2.8463,-0.2834,-0.0669,0.091
-8.4185,-0.9625,2.8493,-0.4237,-0.1049,0.1541
-8.525,-1.5942,2.5466,-0.5685,-0.07,0.295
-8.4509,-2.1541,2.2265,-0.6826,-0.0362,0.3578
-8.7302,-3.3242,1.8239,-0.7104,0.0199,0.38
-9.0658,-3.6802,1.6277,-0.6921,0.0354,0.3997
-10.1779,-3.8279,1.5308,-0.5995,0.0305,0.361
-9.7508,-4.3998,1.3531,-0.5668,-0.0535,0.3532
-8.9264,-4.5511,1.4303,-0.4379,-0.0777,0.2948
-9.6939,-2.9737,1.919,-0.3799,-0.0635,0.2756
-10.3621,-2.0225,2.2606,-0.4656,-0.1003,0.2193
-10.0044,-1.7414,2.3174,-0.8693,-0.1982,0.0309
-9.3966,-3.4678,1.7725,-1.0578,-0.2289,0.0236
-8.9109,-6.4014,0.9314,-1.0213,-0.2111,0.0963
-8.9055,-6.6945,0.6395,-0.7504,-0.1907,0.0426
-8.0016,-6.6335,0.5886,-0.4948,-0.1571,0.0663
-8.7182,-5.8516,0.8261,-0.3222,-0.1097,0.1024
-9.1831,-4.6403,1.2664,-0.2543,-0.0964,0.0793
-9.3841,-4.544,1.4124,-0.2824,-0.0916,0.1023
