ax,ay,az,gx,gy,gz
1.8736,-9.8907,-0.9212,1.5786,0.1517,-0.4302
-0.3589,-10.1139,-1.0427,1.5572,0.148,-0.2408
1.2191,-12.0413,-1.5284,1.5829,0.0804,-0.0706
-0.3015,-11.6782,-1.3669,1.8103,0.0377,0.0337
0.667,-9.3517,-0.7232,1.9152,-0.0155,0.0837
0.2608,-8.7984,-0.4164,1.8973,-0.0411,0.0783
-1.0146,-9.329,-0.2967,1.7962,-0.0738,0.2025
0.1262,-9.1591,-0.1131,1.8247,-0.1426,0.0696
0.9194,-9.5234,0.0173,1.8584,-0.1365,0.0574
1.0558,-6.5408,1.0738,1.9448,-0.0725,-0.0606
-0.1633,-5.6842,1.3047,1.702,-0.0619,-0.0479
1.5129,-8.9922,0.719,1.4118,-0.0644,0.1127
0.3888,-9.5007,0.5868,1.4841,-0.029,0.139
1.2832,-9.4534,0.7878,1.5879,-0.0142,0.1724
-0.4134,-7.2305,1.5583,1.6234,0.0068,0.1306
0.0969,-5.7864,2.1882,1.5101,0.0006,-0.018
-0.2004,-5.811,2.2971,1.2221,0.0165,-0.0461
0.259,-9.7699,1.4542,1.0044,-0.0389,-0.0593
0.2094,-11.662,1.0792,1.1401,-0.0433,0.0278
0.6676,-10.0367,1.6199,1.3252,-0.0807,-0.0327
0.92,-6.3069,2.9761,1.3768,-0.0952,-0.0047
0.533,-6.4941,3.2267,1.209,-0.0919,-0.0176
1.273,-7.6642,3.2273,1.0477,-0.0903,0.0239
0.6939,-7.8179,3.1657,1.1173,-0.0212,-0.0273
0.5533,-6.4199,3.4373,1.0716,-0.0131,-0.1163
0.737,-8.1511,3.2034,0.8921,0.0333,0.058
-0.2883,-6.4008,3.6628,0.9046,0.006,-0.1185
0.5414,-7.328,3.6221,0.7813,-0.0318,-0.0674
-0.2752,-4.5511,4.3597,0.6971,-0.0599,-0.1508
1.0235,-6.8859,4.0181,0.3985,-0.0748,-0.0481
0.4008,-7.6768,3.9535,0.3976,-0.0756,-0.0665
0.606,-8.7703,3.8237,0.4491,-0.0417,0.0011
1.1438,-7.7898,3.9936,0.5152,-0.0021,0.0311
0.2303,-8.1996,3.8877,0.4837,0.006,0.1272
-0.9565,-7.8227,3.9984,0.5744,-0.0086,0.0722
0.3505,-5.6764,4.6947,0.5291,-0.0667,-0.01
0.1591,-6.6323,4.5757,0.4241,-0.0845,0.015
-0.987,-4.2317,5.1452,0.3085,-0.1154,-0.0983
0.1669,-5.8899,4.8156,0.0092,-0.1742,-0.0623
0.0269,-6.3428,4.6768,-0.0564,-0.1544,-0.1297
1.657,-9.274,3.9464,-0.1516,-0.1545,0.0061
2.1111,-7.742,4.1982,0.0547,-0.133,0.0118
0.5922,-6.1825,4.6373,0.0237,-0.0715,-0.0096
0.8142,-4.9645,5.0351,-0.1236,-0.0425,-0.0732
1.6983,-5.6333,4.9268,-0.3458,-0.0151,-0.0379
0.2758,-4.8359,5.0566,-0.5353,0.0062,-0.0278
1.118,-4.2574,5.0859,-0.7878,-0.026,-0.0951
1.3992,-2.3809,5.2397,-1.0633,0.027,-0.1681
0.0712,1.5332,5.6381,-1.5246,0.0628,-0.4253
2.8181,5.1015,5.9886,-2.2904,0.0932,-0.7469
2.6949,2.263,4.7037,-2.502,0.2894,-0.6038
0.661,9.5761,3.5539,-2.502,0.4194,-1.2865
-0.9649,7.9789,1.124,-2.502,0.328,-1.0922
-1.4231,2.2995,-2.2481,-2.502,0.1138,-0.8919
4.1958,-17.6375,-7.7276,-2.502,0.0378,0.0777
-5.6375,-19.5996,-7.9902,-2.502,0.1075,-0.2204
-7.5529,-5.1589,-5.0764,-2.502,-0.3101,-0.9968
-3.0012,-4.6421,-5.8271,-2.502,-0.8609,-0.9156
0.2907,-16.8568,-8.1111,-2.502,-1.1362,-0.6611
3.5085,-19.5996,-8.3713,-2.502,-1.0857,-1.0166
5.7242,-12.5186,-5.7392,-2.502,-0.8843,-1.2527
5.0973,-11.1781,-5.3504,-2.502,-0.642,-1.0796
4.322,-19.5972,-7.0606,-2.3699,-0.0441,-0.5318
3.1944,-13.812,-5.9539,-1.748,0.0739,-0.5716
1.1474,-10.6247,-5.3312,-1.5237,0.0538,-0.3057
-1.462,-10.6546,-5.2977,-1.4485,-0.1282,-0.1907
-0.6712,-8.8068,-4.8736,-1.3842,-0.4129,-0.2331
-0.7872,-8.9761,-5.0572,-1.4451,-0.674,-0.1853
-0.478,-8.7984,-5.0734,-1.5248,-0.8523,-0.1161
0.7717,-9.052,-5.0578,-1.5188,-1.0005,-0.2521
2.1051,-9.8489,-5.4299,-1.4404,-1.0153,-0.2599
2.5059,-8.1577,-5.1398,-1.3451,-0.9522,-0.3145
3.012,-11.2511,-6.2901,-1.267,-0.7088,-0.1255
2.9575,-10.9729,-6.484,-1.0993,-0.6225,-0.068
2.9504,-11.4748,-6.682,-1.0001,-0.5465,0.0336
2.1368,-11.3426,-6.7244,-0.8115,-0.5024,0.0395
3.0299,-10.2844,-6.518,-0.6955,-0.452,0.0821
1.8855,-9.9452,-6.4917,-0.6106,-0.4037,0.0653
2.0471,-9.5761,-6.3936,-0.5741,-0.3609,0.0826
