ax,ay,az,gx,gy,gz
1.2275,-6.1196,-0.3254,-1.5146,0.1843,-0.3573
1.6164,-5.5376,-0.3488,-1.6907,0.1649,-0.3686
1.8317,-5.4706,-0.6437,-1.907,0.1535,-0.2887
1.7671,-5.3862,-1.0534,-2.1088,0.1758,-0.2149
0.9248,-5.9186,-1.6385,-2.3308,0.1959,-0.1442
0.5976,-6.9523,-2.3785,-2.4737,0.1926,-0.1854
0.8818,-7.6038,-2.9838,-2.502,0.1563,-0.2511
1.6349,-9.2578,-4.212,-2.48,0.134,-0.2528
1.3543,-9.3733,-4.7294,-2.3749,0.1363,-0.2479
1.1222,-9.856,-5.3115,-2.2965,0.1235,-0.2079
1.1659,-10.9525,-5.8774,-2.1916,0.068,-0.1364
1.4345,-11.4437,-6.1639,-1.9645,-0.022,-0.1294
1.9442,-11.1517,-6.3589,-1.727,-0.089,-0.0562
1.8724,-10.41,-6.2183,-1.4985,-0.1161,-0.0223
2.0883,-9.8979,-6.3529,-1.3818,-0.143,0.004
1.803,-10.1868,-6.5623,-1.2681,-0.132,0.0063
2.0913,-9.9021,-6.6514,-1.1131,-0.1405,-0.0472
2.598,-8.8678,-6.5342,-0.8884,-0.134,-0.0646
2.5059,-8.6925,-6.5856,-0.8633,-0.1099,-0.0069
2.016,-9.3045,-6.7801,-0.828,-0.0929,0.0092
2.3198,-9.8166,-6.9846,-0.7291,-0.1193,-0.0152
2.5848,-9.4989,-6.9691,-0.6083,-0.1139,-0.0207
2.1631,-9.6323,-6.9559,-0.525,-0.1188,0.019
2.3952,-9.7693,-7.0289,-0.4372,-0.1267,0.0202
2.5011,-9.9912,-7.0181,-0.3283,-0.1235,-0.0118
2.3539,-10.1079,-6.9996,-0.2162,-0.1122,-0.0129
2.5992,-9.9781,-6.9835,-0.1151,-0.1007,-0.0469
2.8223,-10.3083,-7.1791,-0.0165,-0.0712,-0.0442
2.1236,-10.3208,-7.0122,0.227,-0.0144,-0.1105
2.3055,-10.0941,-6.9613,0.3307,-0.0069,-0.1465
2.4078,-10.3179,-7.0235,0.4165,-0.0036,-0.1175
2.5238,-10.133,-7.0098,0.5148,-0.0021,-0.1339
2.3587,-10.4734,-6.9087,0.6212,-0.0082,-0.1549
2.8726,-9.8136,-6.7705,0.7432,-0.0071,-0.1771
3.0706,-9.1645,-6.7125,0.7827,0.0245,-0.1478
2.7775,-9.5982,-6.935,0.7541,0.0682,-0.1427
3.1639,-10.8377,-7.4058,0.752,0.0912,-0.1534
3.134,-12.6156,-7.919,0.8528,0.0995,-0.0979
3.7657,-13.2096,-8.4568,1.4513,0.1649,-0.0367
3.3529,-12.9428,-8.5825,1.6826,0.2108,0.0011
3.8076,-14.5968,-9.2064,1.9022,0.2516,0.0894
3.5605,-15.5157,-9.7621,2.2589,0.3254,0.1064
3.7783,-16.7067,-10.139,2.4662,0.3735,0.1691
4.6181,-18.1011,-10.4883,2.502,0.4207,0.3128
3.9165,-16.1599,-10.3448,2.502,0.4913,0.3621
3.5665,-13.6642,-9.5892,2.502,0.5573,0.5141
3.0245,-12.4941,-9.1244,2.502,0.5741,0.5669
2.9258,-15.0676,-9.6239,2.502,0.5515,0.8005
2.0818,-14.415,-9.5605,2.502,0.4978,0.7688
3.6921,-14.4963,-10.3771,2.502,0.4127,0.7734
4.7456,-18.92,-12.8764,2.502,0.4501,1.0595
5.9222,-19.5996,-15.4379,2.502,0.5355,1.4758
6.4116,-19.5996,-18.3458,2.502,0.6792,1.8627
4.5835,-14.0267,-17.741,2.502,0.8557,1.2264
2.3509,2.3904,-13.054,2.502,0.9356,0.7326
0.6538,14.5741,-6.7848,2.502,0.838,0.7081
1.3729,13.8933,-2.3803,2.502,0.6039,1.3175
2.0327,-1.4106,-3.1627,2.502,0.5292,2.0869
-2.0345,-3.8363,-2.7631,2.502,0.5845,1.6711
-3.3954,8.7248,4.0678,2.502,0.5929,0.3215
-4.1037,11.4515,6.8548,2.502,0.5899,0.0258
-3.2668,9.0927,7.8945,2.502,0.524,-0.1416
-2.4867,5.7123,8.0118,2.502,0.5055,-0.3282
-2.1643,4.5691,8.5125,2.502,0.4971,-0.6555
-1.8652,6.6347,9.3912,2.502,0.4401,-0.8719
-1.5625,6.9535,10.0385,2.0208,0.3275,-0.7832
-1.2688,4.919,9.7717,1.3147,0.1848,-0.6057
-0.5312,2.4784,9.0036,0.7914,0.0327,-0.3862
-0.725,0.3984,8.1948,0.5411,-0.0984,-0.1673
-0.5946,-0.4253,7.7827,0.4372,-0.2564,0.0168
0.3248,-1.8383,7.3711,0.399,-0.4622,0.2828
0.3817,-2.5376,7.4512,0.4378,-0.4991,0.3674
0.5276,-1.6887,7.9346,0.51,-0.4895,0.2774
1.0851,-0.9769,8.4903,0.4525,-0.4377,0.1331
0.6682,-1.0851,8.8463,0.3282,-0.3593,0.0418
0.3272,-0.9374,9.2578,0.2112,-0.2954,-0.1323
0.4768,-0.4654,9.5665,0.0286,-0.2721,-0.3294
1.3095,-1.2395,9.5946,-0.2257,-0.275,-0.4118
1.9238,-3.0185,9.0975,-0.4444,-0.2515,-0.3236
2.4766,-5.5597,8.2313,-0.4942,-0.2131,-0.1939
1.788,-7.5302,7.5506,-0.0637,-0.2221,0.0891
0.7603,-5.4126,8.4407,-0.0229,-0.3496,0.1168
1.5021,-5.3504,8.8146,-0.022,-0.4156,0.1621
1.8365,-4.666,9.1681,-0.046,-0.3868,0.1675
1.4812,-4.0965,9.4259,-0.1394,-0.3235,0.1433
0.8776,-4.2461,9.3787,-0.264,-0.2579,0.1077
0.7244,-4.1635,9.2853,-0.3638,-0.2184,0.0013
1.1731,-5.6423,8.8038,-0.4297,-0.1584,-0.0279
0.8985,-5.6626,8.6626,-0.3713,-0.1022,-0.0945
1.1827,-6.527,8.2211,-0.312,-0.0725,-0.0793
0.545,-6.6491,8.129,-0.1939,-0.0584,-0.0279
0.2572,-5.3701,8.4467,-0.052,-0.1463,0.0207
-0.0353,-4.7001,8.729,-0.0677,-0.1949,0.0156
0.0138,-3.9117,8.9366,-0.1418,-0.2307,0.0101
0.0227,-3.6317,8.9414,-0.2789,-0.2664,-0.0476
0.545,-3.3123,8.9982,-0.4491,-0.2954,-0.1076
0.8321,-3.5246,8.9151,-0.6222,-0.2848,-0.1243
0.6843,-3.2321,8.9827,-0.8129,-0.2692,-0.162
0.6754,-3.2297,9.0239,-0.9941,-0.2739,-0.2223
0.7549,-3.1143,9.0377,-1.1901,-0.2781,-0.2698
