ax,ay,az,gx,gy,gz
-1.0044,-9.6174,-4.0181,1.3847,-0.3661,-0.0232
-0.6233,-8.4604,-3.6323,1.494,-0.3241,-0.0476
-1.0343,-7.4877,-3.1831,1.4797,-0.2913,-0.0321
-0.8506,-7.4883,-3.0706,1.3538,-0.2642,0.0244
-1.1492,-8.3342,-3.3063,1.2111,-0.2287,0.1158
-2.2463,-10.5517,-3.8411,1.1761,-0.2321,0.1965
-1.8772,-11.4736,-4.1013,1.3715,-0.287,0.0549
-0.7597,-10.5506,-3.5659,1.9187,-0.2948,0.0014
-1.1988,-10.7222,-3.5049,2.0746,-0.2506,0.0471
-1.3484,-9.8022,-3.0867,2.2158,-0.2135,0.0344
-2.388,-9.4582,-2.7936,2.2673,-0.2205,0.0496
-1.937,-8.8002,-2.3264,2.2655,-0.2717,-0.0434
-1.3238,-8.7452,-1.9807,2.2155,-0.2791,-0.0517
-1.145,-9.466,-1.8867,2.1828,-0.2634,-0.035
-0.7651,-9.7633,-1.721,2.219,-0.2169,-0.0083
-1.6014,-9.131,-1.4901,2.3224,-0.1639,-0.0436
-1.806,-8.5119,-1.2485,2.3081,-0.1454,-0.0685
-1.3059,-9.2369,-1.1462,2.2164,-0.1308,0.0179
-1.7438,-9.0395,-0.4953,2.3072,-0.1304,-0.099
-1.812,-7.0265,0.3583,2.2675,-0.1566,-0.136
-1.6546,-5.3677,1.13,2.0059,-0.1894,-0.1537
-1.2664,-4.6564,1.724,1.5892,-0.2111,-0.1051
-1.1007,-5.5986,1.7815,1.1437,-0.2098,0.0136
-0.8668,-7.2658,1.5248,0.8573,-0.1788,0.1263
-0.9787,-8.5244,1.2802,0.7378,-0.1516,0.1843
-1.1468,-8.2074,1.4847,0.7429,-0.1294,0.12
-1.3711,-6.6867,1.9286,0.6474,-0.1123,0.079
-0.7962,-6.7173,1.8503,0.3852,-0.0988,0.1327
-1.471,-11.4461,0.4391,0.1373,-0.0561,0.261
-2.141,-10.9717,0.5856,0.3727,-0.0492,0.089
-1.1079,-9.414,1.0199,0.502,-0.051,-0.0179
-1.4171,-8.8241,1.1946,0.4514,-0.0248,0.004
-2.1087,-8.7464,1.197,0.3486,-0.0277,0.0372
-1.8281,-8.8355,1.1288,0.2724,-0.0572,0.017
-1.6391,-9.1508,1.0421,0.2061,-0.0601,0.0341
-1.3854,-9.7017,0.8752,0.1669,-0.0434,0.0509
-1.3519,-10.9346,0.5252,0.1926,-0.0131,0.1443
-1.413,-11.4844,0.3697,0.328,0.0121,0.1522
-2.0471,-10.8826,0.4774,0.4925,0.0197,0.1804
-1.7234,-10.2491,0.8979,0.5775,-0.0394,0.1872
-1.1354,-10.148,0.8495,0.5962,-0.0242,0.2548
-2.6506,-9.6682,1.1306,0.6368,-0.0077,0.296
