ax,ay,az,gx,gy,gz
2.5023,-9.7388,-3.0233,-0.6942,-0.1353,-0.1744
2.3474,-9.8261,-3.0251,-0.6297,-0.1377,-0.1423
2.1649,-9.5276,-3.0353,-0.5521,-0.1491,-0.1366
2.5274,-9.1478,-2.9791,-0.516,-0.1518,-0.1597
3.0383,-8.6961,-2.9174,-0.5247,-0.1356,-0.1663
2.8504,-9.2638,-3.0832,-0.5698,-0.0838,-0.0695
2.3551,-9.0341,-3.1555,-0.5528,-0.0393,-0.066
2.2164,-8.9073,-3.21,-0.5701,-0.028,-0.0954
2.0955,-9.859,-3.5025,-0.4565,-0.0271,-0.0958
2.1176,-9.0832,-3.3805,-0.3956,-0.0462,-0.0809
2.132,-8.7966,-3.3751,-0.4187,-0.0681,-0.0795
2.1332,-8.8708,-3.3655,-0.4678,-0.0767,-0.0724
2.2026,-9.3021,-3.5581,-0.495,-0.0722,-0.0684
1.9005,-9.6491,-3.609,-0.4247,-0.0715,-0.1323
2.519,-8.9408,-3.4828,-0.3441,-0.0922,-0.2086
2.9779,-8.9809,-3.5773,-0.3628,-0.0716,-0.0976
1.8497,-9.3523,-3.6748,-0.3635,-0.0648,-0.0304
2.3641,-9.5109,-3.7783,-0.3209,-0.1016,-0.0574
1.9831,-9.1179,-3.7238,-0.2647,-0.1203,-0.0506
2.1811,-8.9767,-3.7478,-0.254,-0.1419,-0.0871
2.3426,-9.2237,-3.7735,-0.2422,-0.1622,-0.0748
2.9521,-9.0317,-3.6778,-0.2161,-0.1638,-0.0714
2.9767,-9.2614,-3.737,-0.2169,-0.1245,-0.0221
2.6818,-9.5486,-3.7699,-0.1928,-0.1009,0.0111
2.9928,-9.9338,-3.9147,-0.1297,-0.0828,-0.0206
2.9145,-9.7567,-3.9464,-0.0579,-0.0421,-0.0319
2.674,-9.8417,-4.0241,0.008,-0.0169,-0.0332
2.8774,-9.8746,-4.1145,0.0515,-0.0056,-0.0089
2.2893,-9.9733,-4.1348,0.1174,-0.014,-0.0063
2.6393,-10.1324,-4.2341,0.1747,-0.0066,0.0247
2.4012,-11.415,-4.611,0.225,0.0168,0.0619
2.321,-12.0006,-4.7456,0.3729,0.0347,0.0223
2.592,-12.5671,-4.8245,0.5514,0.0337,-0.0004
2.6118,-12.3577,-5.004,0.7541,0.0515,-0.0069
1.5326,-13.0193,-5.278,0.8858,0.0421,0.0434
1.8832,-14.4389,-5.8259,1.0961,-0.0201,-0.015
1.6923,-15.7908,-6.3212,1.3918,-0.066,0.0367
1.6983,-15.9547,-6.3511,1.7969,-0.1549,0.0045
3.0873,-15.1161,-6.216,2.1764,-0.252,-0.0018
4.0122,-14.3348,-6.4576,2.5013,-0.1167,0.2828
3.4911,-17.3085,-7.3837,2.502,-0.0485,0.4236
4.1324,-17.8325,-7.8281,2.502,-0.0097,0.3135
5.6447,-14.7529,-7.1384,2.502,0.0851,0.245
6.9434,-13.4076,-6.8518,2.502,0.2883,0.4608
5.4401,-13.41,-6.8931,2.502,0.5328,0.7365
3.4516,-13.5057,-6.8853,2.502,0.7055,0.8538
1.0636,-13.9884,-6.8321,2.502,0.7058,0.8488
2.7673,-13.2263,-6.3302,2.502,0.6056,0.6392
4.014,-8.7559,-4.7539,2.502,0.6323,0.5832
3.7944,-7.7952,-3.8243,2.502,0.7078,1.0524
0.8028,-6.9045,-2.3306,2.502,0.6319,0.9481
-0.6036,-3.5204,-0.3458,2.502,0.5001,0.6964
-1.0104,-2.2552,1.529,2.502,0.3845,0.4144
-0.8572,0.3553,3.7334,2.502,0.312,-0.0234
-0.1777,3.7388,6.0108,2.502,0.2805,-0.285
-1.1964,4.6636,7.3765,2.502,0.2279,-0.377
-0.6185,2.5902,7.6193,2.1741,0.0769,-0.37
1.4985,-1.2987,6.9129,1.6532,-0.0266,-0.2317
1.3161,-3.2566,6.3787,1.3302,-0.0593,-0.0466
1.4201,-4.2514,6.1095,1.184,-0.053,0.1442
0.2554,-5.5525,5.662,1.051,-0.1178,0.0028
1.0433,-5.3892,5.729,1.0808,-0.0981,-0.1193
1.0744,-4.5021,6.0006,1.12,-0.0355,-0.2909
1.3298,-3.1226,6.3637,1.0566,0.0159,-0.3997
0.6957,-2.7063,6.5737,0.8469,0.0176,-0.3506
1.2999,-2.6327,6.6975,0.6619,-0.0152,-0.3635
0.9751,-2.3785,6.789,0.4133,-0.0519,-0.2636
0.317,-3.5414,6.4463,0.175,-0.1387,-0.1488
1.319,-4.5284,6.0754,0.0389,-0.2435,-0.1372
2.5137,-5.9551,5.525,-0.0502,-0.2686,-0.0109
1.4339,-7.1336,5.1846,-0.0054,-0.2314,0.1029
1.7013,-6.4229,5.4999,0.1822,-0.2136,-0.0142
2.0022,-5.7045,5.7368,0.1678,-0.1948,-0.0592
2.4042,-4.9992,5.9779,0.0961,-0.1542,-0.1042
1.8849,-4.8108,6.0867,-0.0563,-0.1197,-0.0604
1.8712,-5.531,5.9868,-0.1956,-0.1255,-0.0463
2.2756,-6.3242,5.7757,-0.2908,-0.1299,0.0017
1.6229,-6.4678,5.6836,-0.3357,-0.1378,0.0617
1.6941,-6.6078,5.6417,-0.4051,-0.1717,0.0898
1.523,-7.9047,5.3707,-0.4628,-0.182,0.1497
1.5601,-8.5232,5.2959,-0.3848,-0.1911,0.1164
1.9059,-8.1601,5.5825,-0.3331,-0.1623,0.1383
2.1476,-7.812,5.6871,-0.2965,-0.1251,0.0828
1.5278,-7.5679,5.7535,-0.3439,-0.0877,0.1348
1.4273,-7.7282,5.7356,-0.3554,-0.0925,0.0823
1.5811,-7.5506,5.8098,-0.3937,-0.088,0.0639
1.2275,-7.5464,5.7673,-0.4507,-0.0897,0.0452
0.9278,-8.0788,5.5884,-0.5081,-0.1118,0.0512
0.9272,-8.4251,5.4538,-0.5403,-0.1576,0.0202
1.3394,-8.6327,5.3366,-0.5271,-0.1946,-0.0348
1.6941,-8.8696,5.1894,-0.5293,-0.2033,0.0106
