ax,ay,az,gx,gy,gz
-3.8435,-1.4512,-8.3456,-0.301,-0.0944,0.0103
-3.8536,-1.532,-8.4197,-0.3317,-0.0627,0.0399
-4.1462,-2.3486,-8.7643,-0.331,-0.0458,0.0295
-4.0558,-1.8311,-8.7177,-0.2824,-0.041,0.027
-4.1976,-2.4538,-8.8977,-0.2472,-0.0474,0.0
-4.2945,-1.5111,-8.6237,-0.1956,-0.0609,-0.0122
-4.1976,-1.6331,-8.6142,-0.2009,-0.0709,-0.0381
-4.0086,-1.2096,-8.3803,-0.2421,-0.083,-0.0495
-3.8602,-1.2748,-8.2588,-0.3081,-0.0824,-0.0552
-3.859,-1.5936,-8.4443,-0.3219,-0.0635,-0.038
-3.8668,-1.8861,-8.5633,-0.3005,-0.0547,-0.0554
-3.8913,-1.9382,-8.7123,-0.2676,-0.0486,-0.0396
-3.8602,-1.7426,-8.5717,-0.233,-0.0659,-0.0258
-3.8668,-1.6499,-8.5358,-0.2067,-0.0891,-0.0163
-3.8656,-1.4656,-8.409,-0.1954,-0.1095,-0.0088
-3.7627,-0.9182,-8.193,-0.2149,-0.126,-0.0013
-3.6861,-1.4758,-8.4682,-0.2496,-0.1212,0.0248
-3.7669,-1.4309,-8.5615,-0.2467,-0.1084,0.0321
-3.7448,-1.5972,-8.7954,-0.2344,-0.0838,0.0199
-3.7131,-1.401,-8.7206,-0.1953,-0.0584,0.0321
-3.9769,-1.4794,-8.8863,-0.1553,-0.0569,0.0214
-4.0618,-1.6833,-8.9755,-0.1176,-0.07,0.0174
-3.9105,-1.413,-8.8576,-0.0728,-0.0923,0.0228
-3.9547,-1.2568,-8.6859,-0.0639,-0.1008,0.0426
-3.9051,-0.5886,-8.4042,-0.0919,-0.0884,0.006
-4.1551,-0.4325,-8.2983,-0.1288,-0.0905,0.0003
-4.0355,-0.8273,-8.3821,-0.182,-0.0941,0.0305
-4.2365,-1.346,-8.677,-0.2054,-0.0922,0.0324
-3.9846,-1.3765,-8.7464,-0.193,-0.1151,-0.0014
-3.8812,-1.3932,-8.8038,-0.1636,-0.1218,0.0158
-3.6024,-1.011,-8.4227,-0.1238,-0.1351,0.0507
-3.4355,-1.1282,-8.3623,-0.1584,-0.1254,0.0784
-3.6485,-0.6419,-8.068,-0.183,-0.0942,0.1064
-3.5641,-0.6407,-8.0883,-0.2179,-0.081,0.1215
-3.3111,-0.6718,-8.0949,-0.2687,-0.0635,0.1303
-2.8594,-0.8835,-8.1206,-0.3165,-0.0425,0.1826
-2.851,-0.3422,-7.8413,-0.3645,-0.0024,0.2726
-2.394,-1.4758,-8.2887,-0.4058,0.0357,0.3403
-2.0943,-1.3394,-8.2098,-0.4121,0.099,0.4024
-17.4108,-7.2491,-13.3382,-0.4983,-0.5647,1.981
1.2048,1.8939,-9.4762,-0.1392,-0.8154,0.9944
-1.2215,-3.3888,-9.7454,-0.2444,-0.957,1.4226
1.3974,-2.8313,-9.3111,0.3049,-0.5809,1.6867
-0.8644,-2.5316,-9.0622,0.6158,-0.2851,1.8932
