ax,ay,az,gx,gy,gz
-0.3374,-9.7418,-1.8054,0.3138,-0.3054,-0.4023
-0.2686,-9.6849,-1.6427,0.3087,-0.1567,-0.41
-0.3781,-10.2305,-1.8281,0.2808,-0.1449,-0.3634
-0.2913,-9.746,-1.9089,0.3051,-0.1494,-0.3384
-0.7071,-10.209,-2.1392,0.2578,-0.1781,-0.2618
-0.929,-10.9735,-2.4341,0.2927,-0.2206,-0.2713
-0.7095,-10.5153,-2.333,0.3658,-0.2689,-0.3109
-1.5613,-10.7833,-2.4431,0.3801,-0.3315,-0.157
0.5779,-9.9362,-2.3575,0.4853,-0.2841,-0.26
-0.5725,-11.3665,-2.7882,0.5181,-0.2255,-0.2508
0.2847,-10.8778,-2.8104,0.5844,-0.1976,-0.2908
-0.1496,-11.327,-3.0191,0.7533,-0.1595,-0.1182
0.058,-9.9595,-2.5819,0.8645,-0.1243,-0.2487
-1.3902,-11.4808,-2.8708,0.8901,-0.1469,-0.2296
-0.9733,-11.1416,-2.8451,0.9923,-0.2239,-0.2559
-0.7286,-11.2397,-2.6447,1.107,-0.2909,-0.2691
-0.1878,-10.3095,-2.0841,1.2038,-0.3436,-0.2824
-0.2154,-10.1444,-1.6313,1.2383,-0.3555,-0.2209
-1.5021,-9.2124,-1.1731,1.2607,-0.3923,-0.1058
1.2395,-8.5178,-0.7507,1.336,-0.3558,-0.4047
-0.3242,-10.6522,-1.1127,1.2028,-0.3086,-0.1803
-0.061,-10.1282,-1.0319,1.3008,-0.321,-0.2262
0.5653,-10.1312,-0.6891,1.4092,-0.2618,-0.2392
0.9715,-8.8959,-0.2566,1.4626,-0.2301,-0.2264
0.338,-9.682,-0.2136,1.4149,-0.1957,-0.1351
0.5019,-9.6945,-0.0132,1.5081,-0.1836,-0.2264
0.615,-8.6704,0.5539,1.5369,-0.1642,-0.2041
0.6156,-9.0742,0.9398,1.503,-0.1613,-0.1586
0.5569,-8.2032,1.5541,1.4981,-0.1569,-0.1571
0.3434,-8.1769,2.0171,1.3779,-0.1651,-0.0582
-0.0018,-8.9228,2.1697,1.3218,-0.1714,-0.0528
1.0433,-9.0849,2.3803,1.3241,-0.1939,-0.2313
-0.3362,-8.9366,2.3563,1.2239,-0.2064,-0.0881
0.0096,-8.6471,2.5842,1.2352,-0.2302,-0.1631
0.2177,-7.8185,3.1268,1.1685,-0.2426,-0.1418
0.652,-7.4411,3.5545,1.0431,-0.2376,-0.1229
0.813,-8.0997,3.5539,0.8642,-0.2128,-0.0283
0.4887,-8.1153,3.5121,0.7585,-0.1733,-0.0297
0.4409,-8.3623,3.2931,0.6631,-0.1636,-0.0476
0.4122,-9.1083,2.9767,0.582,-0.1474,-0.0069
0.0568,-9.4828,2.723,0.5873,-0.1426,-0.009
0.1525,-9.7316,2.8463,0.6347,-0.1581,-0.034
0.3888,-9.0724,3.28,0.672,-0.1557,-0.018
0.0371,-8.6638,3.7759,0.7044,-0.1073,-0.0585
-0.2937,-8.5783,4.0666,0.6507,-0.0707,-0.0644
-0.6538,-8.8403,4.2239,0.6075,-0.0528,-0.1199
-1.7982,-7.803,4.4261,0.5872,-0.089,-0.1187
0.3691,-8.5513,4.3854,0.6115,-0.0857,-0.379
-0.1651,-9.3523,4.5601,0.5811,-0.0846,-0.3578
1.0301,-8.3037,5.528,0.6854,-0.1077,-0.6112
1.3029,-7.7157,6.4798,0.6071,-0.0811,-0.5266
2.7559,-7.34,7.7061,0.6736,-0.0224,-0.7361
5.348,-5.5962,9.539,0.6103,0.0878,-0.8133
7.4423,-4.0116,11.2558,0.3551,0.6307,-0.4395
7.2915,2.5974,19.5996,0.0797,0.8761,-0.2904
6.9894,11.2564,19.5996,-0.6095,1.0494,-0.0451
7.8814,18.5396,19.5996,-2.0794,1.2258,0.1928
7.3304,19.5709,19.5996,-2.502,1.4313,0.8644
7.9513,17.0112,10.8724,-2.502,1.6836,1.0593
7.0289,14.1589,0.9685,-2.502,2.0582,1.17
3.2818,8.4622,-8.869,-2.502,2.3605,1.3686
-1.5511,1.5051,-19.5697,-2.502,2.4832,1.3203
-8.7165,-5.4431,-19.5709,-2.502,2.3647,1.4357
-16.0911,-19.5996,-19.5709,-2.502,1.758,2.2158
-7.2568,-19.5996,-19.5709,-1.4636,-0.0925,-0.4386
-0.6179,-14.7607,-19.5709,0.0857,-0.5132,-0.6433
0.6616,-10.1276,-19.5422,0.4963,-0.3793,0.1874
-2.214,-8.4826,-15.3111,0.651,-0.0726,0.3735
-3.2465,-7.0235,-12.4403,0.6526,0.1388,0.1182
-3.9153,-8.9055,-11.3103,0.5738,0.2259,-0.1129
-4.5942,-10.2885,-10.3645,0.5053,0.1093,-0.1149
-4.8179,-13.2012,-9.6036,0.6078,-0.1981,-0.1135
-2.8905,-12.926,-7.657,0.9265,-0.5274,-0.2151
-0.4367,-11.4688,-5.0333,1.2084,-0.7156,-0.258
1.3262,-9.2865,-2.4335,1.3355,-0.7125,-0.4487
4.1109,-6.0251,1.2329,1.066,-0.3145,-0.3251
3.6634,-6.527,1.5344,0.7313,-0.0686,-0.211
2.6004,-7.2293,1.1707,0.4455,0.1023,-0.0913
1.0965,-8.0602,0.3553,0.2295,0.1616,0.0183
-0.0837,-8.8929,-0.3523,0.1098,0.0969,0.0505
-0.3182,-9.4816,-0.9948,0.087,0.0179,0.0898
-0.2052,-9.1747,-1.2461,0.1443,-0.0408,0.0194
-0.1603,-8.5448,-1.5135,0.1155,-0.0662,0.0751
-0.8614,-8.5077,-1.8855,0.0978,-0.0656,0.0803
-0.9272,-8.4042,-2.214,0.0554,-0.0781,0.0683
-1.4094,-8.193,-2.4796,-0.0348,-0.1168,0.0283
-1.2814,-8.8678,-2.7613,-0.1013,-0.1494,0.0609
-1.0995,-8.9839,-2.9593,-0.1043,-0.1817,0.0262
-0.8459,-9.2195,-3.2375,-0.1235,-0.2009,0.0283
-0.6652,-9.4421,-3.4415,-0.1023,-0.2088,0.035
-0.3553,-9.4505,-3.597,-0.0854,-0.1852,0.0547
-0.6497,-9.6479,-3.7621,-0.0738,-0.1486,0.0475
-0.4588,-9.6389,-3.8889,-0.0347,-0.1377,0.0103
-0.4582,-9.9374,-4.0839,-0.0203,-0.1345,0.0412
-0.9721,-9.7065,-4.0863,0.0349,-0.1455,-0.0256
-0.4947,-9.7418,-4.121,0.0687,-0.1749,-0.0388
-0.6957,-9.9236,-4.0457,0.13,-0.2198,-0.0447
-0.323,-9.3105,-3.7011,0.1862,-0.2394,-0.0603
-0.3248,-9.5228,-3.5462,0.1834,-0.2395,-0.008
-0.2094,-9.3248,-3.3511,0.2198,-0.2314,-0.0331
