ax,ay,az,gx,gy,gz
-3.7687,-6.7998,-3.8704,2.502,-0.6487,0.3792
-3.1328,-7.928,-3.6784,2.502,-0.6349,0.374
-4.9023,-6.0778,-3.0221,2.502,-0.5859,0.2579
-2.7924,-6.0425,-2.875,2.502,-0.6009,0.3083
-6.3829,-9.7884,-3.6126,2.4895,-0.724,0.3351
-4.8419,-7.4267,-2.4634,2.502,-0.8345,0.1055
-3.5037,-7.1228,-1.8036,2.502,-0.8679,0.1253
-5.5597,-8.5555,-1.9172,2.502,-0.8557,0.3095
-3.9422,-6.6293,-0.6784,2.502,-0.9179,0.0158
-1.5799,-5.8325,-0.0251,2.502,-0.8695,0.0095
-3.1986,-6.0395,0.0132,2.3994,-0.724,0.2767
-3.2136,-6.4337,0.4768,2.1797,-0.6744,0.2862
-3.6365,-7.8006,0.0239,2.0664,-0.6018,0.3055
-3.6568,-8.5161,-0.4433,2.0026,-0.5508,0.3694
-4.6493,-7.3035,0.052,1.9794,-0.6659,0.0941
-4.3167,-6.0808,0.7442,1.7875,-0.6842,0.0786
-5.6973,-6.0419,1.1934,1.5486,-0.7273,-0.0011
-3.682,-6.6568,1.3687,1.3505,-0.793,-0.1022
-2.5047,-9.7346,0.5533,1.3224,-0.7026,0.0531
-4.06,-8.3252,1.1492,1.4493,-0.6561,-0.0057
-3.7334,-9.079,1.0678,1.5097,-0.6484,0.0058
-3.6586,-8.0979,1.4285,1.629,-0.6261,-0.0274
-3.2082,-6.0808,2.1218,1.6487,-0.5657,-0.1146
-4.2263,-6.7322,1.8126,1.3487,-0.5248,0.1197
-4.0546,-7.2377,1.8317,1.1616,-0.5399,0.1048
-3.6407,-7.8706,2.1727,1.0637,-0.6221,-0.0528
-3.4935,-7.1121,2.5932,1.0552,-0.572,-0.035
-3.7442,-7.2179,2.6596,0.9898,-0.5512,-0.0164
-3.1962,-9.4792,1.9561,1.0246,-0.5082,0.0954
-4.2598,-7.0301,2.6106,1.1681,-0.5253,-0.0457
