ax,ay,az,gx,gy,gz
-1.4148,-10.151,-2.0919,0.4318,0.2424,-0.3457
-0.8907,-9.6461,-1.9573,0.4539,0.1604,-0.3003
-0.6814,-9.4624,-1.9089,0.388,0.1143,-0.1891
-0.4792,-10.3992,-2.0578,0.327,0.0948,-0.089
-0.1262,-10.5021,-1.8419,0.494,0.1474,-0.1414
0.0413,-10.4375,-1.8036,0.5414,0.2267,-0.1594
-0.1125,-10.4895,-1.7641,0.5863,0.3251,-0.1762
-0.1178,-10.4231,-1.7103,0.6513,0.4055,-0.2496
-0.5288,-9.8201,-1.462,0.6931,0.4684,-0.3112
-0.5288,-9.9314,-1.4674,0.6793,0.5014,-0.3523
-0.8363,-9.9218,-1.2951,0.6728,0.4979,-0.3216
-1.2197,-10.2532,-1.3041,0.7033,0.4291,-0.3087
-1.3585,-9.7202,-1.1731,0.7189,0.3295,-0.2812
-1.194,-9.3332,-0.8686,0.7101,0.2316,-0.2646
-1.066,-9.4331,-0.8106,0.6759,0.1292,-0.2061
-0.5773,-9.1872,-0.4098,0.6186,-0.0288,-0.1904
-0.1388,-9.7262,-0.4642,0.5973,-0.0629,-0.1746
0.0078,-9.6556,-0.3565,0.6139,-0.0504,-0.1857
0.1711,-9.0844,-0.1244,0.6179,-0.0173,-0.2072
0.2967,-8.9569,0.0425,0.5648,0.03,-0.2135
0.5139,-8.9581,0.0514,0.5217,0.0944,-0.267
0.207,-9.463,0.0897,0.4568,0.1576,-0.2494
0.1932,-9.3679,0.1765,0.4563,0.1848,-0.2937
-0.058,-9.3571,0.2148,0.4423,0.1941,-0.2949
-0.4391,-9.6156,0.1962,0.4236,0.1633,-0.2731
0.119,-9.1819,0.2459,0.4052,0.0417,-0.2454
-0.0724,-9.6413,0.1591,0.3768,-0.0008,-0.1767
0.2518,-9.3906,0.2901,0.3693,-0.0303,-0.1988
0.0993,-9.2166,0.28,0.3176,-0.0272,-0.1791
0.0712,-9.673,0.2315,0.2738,-0.035,-0.1581
-0.1418,-10.1563,0.1376,0.2812,-0.033,-0.1681
0.1065,-10.0199,0.1998,0.3312,-0.0424,-0.211
-0.0568,-9.5366,0.3344,0.352,-0.0562,-0.2282
-0.0162,-9.3918,0.3541,0.3315,-0.0761,-0.2025
-0.1537,-9.5988,0.3308,0.2845,-0.1118,-0.1564
-0.2136,-9.9625,0.1842,0.2759,-0.1608,-0.1336
0.1771,-9.4558,0.3852,0.2953,-0.2233,-0.139
0.0604,-9.4056,0.4158,0.2599,-0.238,-0.1219
0.0479,-10.0857,0.2495,0.2278,-0.2401,-0.0757
0.1059,-10.0385,0.1908,0.2709,-0.2435,-0.1178
0.1184,-9.8034,0.207,0.2818,-0.2343,-0.1211
-0.1735,-10.2012,0.0538,0.2982,-0.2481,-0.1117
0.1998,-10.0427,0.0586,0.3461,-0.2702,-0.121
0.274,-10.2096,-0.0054,0.3616,-0.2781,-0.0846
0.4947,-10.4166,-0.0185,0.3994,-0.2719,-0.0851
0.4522,-10.5547,0.0861,0.4436,-0.2472,-0.0815
0.3242,-9.9553,0.6257,0.5499,-0.2356,-0.13
0.2435,-10.7492,0.6072,0.5406,-0.2272,-0.0642
0.4439,-11.1392,0.6676,0.628,-0.2145,-0.0988
0.8171,-11.3581,1.0786,0.7684,-0.1939,-0.1915
1.7533,-10.4722,2.0776,0.9491,-0.137,-0.2923
2.1984,-9.3159,3.3751,0.9991,-0.0736,-0.2808
2.3336,-9.4624,5.3725,1.0527,-0.0062,-0.2885
3.6257,-8.0465,7.8993,1.1584,0.0685,-0.4066
3.7089,-5.86,10.5398,1.0796,0.1048,-0.4048
3.1543,-2.5669,14.2487,1.0135,-0.0043,-0.3678
4.9795,2.2624,17.1272,0.5315,-0.1825,-0.1929
7.1928,10.0834,17.2457,-1.6483,-0.1228,0.4573
9.1585,9.0359,12.5378,-2.3812,0.1891,0.7614
6.6646,5.2582,2.0542,-2.502,0.8504,1.2646
-3.259,-5.388,-8.6794,-2.502,1.31,1.7698
-6.8249,-18.3081,-16.9651,-2.502,1.3699,1.4855
-5.6602,-19.5996,-19.5709,-2.502,1.0924,0.8896
-5.3306,-19.5996,-19.5709,-2.1929,0.8552,0.3835
-6.7759,-19.5996,-19.5709,-0.9889,0.5808,0.2033
-7.3155,-18.204,-19.5709,-0.0151,0.1553,0.3461
-6.0233,-15.259,-18.1149,0.5796,-0.2037,0.412
-5.1541,-14.2421,-15.271,1.1737,-0.4761,0.3996
-4.5793,-13.3621,-9.5725,1.4758,-0.5448,0.224
-2.4574,-12.5821,-6.7256,1.7662,-0.5938,-0.116
-0.9631,-10.8897,-4.3579,1.9454,-0.5408,-0.1984
0.0012,-8.9444,-2.5137,1.9784,-0.4468,-0.3321
0.7519,-9.1017,-1.3777,1.817,-0.3463,-0.4024
1.2245,-10.072,-0.6156,1.6885,-0.2817,-0.3746
1.0708,-10.0259,0.134,1.6995,-0.2322,-0.3483
1.2299,-10.6367,0.9864,1.6987,-0.2259,-0.4112
0.9188,-10.9161,1.8652,1.79,-0.2283,-0.381
1.4453,-10.1288,3.2901,1.9818,-0.2614,-0.4798
2.9234,-6.6215,6.9978,2.0436,-0.1794,-0.5323
2.4066,-4.5846,10.1276,1.9179,-0.0896,-0.5099
2.8391,-3.8189,12.6269,1.6848,-0.0916,-0.7579
3.3912,-1.0175,16.5224,1.3924,-0.0487,-0.7792
3.1268,3.5707,19.5996,0.992,-0.0006,-0.8108
4.148,9.2357,19.5996,0.1709,-0.0048,-0.898
7.0744,14.4748,19.5996,-1.1548,0.0199,-0.7528
7.5858,15.5862,19.5996,-2.2558,0.1171,-0.2573
7.4788,10.0056,14.8899,-2.502,0.2726,0.3651
6.1496,6.0742,5.7302,-2.502,0.5337,0.7587
0.6377,1.5936,-5.7392,-2.502,0.7434,1.644
-8.0596,-19.0714,-19.5709,-2.502,0.4351,1.9749
-8.5292,-19.5996,-19.5709,-2.502,0.0283,1.7058
-9.0018,-19.5996,-19.5709,-2.4473,-0.3043,0.8525
-4.6606,-19.5996,-19.5709,-0.5015,-0.6452,-0.1924
0.7537,-19.5643,-19.5709,1.2479,-0.6911,-0.5377
-0.1011,-14.1218,-17.595,1.9836,-0.4988,-0.0938
-1.5541,-11.2146,-12.6808,2.2775,-0.3207,0.1228
-1.7342,-8.5765,-8.3336,2.3698,-0.2261,-0.0097
-1.1533,-6.9661,-4.9023,2.137,-0.2219,0.0173
-0.5468,-8.6285,-2.9898,1.8463,-0.266,0.0941
