ax,ay,az,gx,gy,gz
2.3318,-5.9815,-5.4664,0.5134,-0.0816,0.062
1.4644,-6.7603,-5.4897,0.3353,-0.131,0.1758
1.669,-7.6241,-5.8032,0.3415,-0.1804,0.0237
3.1633,-7.6768,-5.732,0.3217,-0.2028,0.0282
4.081,-9.0844,-5.7553,0.4113,-0.1168,0.1035
3.1184,-8.345,-5.6895,0.5465,-0.0128,0.1962
0.7406,-8.7254,-5.7936,0.62,0.0345,0.3215
0.6634,-8.8301,-5.677,0.7116,-0.1087,0.0909
3.1053,-9.603,-5.7823,0.8249,-0.1814,-0.0031
3.0861,-8.4497,-5.3258,1.0109,-0.1242,-0.0192
2.5448,-5.7601,-4.3591,0.9304,-0.0624,0.0864
1.6642,-5.9575,-4.3412,0.6803,-0.0385,0.1904
1.4949,-8.4909,-4.8497,0.5629,-0.0725,0.2396
3.3117,-10.1886,-5.2493,0.7213,-0.0945,0.2139
2.8241,-9.8183,-5.1852,1.087,0.0187,0.1778
1.2275,-6.6084,-4.2712,1.2595,0.0625,0.1208
1.5793,-5.1242,-3.8345,1.0873,0.0234,-0.0005
1.8383,-5.0225,-3.6096,0.6994,-0.0016,0.0511
1.9232,-6.7681,-3.9793,0.3916,-0.0282,0.1209
2.8259,-6.9182,-3.9488,0.3231,-0.0198,0.0667
2.2696,-6.119,-3.6855,0.0788,0.031,0.177
1.8443,-6.1729,-3.5414,-0.0541,-0.0076,0.1097
1.3496,-6.0383,-3.4582,-0.2247,-0.0283,0.0857
2.4048,-6.0754,-3.5952,-0.3793,-0.0612,0.0126
2.5035,-7.0074,-3.8985,-0.5764,-0.0282,0.1257
1.4136,-8.1673,-4.3376,-0.6509,-0.0174,0.1765
1.611,-7.8473,-4.3531,-0.6548,-0.0767,0.0641
2.3163,-8.0393,-4.5003,-0.7043,-0.1054,0.0402
1.4746,-8.3593,-4.6845,-0.7337,-0.0943,0.0597
2.1464,-8.2696,-4.7671,-0.6493,-0.1171,-0.0448
2.4329,-8.3408,-4.8778,-0.6654,-0.1018,0.0499
1.6307,-7.4608,-4.8114,-0.5074,-0.1073,0.0092
1.7492,-7.4465,-4.9974,-0.5815,-0.1279,0.039
1.6893,-7.8036,-5.2038,-0.6301,-0.1376,0.0082
1.8796,-8.2576,-5.412,-0.6436,-0.1446,-0.0108
1.9753,-8.1882,-5.4778,-0.6317,-0.1463,-0.0221
1.8616,-7.8509,-5.4646,-0.6132,-0.1536,-0.0392
2.3725,-7.8832,-5.5807,-0.6138,-0.1527,-0.0152
1.9836,-7.6355,-5.6859,-0.6215,-0.121,0.0174
1.8772,-8.2564,-6.0329,-0.6593,-0.1274,0.0024
2.3174,-9.4439,-6.5575,-0.6529,-0.1349,0.011
2.5543,-10.3735,-7.0235,-0.2629,-0.0801,-0.0347
2.5693,-12.399,-8.3402,-0.0153,-0.0625,0.0008
1.2706,-15.1878,-9.2166,0.3768,-0.0599,0.0764
2.2313,-15.7238,-9.6562,1.0682,-0.11,-0.0714
3.201,-14.5029,-9.5252,1.6732,-0.0899,0.005
2.4305,-14.7745,-9.7932,2.1472,-0.0573,0.1255
3.81,-16.1246,-10.5781,2.4413,-0.0086,0.1742
2.7057,-18.6066,-11.8887,2.502,0.1164,0.2766
4.0475,-19.5996,-13.8156,2.502,0.1515,0.3608
5.5603,-19.5996,-16.5805,2.502,0.2955,0.5478
6.3984,-19.5996,-19.0887,2.502,0.4883,0.8225
6.1406,-14.1841,-18.6921,2.502,0.8589,0.609
4.7755,-10.1701,-17.3845,2.502,1.0522,0.609
3.7962,-4.584,-16.0792,2.502,1.1769,0.5218
2.5974,3.594,-12.5743,2.502,1.2446,0.6594
-0.0431,4.4596,-8.2319,2.502,1.0872,0.9446
1.3836,5.5507,-5.543,2.502,0.9339,1.2447
0.5587,0.3846,-3.8847,2.502,0.7648,1.618
-2.68,-3.4014,-3.3739,2.502,0.5344,1.6068
-1.0475,-3.743,-2.9617,2.502,0.2153,1.0453
1.4955,-6.8746,-3.2357,2.502,0.1481,1.1965
-2.339,-2.8678,-1.6666,2.502,0.1303,-0.1788
-3.0168,16.8245,7.7103,2.502,0.0267,-0.8368
-2.1482,13.1821,10.0923,2.502,-0.1158,-0.5583
-1.319,4.3328,9.8859,2.502,-0.1348,-0.6688
0.5097,3.1789,10.151,2.502,-0.2026,-0.9232
4.2179,-1.4979,9.073,2.502,-0.1642,-0.5754
1.0875,-1.3854,9.3547,2.502,-0.0974,-0.4349
2.0183,1.6905,10.1222,2.502,-0.2265,-0.1775
3.0694,0.4044,10.0187,2.1832,-0.2539,0.2652
1.3747,-0.0586,10.1575,1.8057,-0.2339,0.5493
0.1932,2.613,10.9095,1.6067,-0.2598,0.3721
-0.9242,3.5037,11.5173,0.5737,-0.3041,0.0388
0.2626,-0.3984,10.349,0.1487,-0.3405,-0.1408
2.2648,-2.4814,9.6933,0.1139,-0.2805,-0.2408
2.2612,-2.0674,9.5216,0.1099,-0.1578,-0.1056
1.4022,-2.3623,9.0718,0.0292,-0.1243,0.0641
1.5972,-4.8664,8.1984,-0.101,-0.1183,0.3696
-1.2096,-4.611,8.3581,0.0467,-0.1607,0.3434
1.0223,-3.3404,8.7188,0.0894,-0.2676,0.275
-0.0772,-2.9169,9.2716,-0.0075,-0.2574,0.3348
-0.2303,-1.9777,9.8255,-0.1348,-0.3038,0.141
0.8973,-1.9202,10.0002,-0.5913,-0.272,-0.0473
2.2798,-8.5083,7.8694,-0.671,-0.1907,0.1048
1.2526,-8.9839,7.3669,-0.2928,-0.1085,0.0283
1.3161,-8.2594,7.5135,-0.0825,-0.1111,0.1012
1.4333,-7.2389,8.0315,0.1005,-0.1339,0.0879
0.8459,-4.8197,8.8636,0.1302,-0.1348,0.1151
1.0421,-5.6363,8.7781,-0.0153,-0.1513,0.2149
