ax,ay,az,gx,gy,gz
-0.5396,-8.0034,5.4826,0.4188,-0.3501,-0.5273
-1.051,-6.0443,5.9791,0.3938,-0.3714,-0.6225
-0.5797,-5.0339,6.3625,0.1491,-0.4359,-0.6944
0.7938,-8.2947,5.3994,-0.035,-0.3204,-0.5913
0.0006,-9.478,4.7713,0.0028,-0.2392,-0.5234
-0.2124,-10.8993,4.0421,0.0911,-0.2079,-0.4167
-0.7896,-10.3268,4.0522,0.352,-0.2121,-0.4434
-0.387,-9.1567,4.4237,0.4502,-0.2394,-0.3572
0.2219,-8.1517,4.882,0.5112,-0.2365,-0.3557
-0.6748,-6.5174,5.5005,0.4967,-0.2184,-0.3604
-0.4887,-5.4951,5.8875,0.324,-0.2414,-0.3923
-0.9015,-5.1398,5.8253,0.1901,-0.2561,-0.5003
0.2339,-7.9089,4.8826,-0.0062,-0.2792,-0.4386
0.28,-10.1139,3.9165,0.1723,-0.2185,-0.3904
0.6694,-9.2507,3.8901,0.6266,-0.1859,-0.2973
1.2748,-6.6114,4.6696,0.7141,-0.1257,-0.1974
-0.5785,-5.2642,5.2032,0.5452,-0.0717,-0.004
1.1061,-8.4185,4.3334,0.3919,-0.0942,0.1137
-0.9631,-6.4923,4.8066,0.5346,-0.0958,0.0279
1.0193,-6.7442,4.7426,0.4313,-0.1287,0.0945
-0.1753,-5.7505,4.9173,0.4598,-0.096,0.0938
1.1521,-6.0443,4.7958,0.333,-0.1044,0.1833
1.1151,-6.7687,4.3801,0.3213,-0.0452,0.3109
-1.0804,-5.4036,4.6433,0.3494,-0.0071,0.3629
-0.4845,-1.5978,5.7655,0.0256,-0.0266,0.1369
-0.9811,1.2784,6.6407,-0.3947,-0.0422,-0.0126
-0.2028,1.5912,6.4732,-0.9306,-0.0596,-0.1458
1.9322,-2.6309,5.1332,-1.3796,-0.0447,0.0489
0.3482,-1.4704,4.9543,-1.4641,0.0153,0.1086
0.2237,-0.542,4.8389,-1.7213,-0.0062,0.2067
3.2746,-5.3653,3.6832,-2.0743,0.0059,0.6418
0.472,-3.5647,4.0253,-1.7969,0.1791,0.7079
-1.1665,0.3876,4.7246,-1.9936,0.1765,0.7933
-1.1061,-1.7186,3.9165,-2.3641,0.1728,0.8772
-1.8383,-1.2185,3.8076,-2.4896,0.1333,0.5441
-0.3685,-0.3589,3.052,-2.502,0.0326,0.2991
1.73,-3.5725,1.7952,-2.502,0.1263,0.4795
-0.0144,-3.7274,1.282,-2.502,0.2414,0.4662
-0.32,-2.4072,1.0098,-2.502,0.2635,0.6084
-2.5017,-3.8662,0.3864,-2.502,0.2149,0.7414
-0.4253,-6.2112,-0.4439,-2.502,0.173,0.9285
-3.0682,-2.799,0.2058,-2.502,0.1671,0.8653
-1.5051,-0.877,0.1418,-2.502,0.1221,0.861
-2.1254,-0.0963,-0.3565,-2.502,0.1484,0.8146
-1.7258,-1.1713,-1.4949,-2.502,0.1504,0.7401
-1.3065,-7.3334,-4.4052,-2.502,0.3127,0.725
-1.8311,-5.6267,-4.4542,-2.502,0.2867,0.5709
-2.6608,-4.925,-4.9424,-2.502,0.2543,0.613
-2.6818,-6.6556,-5.872,-2.502,0.2262,0.67
-1.9543,-6.9846,-6.2871,-2.502,0.2298,0.496
-0.5228,-5.2493,-6.4211,-2.502,0.243,0.449
-0.0502,-5.7553,-7.3412,-2.502,0.3461,0.5134
-2.4975,-6.2399,-8.2301,-2.502,0.4019,0.4771
-2.6776,-6.0269,-9.1125,-2.502,0.3522,0.3065
-2.4144,-10.413,-10.8401,-2.502,0.317,0.4346
-3.6784,-15.7346,-12.5019,-2.502,0.2622,0.5189
-4.0187,-18.8764,-13.343,-2.502,-0.0453,0.5622
-3.8913,-18.0969,-12.9978,-2.502,-0.1673,0.576
-3.524,-16.1605,-12.3912,-2.502,-0.255,0.6312
-4.4255,-15.8895,-12.283,-2.4357,-0.3083,0.6926
-4.1617,-14.595,-11.7523,-2.1673,-0.3686,0.5511
-3.9476,-13.6648,-11.3617,-2.0054,-0.3997,0.4517
-3.2674,-14.0309,-11.3599,-1.863,-0.4042,0.3616
-2.9073,-14.7266,-11.4568,-1.6855,-0.3493,0.3011
-3.3123,-16.5009,-11.6058,-1.3854,-0.3381,0.4585
-3.7687,-14.5896,-10.9723,-1.0246,-0.3408,0.4858
-2.6166,-14.0423,-10.0636,-0.5771,-0.4972,0.5796
-2.5998,-10.8359,-8.8756,-0.3416,-0.5072,0.5681
-2.3527,-9.4971,-8.1625,-0.3201,-0.4817,0.5655
-2.8026,-9.8997,-7.9424,-0.3782,-0.4349,0.5997
-3.2201,-9.1795,-7.5529,-0.3221,-0.3787,0.4607
-3.3793,-8.8158,-7.3095,-0.3022,-0.3393,0.3309
-3.1705,-9.3595,-7.2993,-0.2302,-0.2857,0.226
-3.7825,-8.61,-7.1659,-0.0539,-0.2235,0.1017
-3.6568,-7.7396,-7.0804,0.005,-0.2247,0.0263
-4.392,-8.4245,-7.3705,0.0162,-0.275,0.0675
-3.5258,-8.4844,-7.3813,0.0644,-0.3782,0.0803
-2.5011,-7.2676,-6.8961,0.1044,-0.3804,0.1562
-2.3886,-7.4776,-6.8836,0.0845,-0.3522,0.1206
-2.147,-7.2491,-6.8746,0.1061,-0.2876,0.0399
-2.5208,-7.785,-7.005,0.1087,-0.2291,-0.0051
-3.0999,-7.523,-6.9242,0.1532,-0.1984,-0.0682
-3.1382,-6.9643,-6.7854,0.1968,-0.189,-0.1258
-3.1938,-6.8722,-6.7113,0.1904,-0.2225,-0.1503
-2.8265,-7.1462,-6.6706,0.2101,-0.2453,-0.0962
-3.3188,-6.2728,-6.4361,0.2595,-0.2653,-0.0977
-3.146,-5.6943,-6.2177,0.2378,-0.3025,-0.082
-3.0616,-6.2237,-6.274,0.1872,-0.3439,-0.0361
-1.803,-5.7039,-6.0778,0.1854,-0.3119,-0.0333
-2.2164,-5.7781,-6.0742,0.1336,-0.2428,0.0399
-2.3838,-6.079,-6.1938,0.0987,-0.1936,0.0475
