ax,ay,az,gx,gy,gz
-5.9713,-7.6923,0.2052,1.3204,1.2022,0.0913
-6.201,-7.4124,0.1454,1.3806,1.2471,0.0757
-6.6628,-6.8447,0.4146,1.3789,1.2718,0.0645
-6.5013,-7.5338,0.1944,1.346,1.281,0.0708
-6.2758,-7.7031,0.1161,1.3867,1.305,0.0816
-5.662,-8.5825,-0.1914,1.4539,1.3385,0.1732
-6.2752,-9.1502,-0.4588,1.6311,1.4208,0.2019
-6.786,-7.9603,-0.2016,1.8378,1.4632,0.128
-7.0253,-6.7095,0.1131,1.8834,1.4658,0.0698
-6.9924,-6.545,0.2165,1.8252,1.4509,0.0598
-7.0038,-7.0941,0.1376,1.7633,1.4522,0.0729
-7.3543,-7.9442,-0.122,1.7988,1.4829,0.0316
-7.9095,-6.7992,0.14,1.8831,1.4569,-0.1097
-7.5876,-6.2608,0.3972,1.8178,1.3279,-0.1393
-7.9783,-6.3948,0.6664,1.5569,1.2672,-0.0915
-7.8437,-6.7729,0.7346,1.4909,1.1849,-0.0673
-8.3264,-6.0873,0.9033,1.4683,1.0999,-0.0686
-8.324,-5.9288,0.9446,1.3557,0.968,0.0046
-8.5137,-5.9868,0.9918,1.2372,0.8202,0.1047
-7.8491,-6.932,0.7693,1.1339,0.6663,0.2716
-7.9107,-6.9577,0.7525,1.1464,0.5554,0.3959
-8.394,-6.2201,0.9505,1.1378,0.4426,0.4901
-8.3318,-5.187,1.2102,1.0635,0.311,0.5076
-8.3749,-5.1027,1.3119,0.8777,0.1851,0.5992
-7.6379,-6.5145,1.1348,0.6152,-0.0192,0.6193
-6.6413,-7.7545,0.865,0.6341,-0.0433,0.6822
-6.743,-8.15,0.8782,0.7557,0.0066,0.7126
-7.413,-6.9775,1.2999,0.8998,0.0365,0.6309
-6.9099,-6.3326,1.6594,0.9357,0.0277,0.6035
-6.2058,-6.073,1.7635,0.8916,0.0521,0.5932
-6.4068,-6.8082,1.6439,0.8659,0.1271,0.6636
-6.3314,-6.4277,1.8329,0.9295,0.2037,0.6316
-5.4921,-6.6592,1.8341,0.9819,0.3174,0.5986
-6.2716,-5.6243,2.138,1.0596,0.4535,0.6039
