ax,ay,az,gx,gy,gz
3.8596,-8.9545,-3.3027,-0.0429,-0.1768,-0.4284
2.6518,-6.1065,-2.5376,-0.0982,-0.1184,-0.3253
2.2528,-6.9858,-2.7577,-0.4215,-0.1834,-0.1688
3.8417,-8.5137,-4.0995,-0.5892,-0.2185,-0.0224
3.5659,-11.4018,-3.8566,-0.4269,-0.2065,-0.0856
3.5934,-10.2802,-3.6814,-0.1515,-0.1613,-0.1264
3.6987,-9.7107,-3.5031,0.0479,-0.1031,0.0955
3.2614,-10.4285,-3.8501,0.276,-0.0827,0.2612
3.5749,-12.4451,-4.3519,0.5357,-0.0531,0.3283
3.7202,-11.6698,-4.2628,1.0024,0.0348,0.1711
2.659,-10.934,-3.9476,1.3779,0.1019,0.1655
2.0471,-8.3856,-3.2195,1.6351,0.082,-0.0316
1.9932,-6.1352,-2.5178,1.553,0.0178,-0.0907
2.8612,-5.3408,-2.0716,1.2279,-0.0734,-0.0973
3.9075,-6.4014,-2.077,0.8426,-0.0854,0.0444
3.5761,-7.992,-2.415,0.588,-0.0292,0.1891
3.7591,-9.8465,-2.811,0.5193,0.0169,0.2702
3.7747,-13.9525,-3.6909,1.1951,0.3455,0.3471
1.7874,-11.7506,-3.1298,1.6845,0.3983,0.1547
1.4267,-9.3894,-2.4341,1.9342,0.2923,0.0463
3.012,-6.8728,-1.742,1.9686,0.2209,-0.1969
2.936,-5.3462,-1.0899,1.6571,0.1903,-0.0816
3.8112,-7.3549,-1.319,1.2476,0.1916,-0.0386
3.4941,-8.0818,-1.3597,0.9678,0.2308,0.0328
2.6219,-8.9216,-1.4536,0.8617,0.2665,0.0883
1.6923,-7.6343,-1.0331,0.8429,0.2246,-0.0155
2.2756,-5.8307,-0.536,0.6986,0.1315,-0.0619
2.5256,-4.8323,-0.2979,0.3684,0.0375,0.172
2.1715,-8.129,-1.1838,-0.2631,0.0008,0.218
2.3222,-7.9256,-1.1922,-0.327,-0.0289,0.0999
3.2321,-7.069,-1.0504,-0.3755,-0.0488,-0.0678
3.6867,-6.3009,-0.9595,-0.618,-0.0094,0.0271
3.079,-6.0311,-0.9272,-0.8526,-0.0019,0.0187
3.2883,-3.6855,-0.6114,-1.2994,0.0062,0.0074
2.5597,-6.201,-1.4417,-1.807,0.0351,0.0072
0.7358,-7.9304,-1.8718,-2.1577,-0.0063,-0.1428
1.7916,-16.1934,-3.9212,-1.9959,-0.1427,-0.5245
3.323,-14.3288,-3.7842,-1.1083,-0.1577,-0.7881
4.5338,-10.2503,-2.6626,-0.1877,-0.132,-0.6533
4.1641,-8.985,-2.3354,-0.1581,-0.0698,-0.4701
3.6419,-8.5525,-2.208,-0.1609,-0.0227,-0.3315
3.4504,-8.8421,-2.33,-0.1969,0.0004,-0.192
2.9934,-10.072,-2.592,-0.1961,-0.0071,-0.0636
3.1328,-10.1043,-2.656,-0.0367,-0.0354,-0.0448
3.0742,-9.4493,-2.5645,0.0856,-0.049,-0.0221
3.3547,-8.9689,-2.452,0.1541,-0.0368,-0.1375
3.0245,-8.5424,-2.3545,0.1736,-0.0209,-0.2401
3.384,-7.5206,-2.0979,0.1284,-0.0059,-0.4121
3.5025,-8.4748,-2.278,-0.0156,-0.0122,-0.3858
3.1358,-7.7151,-2.2528,-0.0409,-0.0927,-0.4197
4.054,-1.2867,0.481,0.1912,-0.2592,0.0487
6.2644,-9.658,-2.6154,-0.8404,-0.42,-0.1788
4.4417,-14.1392,-3.7693,-1.1033,-0.3818,-0.0279
-4.1061,-1.2251,-0.4271,-0.588,-0.2789,0.4948
-3.527,11.1057,1.8191,-1.2772,-0.6119,1.6362
8.8654,-17.0112,-5.9928,-2.2665,-0.7203,1.0807
4.7079,-19.5996,-7.2604,-1.9185,-0.3302,0.9534
3.7484,-18.9464,-5.8307,0.1357,-0.0431,-0.1345
3.0233,-8.3468,-3.2758,1.0112,0.0188,-0.1486
3.3278,-7.8,-2.7643,0.7205,0.0094,0.2779
2.9312,-9.7645,-3.1609,0.6897,0.0089,0.3112
2.6889,-9.9224,-3.2692,0.8316,0.0334,0.1752
2.5723,-9.4164,-3.0437,0.9743,0.017,0.046
2.1577,-8.3719,-2.7194,1.0344,-0.0259,-0.0132
2.68,-6.6903,-2.15,0.931,-0.1056,-0.1108
3.7771,-7.0056,-2.1733,0.6968,-0.1398,-0.0347
3.274,-7.6738,-2.2367,0.4937,-0.1053,0.0965
2.5238,-8.6842,-2.4921,0.394,-0.0971,0.1239
2.7637,-8.9581,-2.5663,0.4252,-0.1176,0.0114
4.2203,-8.141,-2.4132,0.4872,-0.0947,-0.098
2.6698,-6.1149,-1.8395,0.023,0.07,0.0023
3.4223,-6.5157,-1.8215,-0.285,0.0423,0.006
3.5629,-7.6834,-2.1009,-0.5214,0.0728,0.0796
2.9521,-9.0891,-2.5717,-0.6002,0.0899,0.1263
2.4479,-10.3226,-2.8732,-0.5541,0.0799,0.1301
2.9049,-10.5972,-2.997,-0.3726,0.0525,0.0354
3.4708,-11.464,-3.2925,-0.1772,0.0495,0.1216
3.2883,-11.4598,-3.2638,0.1122,0.0651,0.1659
3.5049,-11.5454,-3.2949,0.3944,0.093,0.3052
2.2702,-10.6397,-2.9504,0.6674,0.097,0.337
2.4024,-10.0738,-2.6297,0.9449,-0.0162,0.1526
1.3011,-9.4983,-2.3749,0.9917,-0.108,0.0891
1.1725,-10.4028,-2.6495,1.0822,-0.2279,-0.0228
0.8273,-10.5781,-2.4766,1.1652,-0.3792,-0.0625
0.7567,-10.6451,-2.5214,1.3524,-0.5681,-0.2392
2.8289,-8.6895,-1.9681,1.5325,-0.6715,-0.4166
4.1085,-9.9882,-2.3121,1.586,-0.6406,-0.4794
4.2927,-7.7533,-1.6558,1.6325,-0.504,-0.5291
3.3882,-5.8702,-1.0845,1.4874,-0.4216,-0.4904
3.3511,-5.4395,-0.7902,1.1527,-0.4096,-0.3499
1.7049,-7.4375,-1.185,0.8007,-0.4249,-0.0717
4.1539,-9.0634,-1.3328,0.8402,-0.5938,-0.3652
4.2843,-6.9637,-0.7854,0.8182,-0.4723,-0.3878
3.0873,-5.4419,-0.2231,0.5563,-0.4251,-0.3127
3.1561,-4.2981,-0.0281,0.1257,-0.4461,-0.2291
3.8931,-5.4485,-0.2536,-0.3527,-0.4533,-0.1027
3.5492,-7.0104,-0.7926,-0.6813,-0.4237,-0.0139
3.8321,-7.9831,-1.1832,-0.862,-0.3751,0.055
4.1396,-9.5743,-1.745,-0.8878,-0.3041,0.0541
3.1388,-8.3157,-1.6415,-0.7746,-0.2395,-0.0538
