ax,ay,az,gx,gy,gz
-1.6624,-5.7254,7.9101,0.9933,-0.4182,0.5706
-1.986,-5.9749,7.9633,0.8763,-0.3883,0.5055
-14.5956,-19.3831,3.5498,1.1724,-1.26,1.9836
1.4435,5.0207,11.8887,1.0954,-0.6346,0.1465
0.3452,-3.4923,9.3416,0.217,-0.2816,0.1181
-1.6546,-4.0421,9.1065,-0.077,-0.2304,-0.0752
-0.2794,-4.6744,8.8164,-0.1672,-0.3542,0.0518
0.8806,-3.5958,8.8457,-0.3122,-0.4243,0.0325
-0.7161,-5.1338,8.2738,-0.4708,-0.4575,0.2282
-0.6724,-5.254,8.2642,-0.422,-0.4798,0.2279
0.1071,-4.6702,8.1625,-0.4111,-0.4693,0.2105
-1.8514,-6.5701,7.6612,-0.419,-0.4646,0.2498
-1.5984,-8.202,7.1904,-0.2372,-0.5187,0.1258
-1.4339,-6.9386,7.7444,0.1445,-0.6255,0.3227
-1.066,-7.054,7.8036,0.271,-0.7207,0.3981
-1.0253,-4.2263,8.6937,0.361,-0.7514,0.6006
-0.2483,-7.5727,7.4847,0.4008,-0.6701,0.458
-1.4907,-2.2481,8.4156,0.6492,-0.7311,0.6105
1.8042,-1.9693,10.34,0.298,-0.8993,1.2032
-1.5607,-6.813,7.9801,0.3278,-0.6784,0.8483
0.4134,-2.5926,9.3033,0.0796,-0.6805,0.737
-2.2152,-5.001,8.2421,-0.1548,-0.4945,0.2983
-1.2467,-3.0293,9.0209,-0.3212,-0.6061,0.2238
-2.7811,-7.1671,7.8843,-0.5699,-0.6151,0.1894
0.7376,-5.324,8.3599,-0.3745,-0.9813,0.0559
-0.6006,-5.4808,8.3324,-0.3794,-1.0833,0.6794
0.0467,-7.209,7.7827,-0.2943,-1.1332,0.9128
1.7755,-2.8636,8.9677,-0.2638,-1.044,0.9436
2.1278,-5.9916,8.0471,-0.4762,-0.8619,1.1472
-0.9823,-7.075,7.7324,-0.469,-0.7088,1.3354
0.2764,-7.1934,7.5685,-0.2929,-0.6476,1.2635
-1.051,-7.7414,7.6164,-0.0899,-0.5854,1.2878
-1.4339,-6.4648,8.0931,0.0234,-0.64,1.282
-0.5665,-5.8822,8.4293,0.0418,-0.6703,1.1929
-0.9697,-5.8905,8.3258,-0.0679,-0.6603,0.6955
1.5625,-4.4818,8.9707,-0.1271,-0.5175,0.4133
0.9511,-5.126,8.6662,-0.2306,-0.3619,0.2761
-0.1029,-5.7751,8.3617,-0.3584,-0.237,0.2352
-0.2303,-6.1651,8.068,-0.4309,-0.1614,0.0769
0.1442,-5.9946,8.0058,-0.4336,-0.0744,-0.0719
0.5743,-5.8995,7.8377,-0.4412,0.0498,-0.1774
-0.7424,-7.0319,7.3992,-0.4531,0.0965,-0.0884
-0.1501,-6.6855,7.4776,-0.38,0.114,-0.2486
1.0696,-6.7316,7.4596,-0.3185,0.2432,-0.4847
0.5019,-6.6461,7.5452,-0.2576,0.3861,-0.6475
-3.0185,-7.0905,7.349,-0.0891,0.4678,-0.8497
-1.9029,-7.1312,7.5212,0.1603,0.3926,-1.3328
-1.8419,-5.5621,8.3635,0.2966,0.38,-1.7166
-2.1464,-3.3188,8.3761,0.2454,0.3134,-1.5613
-3.0867,-4.949,8.4413,0.1846,0.2503,-1.4584
-1.1868,-4.0947,8.6871,0.1791,0.0572,-1.5149
1.4752,-4.6122,8.522,0.0274,-0.1067,-1.0615
1.0971,1.2909,11.9306,-0.0344,0.0779,-1.2527
-1.5374,19.5709,17.3402,-1.0395,-0.1536,0.6426
-0.99,-0.402,7.9101,-2.2199,-0.2288,0.1468
5.0453,-18.4182,1.4746,-1.9707,-0.1445,-0.3266
1.6678,-19.0104,3.2028,-0.3897,-0.0005,0.2538
-0.7256,-11.726,5.9354,0.3833,-0.0422,0.7101
-1.9155,-9.8901,6.2112,0.729,-0.235,0.6765
-2.2259,-10.2347,6.0849,0.8179,-0.2505,0.6969
-4.6756,-8.3874,6.7035,1.098,-0.2967,0.4022
-3.7364,-4.867,7.9627,1.1903,-0.3893,-0.1775
-0.4181,-3.4977,8.531,0.9932,-0.3457,-0.659
-0.5234,-4.2778,8.3785,0.6567,-0.1636,-0.9022
-2.9222,-5.1799,8.1266,0.373,-0.1656,-0.9604
10.6104,-1.9771,8.2762,-0.3021,0.407,1.0801
-2.7428,-10.0014,6.7232,-0.513,0.0853,0.021
-1.0164,-8.5693,6.9978,-0.2915,-0.2448,0.0896
-1.7378,-9.6299,6.4241,-0.042,-0.4948,0.1284
-2.0315,-8.2277,6.8177,0.252,-0.724,0.1837
1.3645,-5.4574,7.812,0.397,-0.7914,0.118
0.7831,-4.3717,8.0626,0.1997,-0.5914,0.3877
0.5695,-5.7505,7.6499,-0.1113,-0.5001,0.718
0.2728,-6.3242,7.3813,-0.2518,-0.4661,1.008
0.0012,-5.5741,7.5326,-0.3134,-0.4129,1.1254
0.6766,-6.5641,7.3807,-0.3328,-0.3713,1.0408
2.2277,-4.3095,8.2929,-0.4163,-0.2077,1.1284
-0.3649,-7.9131,6.9356,-0.6342,-0.2635,1.2543
-1.3472,-7.7773,6.8644,-0.4352,-0.3974,1.1479
-0.923,-7.9807,6.9709,-0.2465,-0.5674,0.9982
-0.8859,-7.2772,7.1037,-0.1317,-0.6831,0.8448
-0.4983,-6.9583,7.4297,-0.1113,-0.7146,0.784
0.6191,-7.1204,7.3633,-0.053,-0.6061,0.6869
0.4504,-6.9458,7.3328,0.0228,-0.4226,0.4869
0.6473,-6.9236,7.2562,0.0748,-0.2166,0.2429
0.7693,-5.9163,7.5254,0.1474,0.0428,-0.1403
1.5105,-6.9589,7.3681,0.1083,0.32,-0.43
0.0389,-7.544,7.066,0.1988,0.79,-1.2913
-3.2291,-7.4273,6.9894,0.3154,0.7889,-1.7787
-2.878,-8.0614,6.4851,0.3412,0.5395,-2.0931
-1.1001,-7.5954,6.6688,0.5165,0.3449,-2.0713
1.6337,-10.1862,6.2477,0.5682,-0.0016,-0.7584
-2.7811,-3.1771,7.5823,0.9138,-0.1499,-0.2728
-2.138,-5.3468,7.7623,0.5963,-0.4209,0.3642
3.122,-4.7127,8.2104,0.2552,-0.4571,0.0862
4.5254,-5.988,7.8407,-0.0433,-0.0363,0.2508
-4.2072,-1.5619,6.4289,-0.0415,-0.0839,0.9915
2.2235,-8.9952,6.8788,-0.4462,-0.1726,0.5789
-0.6568,-7.541,7.2203,-0.1909,0.0599,0.567
-1.395,-6.7083,7.4889,-0.1187,-0.0706,0.6868
