ax,ay,az,gx,gy,gz
0.5623,-8.8899,0.1507,-0.0777,0.6339,-0.6041
1.3657,-8.9169,0.0772,-0.1413,0.5908,-0.5795
1.4435,-9.3643,-0.1525,-0.1921,0.6225,-0.5255
1.349,-9.4935,-0.3972,-0.202,0.6476,-0.5265
1.6014,-9.201,-0.5001,-0.2084,0.6572,-0.5705
1.6128,-9.5049,-0.795,-0.2243,0.6552,-0.5223
1.4417,-9.192,-0.8907,-0.2272,0.6268,-0.4862
1.6235,-9.6305,-1.1228,-0.2656,0.5714,-0.44
1.5643,-9.9338,-1.41,-0.2476,0.5149,-0.3859
1.7402,-9.6485,-1.206,-0.2191,0.3958,-0.289
1.7988,-9.9153,-1.0738,-0.1851,0.3457,-0.2892
2.3844,-8.9342,-0.7854,-0.1685,0.3305,-0.2958
2.3234,-9.3422,-0.8698,-0.2308,0.3391,-0.2188
2.0453,-9.5192,-1.0169,-0.2367,0.36,-0.2009
1.4112,-9.4134,-1.005,-0.2173,0.3623,-0.2086
1.2203,-8.9258,-0.9147,-0.2195,0.3119,-0.2288
1.3974,-9.2423,-0.9224,-0.2477,0.2456,-0.1891
1.5488,-8.9115,-0.9673,-0.2582,0.1984,-0.1666
1.6606,-8.4215,-1.0181,-0.3023,0.1619,-0.1673
1.4381,-8.3928,-1.319,-0.4775,0.0514,-0.0683
1.3472,-9.6766,-2.138,-0.4979,0.0069,-0.0598
1.3501,-9.7777,-2.345,-0.4703,-0.0709,-0.0651
1.7462,-9.923,-2.3629,-0.4522,-0.1523,-0.0339
2.473,-9.9123,-2.47,-0.4313,-0.1808,-0.0116
2.3109,-10.2323,-2.7081,-0.4292,-0.1768,0.0868
2.2319,-10.541,-2.9252,-0.384,-0.1681,0.1056
2.534,-10.2927,-2.9641,-0.3051,-0.1504,0.0987
2.4526,-10.057,-3.006,-0.2627,-0.0989,0.1231
2.0435,-10.2622,-3.1938,-0.2504,-0.0531,0.1584
1.7228,-10.468,-3.5731,-0.2131,-0.0194,0.1657
1.2688,-11.1278,-4.2449,-0.0757,0.0058,0.108
1.4578,-11.8187,-4.4237,0.0457,-0.004,0.0771
1.1773,-11.4808,-4.4142,0.204,0.0035,0.101
1.0439,-10.5679,-4.1922,0.3264,-0.019,0.0833
0.8782,-10.5577,-4.2126,0.3548,-0.0483,0.1715
0.4839,-10.9286,-4.2945,0.3801,-0.0785,0.2242
0.2746,-10.9962,-4.349,0.4684,-0.1094,0.195
0.3003,-10.9388,-4.0917,0.5454,-0.1654,0.161
0.8734,-10.8574,-4.1007,0.6455,-0.1546,0.1332
-0.006,-10.5015,-4.081,0.7601,-0.1533,0.1091
0.1364,-10.5147,-4.0678,0.8841,-0.2245,0.1339
-0.4445,-10.9717,-4.051,0.972,-0.2899,0.1223
0.1244,-11.3809,-3.5234,1.1042,-0.391,-0.0029
0.1262,-10.7085,-2.8331,1.2374,-0.4288,0.0294
-0.1172,-9.7143,-1.998,1.3379,-0.4913,-0.0148
0.0556,-8.9701,-1.1312,1.3415,-0.5596,-0.0525
-1.7372,-8.4844,-0.3846,1.2089,-0.6645,0.155
1.3143,-8.933,0.6072,1.2874,-0.7117,-0.1883
1.1366,-9.0652,1.5661,1.2892,-0.6965,-0.1885
1.4148,-8.3695,2.6919,1.285,-0.6965,-0.2532
2.5352,-7.8975,4.0403,1.2455,-0.6795,-0.4023
4.3825,-7.9232,7.1456,0.9845,-0.5051,-0.5463
5.5717,-7.3627,9.3057,0.9251,-0.3505,-0.5734
