ax,ay,az,gx,gy,gz
-2.8199,-7.5344,-5.7565,-0.1985,-0.0523,-0.3081
-2.7888,-6.7232,-5.6495,-0.2237,-0.0167,-0.3915
-2.6309,-7.2102,-5.8971,-0.2755,0.0399,-0.45
-2.6207,-7.736,-6.0568,-0.3213,0.0667,-0.393
-3.3308,-7.6331,-6.1161,-0.2918,0.0377,-0.3597
-3.8255,-7.2156,-6.1771,-0.3158,-0.0263,-0.3142
-3.5503,-7.255,-6.2369,-0.3421,-0.0983,-0.3587
-3.1795,-7.6983,-6.4253,-0.3583,-0.1797,-0.3699
-3.0203,-7.5027,-6.4325,-0.3432,-0.2604,-0.3522
-2.9133,-7.477,-6.4032,-0.348,-0.3816,-0.3252
-2.7129,-7.3663,-6.3171,-0.3567,-0.4369,-0.3338
-2.3707,-7.386,-6.2859,-0.3771,-0.4783,-0.3228
-2.339,-7.0744,-6.1502,-0.4199,-0.5144,-0.3402
-2.5813,-8.1619,-6.3344,-0.3735,-0.5278,-0.3248
-1.9322,-7.8263,-6.1053,-0.3134,-0.5384,-0.3386
-1.3914,-7.1701,-6.0221,-0.2648,-0.5118,-0.3645
-1.6929,-6.8776,-5.9779,-0.3034,-0.4593,-0.3195
-1.8311,-7.075,-6.0491,-0.3634,-0.4183,-0.3328
-1.4034,-7.343,-6.1561,-0.3798,-0.3796,-0.3611
-1.3089,-7.7324,-6.2016,-0.3306,-0.3267,-0.349
-1.5404,-6.7226,-6.0814,-0.2652,-0.2141,-0.3777
-1.5374,-6.0048,-5.921,-0.345,-0.203,-0.34
-1.6301,-6.9314,-6.1454,-0.3919,-0.1746,-0.3025
-1.9795,-6.6293,-6.0341,-0.3925,-0.1636,-0.2683
-1.9077,-6.8895,-6.1178,-0.3857,-0.1742,-0.2829
-1.4847,-7.005,-6.137,-0.362,-0.1604,-0.3354
-1.4758,-6.7113,-6.119,-0.3391,-0.1254,-0.377
-1.465,-6.6,-6.0993,-0.3811,-0.0961,-0.3615
-1.6804,-6.7998,-6.2859,-0.412,-0.0797,-0.3466
-1.9687,-7.2251,-6.3476,-0.4571,-0.0859,-0.3246
-1.5643,-7.919,-6.4786,-0.3695,-0.1497,-0.4276
-1.255,-7.2197,-6.5761,-0.3422,-0.1611,-0.4591
-1.3561,-7.1856,-6.7478,-0.3451,-0.1632,-0.4481
-1.3143,-7.3531,-6.9147,-0.3434,-0.1766,-0.4449
-1.0187,-7.1539,-7.0098,-0.3192,-0.2161,-0.483
-0.1669,-7.0235,-7.121,-0.3399,-0.2435,-0.4521
0.1376,-7.2885,-7.2987,-0.4107,-0.2173,-0.3723
0.2375,-7.8652,-7.5894,-0.4582,-0.1656,-0.329
0.4056,-8.5346,-7.9741,-0.4581,-0.0913,-0.3349
0.5234,-9.2183,-8.406,-0.4233,-0.0057,-0.3011
0.8177,-9.6185,-8.9916,-0.3426,0.0942,-0.3099
1.5805,-13.5936,-10.9747,-0.0586,0.3654,-0.1499
1.8179,-15.3236,-11.8253,0.378,0.5544,-0.0785
2.415,-16.3561,-12.5581,0.962,0.7627,0.0048
2.9145,-18.1077,-13.4351,1.5942,1.0286,0.2711
4.4369,-19.5996,-15.6162,2.3149,1.3745,0.642
4.4213,-19.5996,-18.0425,2.502,1.7956,0.7404
2.9791,-19.5996,-19.5709,2.502,2.2158,0.796
2.4849,-19.5996,-19.5709,2.502,2.4562,0.6959
-1.8185,-19.5996,-19.5709,2.502,2.502,0.5428
-3.3296,-16.1354,-19.5709,2.502,2.502,0.1109
-4.2132,-10.9651,-19.5709,2.502,2.502,-0.213
-3.5892,-4.8646,-19.3131,2.502,2.3867,-0.2025
-3.3165,-3.3966,-18.1771,2.502,2.2148,-0.1014
-3.0879,-0.082,-15.3924,2.502,2.0407,0.0996
-6.6556,3.3846,-11.747,2.502,1.783,0.358
-5.7105,3.3553,-8.275,2.502,1.2095,0.7215
-1.7234,0.9637,-6.253,2.502,0.8147,0.6438
