ax,ay,az,gx,gy,gz
-0.7095,-10.4231,0.1442,2.502,-0.4407,-0.0962
-0.6796,-9.3314,0.6867,2.502,-0.4485,-0.1131
0.0676,-7.7336,1.3938,2.502,-0.4274,-0.1397
0.1956,-7.4489,1.7527,2.502,-0.3648,-0.0765
0.411,-8.7224,1.7737,2.502,-0.2789,0.0239
-0.7741,-8.4473,1.9669,2.502,-0.1587,-0.0824
-1.8514,-5.7649,2.9109,2.502,-0.1225,-0.3181
0.0299,-4.3172,3.9374,2.4809,-0.1461,-0.3758
0.3302,-6.2459,3.9141,2.3204,-0.093,-0.2828
-0.3541,-6.813,3.7137,2.167,-0.0162,-0.1158
-0.7986,-6.926,3.652,2.1775,-0.0033,-0.1479
-1.1306,-6.5019,3.8387,2.1255,-0.0482,-0.0879
-1.2239,-4.9053,4.5236,1.9894,-0.1193,-0.0683
-0.3912,-5.2457,4.5972,1.7485,-0.1429,0.0549
-0.8632,-4.7964,4.9095,1.574,-0.1126,0.1078
-1.5763,-4.6654,5.1571,1.3554,-0.1077,0.1513
-1.989,-4.7623,5.2199,1.1593,-0.1088,0.1428
-2.8014,-5.0189,5.1978,0.8191,-0.2525,-0.08
-0.8626,-6.4881,5.0405,0.6962,-0.2876,-0.1061
-0.3607,-7.3663,4.8132,0.7212,-0.2393,-0.0583
-0.3571,-7.0654,4.8724,0.785,-0.1832,0.0264
-1.5356,-6.8596,5.1075,0.8163,-0.1565,0.0995
-1.5805,-6.6168,5.3486,0.8215,-0.1885,0.0602
-2.0064,-5.5178,5.7966,0.7976,-0.2456,-0.0101
-1.27,-4.8239,6.1908,0.6707,-0.2937,-0.0421
-1.4853,-4.6654,6.3661,0.5269,-0.3008,-0.1051
-0.8806,-4.9723,6.3625,0.3525,-0.3151,-0.1545
-0.5354,-5.6901,6.2249,0.245,-0.3065,-0.2203
0.1107,-7.1276,5.7631,0.0593,-0.2287,-0.1437
-0.3141,-7.852,5.4885,0.0977,-0.2052,-0.1153
-0.1167,-7.9077,5.4335,0.1725,-0.2016,-0.0791
-0.6766,-7.724,5.5615,0.2332,-0.2101,-0.0525
-0.4092,-7.5171,5.7679,0.2765,-0.2187,-0.0257
-0.1591,-6.1184,6.2692,0.3034,-0.2291,-0.075
0.1992,-5.7781,6.4738,0.2031,-0.2269,-0.0568
-0.6658,-5.5244,6.5761,0.0666,-0.21,-0.033
0.3619,-5.8828,6.478,-0.0344,-0.204,-0.0958
0.4845,-6.7555,6.2698,-0.1362,-0.1545,-0.0699
-0.0419,-7.0187,6.1525,-0.1939,-0.096,-0.0415
-0.3045,-8.1093,5.6465,-0.1595,-0.0712,-0.0103
-0.5438,-7.9406,5.6327,-0.1136,-0.1008,-0.0022
0.1143,-7.7468,5.7344,-0.0678,-0.1371,-0.0017
-0.122,-6.9177,6.006,-0.067,-0.1457,0.0398
0.1872,-7.1426,5.9958,-0.1024,-0.1459,0.0648
0.253,-6.5492,6.2004,-0.1226,-0.1371,0.0525
0.1747,-5.8744,6.335,-0.1875,-0.1135,0.0492
-0.1789,-5.1607,6.5127,-0.3131,-0.1019,0.0055
1.6564,-5.5346,6.3924,-0.4659,-0.0672,0.0026
1.7934,-6.8764,6.0,-0.5447,0.0586,0.1342
0.8698,-5.5854,6.2022,-0.5889,0.2601,0.1436
1.1462,-4.4507,6.3727,-0.7299,0.3351,0.1616
1.8945,-3.8094,6.466,-0.9069,0.4175,0.1768
3.0838,-3.2776,6.5617,-1.1698,0.5574,0.234
5.0728,-2.1511,6.9924,-1.4099,0.7861,0.1608
8.0782,3.2608,8.1386,-1.7648,1.1847,0.0014
8.3701,9.9242,8.9402,-2.3426,1.7528,0.0609
6.2429,13.3095,8.2672,-2.502,2.2414,0.1405
6.484,13.1186,5.476,-2.502,2.4648,0.1616
5.3539,10.6367,1.3232,-2.502,2.502,0.4032
-0.9649,4.94,-3.3266,-2.502,2.502,0.0383
0.0718,1.4512,-8.266,-2.502,2.502,-0.5589
-2.9844,3.1448,-9.9829,-2.502,2.502,-0.847
-4.7791,-0.591,-12.2142,-2.502,2.502,-0.9695
-7.3167,-6.0562,-13.6929,-2.502,2.502,-1.2763
-5.7135,-8.0315,-13.4818,-2.502,2.3099,-2.0314
-1.8843,-7.06,-13.0606,-2.502,1.9289,-2.3902
-1.7599,-7.7617,-13.1516,-2.502,1.5767,-2.2168
-2.0118,-12.4834,-14.2822,-2.502,1.1577,-1.8544
-1.5009,-18.0706,-15.3057,-2.502,0.7892,-1.4655
-0.615,-19.5996,-15.4708,-2.502,0.4866,-1.1987
-1.6373,-19.5996,-14.6016,-2.502,0.0733,-0.3257
-1.6612,-18.8758,-12.4164,-2.0405,-0.1749,-0.3437
0.4899,-13.1216,-10.4136,-1.4647,-0.3425,-0.2925
1.6008,-8.744,-8.7326,-1.1538,-0.3667,-0.1723
2.2684,-4.392,-7.3328,-1.0796,-0.3001,-0.1097
2.5633,-1.4871,-6.9099,-1.3104,-0.1708,-0.0146
1.7982,-1.191,-7.4871,-1.8056,-0.0264,0.1668
-0.2076,-4.9645,-9.1346,-2.2384,0.0583,0.2476
-0.3266,-7.8987,-10.4931,-2.2997,0.033,0.0896
-0.2142,-10.0164,-11.5519,-2.1906,-0.0068,0.0866
-1.0857,-11.6435,-12.1549,-1.5773,-0.1642,0.0516
-1.0845,-10.8622,-12.2411,-1.3138,-0.2749,0.0634
-0.9003,-10.3184,-11.9647,-1.0743,-0.3786,0.0282
0.2261,-9.0132,-11.4844,-0.9099,-0.4158,0.0439
0.3087,-9.0712,-11.2887,-0.7762,-0.4065,0.047
0.7717,-8.0207,-10.9466,-0.6668,-0.3625,0.0676
0.1914,-7.7414,-10.812,-0.6442,-0.2951,0.1232
-0.1346,-8.3372,-10.9226,-0.5914,-0.2698,0.0894
-0.0293,-8.4413,-10.9232,-0.5135,-0.254,0.0748
-0.5174,-8.3725,-10.8455,-0.3934,-0.2365,0.069
-0.8806,-8.1841,-10.608,-0.2792,-0.2545,0.0845
-1.2814,-7.6301,-10.0373,-0.114,-0.2925,0.0435
-0.4714,-7.2162,-9.6652,-0.0076,-0.3082,-0.0182
-0.0311,-6.414,-9.2393,0.0619,-0.279,-0.0189
-0.265,-6.4247,-8.9856,0.0858,-0.2305,-0.0065
-0.2124,-5.7823,-8.6399,0.1423,-0.1907,-0.0383
-0.3362,-5.1685,-8.2648,0.1565,-0.1439,-0.0545
-0.9302,-5.406,-8.126,0.1077,-0.1216,-0.019
-1.1444,-4.9173,-7.9101,0.1133,-0.1347,-0.1055
-0.9984,-5.0303,-7.876,0.081,-0.1833,-0.1195
