ax,ay,az,gx,gy,gz
-2.5131,-9.1711,-3.6335,0.0458,-0.0729,-0.0525
-2.6177,-9.0873,-3.6682,0.0582,-0.0805,-0.0496
-2.3862,-9.1496,-3.6467,0.0766,-0.0879,-0.0473
-2.5992,-9.1741,-3.6467,0.098,-0.0793,-0.0186
-2.5938,-9.1884,-3.6108,0.123,-0.0785,-0.0222
-2.4413,-9.679,-3.7196,0.2441,-0.0728,0.0015
-2.5442,-9.0425,-3.4463,0.2711,-0.0639,0.0134
-2.7571,-9.0879,-3.2752,0.2776,-0.0628,0.0363
-2.8522,-8.5089,-3.1352,0.3023,-0.0663,-0.0086
-2.7924,-8.5525,-3.0742,0.2604,-0.0834,0.0186
-2.7093,-9.457,-3.3661,0.2434,-0.0978,0.0522
-2.8068,-9.6443,-3.4415,0.3364,-0.0977,0.0499
-2.6668,-8.8846,-3.2501,0.3826,-0.0963,0.0576
-2.5633,-9.3996,-3.3595,0.3963,-0.0973,0.0583
-2.6991,-10.0989,-3.6371,0.4556,-0.0982,0.1362
-2.6465,-9.8058,-3.5127,0.5793,-0.0915,0.1297
-3.4313,-10.4554,-3.8231,0.8215,-0.1491,0.1701
-2.3749,-11.3133,-4.0744,0.9859,-0.2001,0.2202
-2.8283,-12.1711,-4.2114,1.2645,-0.1867,0.3386
-3.1627,-11.5633,-4.2203,1.6369,-0.1726,0.2177
-2.7948,-11.659,-3.9141,1.8863,-0.1754,0.1638
-2.5801,-11.2756,-3.4475,2.1431,-0.1742,0.1439
-2.0925,-12.8955,-3.8704,2.3644,-0.154,0.3745
-2.7458,-13.1276,-3.7848,2.4803,-0.0842,0.2383
-3.3374,-9.1071,-2.2463,2.502,-0.0489,-0.0292
-3.9344,-5.4365,-0.7801,2.502,-0.0821,-0.1526
-2.3222,-4.9035,-0.2632,2.3662,-0.0956,0.1668
-3.7137,-7.8509,-0.2943,2.1622,-0.0951,0.1612
-3.7723,-6.5623,0.3876,2.0047,-0.1226,-0.0441
-2.6704,-6.1508,0.7675,1.7326,-0.1755,-0.1788
-2.1864,-6.006,0.8871,1.3614,-0.1501,-0.1151
-1.8993,-9.8578,-0.079,1.1161,-0.09,0.1627
-2.2828,-9.8124,-0.0479,1.2273,-0.0379,0.139
-2.8487,-9.0622,0.2955,1.3108,-0.0181,0.0615
-3.3464,-7.2144,1.0714,1.235,-0.0372,0.0499
-2.6279,-7.1731,1.2317,1.0079,-0.0761,0.1058
-3.009,-8.388,0.9667,0.7861,-0.0899,0.1959
-3.6305,-10.139,0.4822,0.8637,-0.1697,0.0822
-2.2463,-9.5384,0.6987,0.9781,-0.1894,-0.0454
-2.5675,-9.195,0.9703,0.9944,-0.1563,-0.0654
-2.5178,-9.39,0.9069,0.9219,-0.1064,0.0863
