ax,ay,az,gx,gy,gz
0.2704,-8.2223,0.5438,0.0434,-0.6364,-0.0034
1.1198,-8.5071,0.4714,-0.0654,-0.6716,-0.0503
0.4181,-9.6844,-0.0173,-0.1743,-0.5705,-0.0712
0.3757,-9.6168,-0.1669,-0.1513,-0.5618,-0.1792
0.9392,-10.4249,-0.4684,-0.1027,-0.5686,-0.2088
1.27,-10.4656,-0.4576,0.0118,-0.5466,-0.165
0.7418,-8.9288,-0.0299,0.1173,-0.5323,-0.214
1.5069,-7.9878,0.2554,0.0638,-0.5111,-0.2239
1.1055,-8.6124,0.1735,-0.0415,-0.4732,-0.1723
0.5761,-9.0144,0.1089,-0.09,-0.4631,-0.1549
1.1354,-9.0257,0.125,-0.1118,-0.4738,-0.1182
0.6939,-9.1454,0.0766,-0.147,-0.4717,-0.0454
0.6778,-9.2118,0.0018,-0.1602,-0.4914,-0.0822
1.651,-9.5904,-0.2859,-0.2017,-0.487,-0.1524
1.4722,-9.9589,-0.4654,-0.1757,-0.4071,-0.1461
1.0086,-10.0176,-0.5701,-0.1329,-0.359,-0.1548
0.9464,-9.7519,-0.4253,-0.1077,-0.3346,-0.1458
0.4247,-9.0802,-0.2471,-0.1008,-0.3446,-0.1816
0.3523,-8.936,-0.2518,-0.1773,-0.3739,-0.1913
-0.0323,-9.3428,-0.4397,-0.2504,-0.4265,-0.1925
0.2752,-10.121,-0.7699,-0.2881,-0.4967,-0.1904
1.2538,-10.6732,-0.9499,-0.2437,-0.5414,-0.1597
1.4859,-10.0995,-0.7406,-0.1696,-0.5434,-0.142
1.7157,-8.9055,-0.4487,-0.1726,-0.4071,-0.1201
0.6437,-9.1298,-0.6377,-0.2653,-0.3595,-0.1079
1.014,-10.3508,-1.1121,-0.3038,-0.3884,-0.1097
1.8377,-10.7623,-1.2837,-0.2469,-0.4012,-0.1171
2.1912,-10.1856,-1.2072,-0.1807,-0.3677,-0.0875
1.3214,-9.8495,-1.1779,-0.1704,-0.3383,-0.0498
0.466,-9.5946,-1.1163,-0.1767,-0.3789,-0.1133
0.7208,-8.6943,-0.8327,-0.1998,-0.4694,-0.1908
1.5434,-8.0614,-0.673,-0.3135,-0.5758,-0.206
3.0251,-8.0572,-0.5797,-0.4995,-0.7046,-0.1792
6.3308,-9.0024,-0.786,-0.7175,-0.7029,0.0192
6.0168,-12.2297,-1.7575,-0.7778,-0.1952,0.4102
5.2104,-12.0305,-1.8987,-0.5202,0.0539,0.277
6.8351,-11.3276,-1.864,-0.3437,0.2894,0.1985
7.139,-11.3695,-2.0991,-0.2513,0.5714,0.3017
6.3027,-10.9651,-2.2983,-0.1898,0.8031,0.4423
6.2411,-10.8072,-2.4323,-0.162,0.9429,0.572
7.136,-10.7731,-2.4772,-0.1423,1.0463,0.6891
8.2229,-10.5458,-2.4353,-0.1434,1.18,0.8571
10.1019,-10.5153,-2.4897,-0.1704,1.3796,1.0023
12.2848,-10.8126,-2.6824,-0.1901,1.6858,1.2155
15.5575,-10.6804,-3.457,-0.1106,2.4459,1.6767
15.804,-11.2648,-4.4507,-0.0214,2.502,1.9405
13.7563,-11.1464,-5.5932,0.1394,2.502,2.1981
11.5268,-10.2341,-6.4265,0.3018,2.502,2.4149
9.1388,-9.667,-7.3143,0.356,2.502,2.493
5.5573,-9.8812,-7.9968,0.4977,2.502,2.502
2.3653,-9.3045,-8.2487,0.661,2.502,2.502
-0.2907,-8.339,-8.2343,0.752,2.502,2.502
-1.7174,-7.5374,-8.2481,0.896,2.502,2.502
-0.6778,-6.0616,-8.3617,1.0054,2.502,2.502
-3.0251,-4.8963,-8.7224,1.0007,2.502,2.502
-9.3284,-2.6465,-8.7846,0.9616,2.502,2.4636
-12.5043,-3.4385,-8.9204,0.8068,2.502,2.4063
-13.8425,-3.8291,-8.68,0.6907,2.502,2.2304
-14.071,-4.2514,-8.2684,0.6137,2.502,2.1008
-15.2435,-4.2838,-7.5464,0.5503,2.3437,2.0186
-15.0096,-4.2395,-6.6479,0.4805,1.927,1.8472
-14.1637,-4.7354,-5.8528,0.4098,1.5156,1.6037
-13.2909,-5.1362,-5.0931,0.4028,1.1933,1.3938
-12.5372,-4.8491,-4.2556,0.3541,0.9628,1.2328
-13.0534,-5.3001,-3.5569,0.2881,0.7661,1.0706
-10.666,-5.8756,-2.3318,0.1976,0.3832,0.672
-10.6026,-6.4828,-1.9968,0.1464,0.2744,0.6064
-10.6451,-6.8339,-1.6217,0.1314,0.1683,0.503
-9.9476,-7.1061,-1.3908,0.1326,0.0244,0.366
-9.3332,-7.0199,-1.1336,0.1392,-0.1136,0.2947
-8.7153,-6.6156,-0.801,0.1035,-0.234,0.2137
-7.1713,-6.9823,-0.7256,0.037,-0.3296,0.1132
-6.5276,-7.0546,-0.6443,-0.0205,-0.3373,0.077
-6.256,-6.7932,-0.6742,-0.0647,-0.3266,-0.0206
-6.588,-7.3627,-0.9027,-0.1484,-0.3545,-0.086
-5.464,-7.7797,-1.1827,-0.2343,-0.4423,-0.1319
-5.0716,-8.2409,-1.4997,-0.2524,-0.4669,-0.14
-4.3555,-8.6357,-1.6546,-0.2526,-0.4921,-0.1575
