ax,ay,az,gx,gy,gz
2.3671,-7.6905,-5.9186,-0.0738,-0.123,-0.0064
2.3324,-7.6959,-5.8265,-0.0283,-0.1556,0.0058
2.2977,-7.4357,-5.7278,-0.0022,-0.1721,0.0103
2.6423,-7.389,-5.6698,0.019,-0.1881,-0.0047
2.7751,-7.1515,-5.5149,0.0111,-0.1823,-0.0022
2.8277,-7.3717,-5.5101,-0.0021,-0.1443,-0.0155
2.8941,-6.9888,-5.4479,0.0049,-0.1204,-0.0256
2.7159,-7.0343,-5.4473,-0.0207,-0.1078,-0.0151
2.8158,-6.9864,-5.4814,-0.0409,-0.0944,-0.0266
2.6375,-7.0445,-5.4915,-0.0567,-0.077,-0.027
2.6955,-7.084,-5.5053,-0.0775,-0.0658,-0.0024
2.3366,-7.27,-5.604,-0.0939,-0.068,-0.0011
2.4455,-7.331,-5.6644,-0.0835,-0.0769,-0.0178
2.4903,-7.27,-5.7176,-0.0723,-0.087,-0.0203
2.5095,-7.2383,-5.7559,-0.0654,-0.1007,-0.0189
2.5854,-7.2688,-5.7781,-0.0541,-0.1046,0.0031
2.5998,-7.1246,-5.7829,-0.0462,-0.098,-0.001
2.6859,-7.188,-5.7852,-0.0485,-0.0988,-0.0285
2.5914,-7.2897,-5.79,-0.0518,-0.0948,-0.0097
3.2213,-7.1192,-5.9037,-0.05,-0.1049,-0.0094
2.6339,-7.6642,-5.8564,-0.0483,-0.104,-0.0065
2.4897,-7.3783,-5.8229,-0.0099,-0.1117,0.0088
2.6028,-7.1539,-5.7601,0.018,-0.1213,-0.0011
2.6195,-6.9577,-5.6578,0.0115,-0.1298,-0.045
2.7751,-6.9817,-5.7123,-0.0121,-0.1293,-0.0224
2.9079,-7.0804,-5.7344,-0.0233,-0.1032,-0.0195
2.7715,-7.1934,-5.7835,-0.0368,-0.0639,0.0089
2.5567,-7.2054,-5.7625,-0.0272,-0.0513,0.0239
2.2193,-7.346,-5.8271,-0.0295,-0.0473,0.0099
