ax,ay,az,gx,gy,gz
-0.6461,-8.6183,0.5324,0.4119,-0.391,-0.2692
-0.6413,-9.0156,0.4098,0.3156,-0.3843,-0.2498
-0.4032,-9.1412,0.4403,0.2721,-0.3815,-0.2844
-0.2698,-8.8427,0.4588,0.2083,-0.3762,-0.3011
-0.1759,-9.2058,0.2291,0.1275,-0.3797,-0.3038
0.1621,-9.414,-0.0652,0.0844,-0.3828,-0.3009
0.4726,-9.5587,-0.4044,0.0562,-0.3783,-0.261
0.7041,-10.5517,-1.0205,0.0847,-0.3495,-0.235
1.0175,-10.4602,-0.8195,0.1573,-0.3096,-0.2353
1.124,-10.1557,-0.4941,0.2224,-0.2477,-0.2302
0.9446,-9.9153,-0.277,0.2178,-0.1869,-0.1963
0.6389,-10.4518,-0.2853,0.2146,-0.1463,-0.1774
0.2704,-10.2245,-0.0718,0.2339,-0.1248,-0.1622
0.2249,-9.652,0.2566,0.2212,-0.1297,-0.1877
0.1663,-9.935,0.0646,0.147,-0.1361,-0.1413
0.1107,-10.1761,-0.2638,0.1167,-0.1454,-0.1519
0.3117,-10.5769,-0.8584,0.1036,-0.1552,-0.1274
0.3374,-11.1721,-1.2371,0.2602,-0.1649,-0.1184
0.4463,-10.5942,-1.2102,0.3503,-0.1491,-0.098
0.2225,-10.6307,-1.2168,0.4082,-0.1201,-0.0687
0.0849,-10.654,-1.2377,0.4985,-0.0888,-0.1085
-0.1274,-10.1761,-0.9517,0.605,-0.0684,-0.1153
-0.4828,-9.6945,-0.5665,0.6419,-0.0674,-0.087
-0.8668,-9.1137,-0.1029,0.6437,-0.0806,-0.095
-1.0361,-8.9539,0.0814,0.6028,-0.1212,-0.0946
-1.2837,-9.2387,0.0024,0.5406,-0.1734,-0.0673
-1.3591,-9.7657,-0.0532,0.5153,-0.2302,-0.1043
-1.0122,-9.8076,0.2333,0.5753,-0.2766,-0.1441
-0.4295,-9.6072,0.5701,0.5333,-0.3272,-0.1254
-0.4146,-9.8387,0.5569,0.5169,-0.3099,-0.1196
0.012,-10.1533,0.5468,0.5002,-0.2995,-0.1422
-0.1848,-10.2921,0.4816,0.5176,-0.2772,-0.1569
-0.0843,-10.3155,0.5127,0.5628,-0.2673,-0.1737
0.0305,-10.0648,0.7083,0.5813,-0.277,-0.1811
0.0831,-9.9835,0.929,0.5827,-0.284,-0.1562
0.2835,-9.8381,1.1336,0.5886,-0.2933,-0.1436
0.478,-9.3332,1.3681,0.5674,-0.2857,-0.139
0.4839,-9.8584,1.3705,0.5488,-0.2783,-0.1022
0.7041,-9.5892,1.59,0.5614,-0.2185,-0.1
