timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677736857.620763,1.26,9.66,1.19,0.09,-0.16,0.03
1677736857.644152,1.68,9.6,1.17,0.06,-0.13,0.01
1677736857.6710672,1.42,9.56,1.04,0.05,-0.09,-0.02
1677736857.6959288,1.62,9.38,0.79,0.06,-0.09,-0.02
1677736857.725629,1.46,9.74,1.09,0.11,-0.1,-0.01
1677736857.7550986,1.39,9.88,1.22,0.08,-0.1,-0.02
1677736857.7885044,1.44,9.89,1.19,0.08,-0.11,-0.05
1677736857.8131602,1.7,9.84,1.1,0.08,-0.13,-0.04
1677736857.8753786,1.72,9.86,1.13,0.1,-0.12,-0.0
1677736857.9041066,1.71,9.91,1.13,0.08,-0.1,0.03
1677736857.9341118,1.23,9.93,1.27,0.07,-0.12,0.05
1677736857.957095,1.41,9.86,1.27,0.05,-0.16,0.03
1677736857.9831643,1.6,9.67,1.06,0.03,-0.16,0.02
1677736858.0073593,1.62,9.62,1.06,0.05,-0.15,0.02
1677736858.0324948,1.61,9.76,1.09,0.06,-0.15,0.07
1677736858.0539548,1.45,9.75,1.12,0.06,-0.14,0.06
1677736858.080197,1.45,9.88,1.07,0.04,-0.15,0.03
1677736858.1022468,1.61,9.71,1.06,0.03,-0.15,0.0
1677736858.124621,1.67,9.68,0.91,0.03,-0.15,0.03
1677736858.1780574,1.52,9.66,1.07,0.08,-0.1,0.06
1677736858.2045746,1.53,9.75,1.12,0.08,-0.12,0.05
1677736858.2241802,1.44,9.69,1.1,0.09,-0.1,0.04
1677736858.2436182,1.22,9.63,1.09,0.09,-0.11,0.05
1677736858.2688444,1.31,9.79,1.1,0.1,-0.13,0.02
1677736858.2898788,1.3,9.76,1.1,0.1,-0.14,0.03
1677736858.3186226,1.47,9.76,1.13,0.1,-0.13,0.03
1677736858.3390355,1.35,9.76,1.13,0.11,-0.11,0.03
1677736858.363188,1.3,9.86,1.15,0.09,-0.13,0.03
1677736858.388422,1.38,9.71,1.0,0.08,-0.14,0.05
1677736858.4125953,1.6,9.73,1.07,0.12,-0.15,0.04
1677736858.495289,1.44,9.87,1.1,0.11,-0.11,0.08
1677736858.520594,1.31,9.88,1.17,0.11,-0.1,0.1
1677736858.545914,2.54,9.43,0.72,0.35,0.13,0.32
1677736858.5692976,1.27,10.49,0.85,0.41,0.21,0.51
1677736858.592813,1.1,10.98,1.06,0.37,0.27,0.51
1677736858.6181886,-1.79,13.87,1.62,-0.32,0.23,0.36
1677736858.639382,-7.98,14.24,1.06,-1.07,-0.53,-0.15
1677736858.661397,-11.86,12.64,1.16,-2.32,-3.98,-0.01
1677736858.6894572,-1.98,9.91,1.96,-2.79,-4.36,0.73
1677736858.713233,9.15,6.19,1.35,-2.32,-4.36,1.44
1677736858.7735183,9.73,7.08,0.79,-0.8,-2.34,0.86
1677736858.7970066,19.61,7.57,3.78,-0.71,-0.11,0.95
1677736858.8219738,19.61,-2.14,19.61,4.36,4.36,0.59
1677736858.8433988,6.51,9.63,19.61,4.36,4.36,1.17
1677736858.8665688,-19.61,17.36,19.61,4.36,4.36,2.15
1677736858.8896575,-19.61,18.85,16.39,2.61,4.36,2.31
1677736858.913766,-19.61,16.51,12.51,0.75,2.56,1.99
1677736858.9377131,-15.03,12.33,10.09,-2.22,-2.18,0.49
1677736858.9599469,-11.21,8.93,8.7,-2.55,-3.09,-0.14
1677736858.9872577,-5.42,7.87,6.81,-2.4,-3.21,-1.04
1677736859.0118437,-6.01,9.3,4.92,-2.62,-3.31,-2.04
1677736859.0719707,-2.48,6.66,3.7,-2.7,-3.91,-2.24
1677736859.0987887,2.68,5.47,2.56,-1.67,-4.04,-1.58
1677736859.120189,6.59,7.14,0.81,-0.62,-2.06,-0.17
1677736859.142136,4.9,7.43,0.63,-0.02,-1.21,-0.41
1677736859.167042,4.42,8.21,0.61,0.17,-0.92,-0.48
1677736859.1930966,2.76,10.7,1.09,0.13,-0.68,-0.32
1677736859.21417,2.93,10.86,1.17,-0.24,-0.68,-0.09
1677736859.2360322,1.83,9.25,0.88,-0.25,-0.49,-0.17
1677736859.259706,2.21,9.09,0.64,-0.07,-0.42,-0.09
1677736859.282224,1.89,9.5,0.62,-0.01,-0.39,-0.05
1677736859.3105066,2.0,10.18,0.96,-0.02,-0.17,-0.24
1677736859.375672,2.34,9.49,0.73,-0.08,-0.09,-0.22
1677736859.4032886,2.39,8.5,0.4,0.19,0.01,-0.01
1677736859.4273968,0.62,10.66,1.12,0.0,-0.06,-0.08
1677736859.4513254,1.66,9.47,0.84,0.01,-0.08,0.02
1677736859.4737277,0.63,9.79,0.92,0.08,-0.11,0.09
1677736859.4994984,1.14,10.17,1.02,0.07,-0.22,-0.03
1677736859.5243387,1.45,10.14,0.96,0.02,-0.24,0.0
1677736859.5474143,2.04,9.48,0.61,0.07,-0.21,-0.06
1677736859.5703096,1.7,9.71,0.87,0.12,-0.17,-0.03
1677736859.591866,1.71,9.75,0.85,0.12,-0.17,-0.01
1677736859.6172028,1.25,9.82,0.87,0.11,-0.17,-0.06
1677736859.669461,1.6,9.76,0.96,0.1,-0.21,-0.08
1677736859.7209048,1.41,9.92,1.01,0.08,-0.21,-0.11
1677736859.7514222,2.13,9.65,0.82,0.12,-0.09,-0.03
1677736859.772431,1.43,9.85,0.82,0.08,-0.13,-0.0
1677736859.79767,1.56,9.57,0.76,0.09,-0.15,-0.01
1677736859.8251324,1.72,9.7,0.94,0.12,-0.14,0.02
1677736859.8499432,1.69,9.84,0.88,0.12,-0.14,0.03
1677736859.8729837,1.47,10.07,0.97,0.06,-0.14,0.03
1677736859.900307,1.8,9.79,0.89,0.02,-0.19,0.01
1677736859.9279332,1.75,9.61,0.89,0.03,-0.15,-0.01
1677736859.9802537,1.69,9.74,0.82,0.04,-0.18,0.0
1677736860.0026362,1.71,9.65,0.77,0.06,-0.2,0.03
1677736860.0261052,1.86,9.81,1.01,0.09,-0.13,0.02
1677736860.0459113,1.56,9.77,0.92,0.02,-0.16,0.03
1677736860.070787,1.55,9.7,0.99,0.08,-0.14,-0.0
1677736860.093332,1.43,9.9,0.99,0.05,-0.18,-0.0
1677736860.12332,1.81,9.8,0.91,0.04,-0.15,-0.03
1677736860.1437116,1.53,9.64,0.83,0.03,-0.16,-0.03
1677736860.1646805,1.87,9.6,0.87,0.08,-0.15,-0.03
1677736860.187869,2.2,9.65,0.81,0.07,-0.12,-0.04
1677736860.2174354,1.87,9.57,0.87,0.11,-0.05,-0.05
1677736860.2419436,1.71,9.66,0.82,0.1,-0.05,-0.05
1677736860.2643342,1.6,9.77,1.02,0.1,-0.11,-0.02
1677736860.285829,1.76,9.68,0.96,0.09,-0.13,-0.01
1677736860.3091214,1.66,9.68,1.02,0.08,-0.12,-0.04
1677736860.50504,1.51,9.79,0.91,0.05,-0.14,-0.07
1677736860.531983,1.99,9.45,0.79,0.06,-0.17,-0.02
1677736860.552436,1.77,9.77,0.94,0.05,-0.14,-0.01
1677736860.5727088,1.84,9.76,1.0,0.04,-0.17,0.01
1677736860.592831,2.02,9.47,0.83,0.09,-0.13,-0.01
