timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1676106907.107751,-5.19,2.26,-7.57,0.07,-0.14,0.0
1676106907.14515,-4.75,2.24,-7.59,0.07,-0.14,-0.0
1676106907.1767664,-4.98,2.01,-7.69,0.06,-0.13,0.0
1676106907.203036,-5.1,1.97,-7.64,0.06,-0.13,0.03
1676106907.2375395,-5.0,1.99,-7.7,0.08,-0.1,-0.02
1676106907.2613535,-4.99,2.18,-7.64,0.04,-0.13,0.07
1676106907.2938733,-4.98,2.02,-7.75,0.05,-0.12,0.06
1676106907.3489375,-5.06,2.19,-7.52,0.09,-0.09,-0.05
1676106907.3713205,-4.74,2.27,-7.67,0.04,-0.11,0.03
1676106907.3973048,-5.15,1.92,-7.79,0.03,-0.08,0.02
1676106907.418561,-5.08,2.07,-7.65,0.03,-0.1,0.05
1676106907.4424489,-5.55,1.9,-7.7,0.04,-0.14,0.06
1676106907.4662423,-5.43,1.99,-7.59,0.06,-0.15,-0.02
1676106907.4917896,-4.98,2.05,-7.6,0.05,-0.18,-0.04
1676106907.53023,-4.76,2.07,-7.65,0.03,-0.16,0.04
1676106907.5625803,-5.08,1.97,-7.67,0.06,-0.14,0.05
1676106907.590028,-5.21,2.26,-7.56,0.1,-0.11,-0.06
1676106907.6435273,-5.14,2.02,-7.7,0.05,-0.15,0.01
1676106907.670711,-5.4,2.03,-7.66,0.06,-0.16,-0.04
1676106907.7031302,-5.02,2.04,-7.63,0.07,-0.12,-0.01
1676106907.72797,-5.02,1.99,-7.67,0.05,-0.12,-0.02
1676106907.757272,-4.92,2.08,-7.69,0.02,-0.1,0.02
1676106907.7785711,-4.98,1.81,-7.7,0.03,-0.09,0.04
1676106907.8063495,-5.27,1.82,-7.68,0.04,-0.11,-0.01
1676106907.829944,-5.12,2.17,-7.63,0.03,-0.12,-0.02
1676106907.8600414,-4.99,2.11,-7.55,0.04,-0.12,-0.01
1676106907.88672,-5.24,1.87,-7.59,0.03,-0.17,-0.0
1676106907.9509082,-5.24,1.87,-7.57,0.06,-0.16,-0.04
1676106907.9753728,-4.83,1.94,-7.58,0.07,-0.13,-0.01
1676106908.0039604,-5.21,2.2,-7.69,0.08,-0.16,0.01
1676106908.0287511,-5.28,2.07,-7.65,0.07,-0.15,0.01
1676106908.0567846,-5.2,2.01,-7.75,0.07,-0.15,-0.06
1676106908.08544,-4.8,2.05,-7.78,0.08,-0.13,0.01
1676106908.108562,-4.87,2.17,-7.81,0.07,-0.12,0.03
1676106908.1342995,-5.36,2.22,-7.63,0.05,-0.11,-0.0
1676106908.1633253,-5.26,2.2,-7.65,0.03,-0.13,-0.02
1676106908.191396,-4.88,2.23,-7.63,0.02,-0.14,0.0
1676106908.2753246,-5.01,1.86,-7.61,0.03,-0.13,-0.01
1676106908.3142312,-4.94,1.89,-7.59,0.06,-0.11,-0.04
1676106908.3401525,-5.29,2.04,-7.58,0.02,-0.12,-0.02
1676106908.3655925,-4.95,2.04,-7.67,0.04,-0.11,-0.05
1676106908.3909302,-4.94,2.05,-7.54,0.03,-0.11,-0.0
1676106908.4172125,-5.43,1.85,-7.63,0.04,-0.09,0.03
1676106908.4453535,-5.54,1.84,-7.66,0.07,-0.15,-0.05
1676106908.4707143,-5.06,1.99,-7.54,0.08,-0.16,-0.02
1676106908.5002637,-5.01,2.15,-7.59,0.07,-0.16,0.04
1676106908.5579903,-4.96,1.98,-7.63,0.06,-0.13,-0.0
1676106908.5869434,-5.24,2.11,-7.63,0.05,-0.13,-0.01
1676106908.6191027,-5.26,1.95,-7.64,0.05,-0.15,0.06
1676106908.646557,-5.09,2.05,-7.62,0.06,-0.13,0.01
1676106908.673797,-4.87,1.99,-7.57,0.05,-0.12,0.03
1676106908.8512032,-5.14,1.83,-7.71,0.08,-0.14,0.02
1676106908.8769643,-5.21,1.97,-7.68,0.1,-0.14,-0.04
1676106908.9006069,-5.11,1.92,-7.7,0.08,-0.12,0.01
1676106908.9273767,-5.38,2.03,-7.59,0.09,-0.13,-0.02
1676106908.9498105,-5.0,2.15,-7.52,0.07,-0.17,0.03
1676106908.9706972,-5.13,2.01,-7.64,0.04,-0.15,0.04
1676106908.9949477,-5.0,1.79,-7.68,0.06,-0.14,0.01
1676106909.0168817,-5.21,2.01,-7.75,0.07,-0.14,0.01
1676106909.0391643,-5.1,2.14,-7.65,0.08,-0.14,0.05
1676106909.0717273,-5.15,2.04,-7.62,0.07,-0.13,0.04
1676106909.0970204,-5.01,2.03,-7.62,0.08,-0.13,-0.02
1676106909.1595051,-4.77,2.15,-7.6,0.06,-0.12,0.04
1676106909.1852214,-4.52,1.86,-7.62,0.06,-0.06,0.02
1676106909.2068546,-2.01,1.78,-7.24,0.05,0.28,-0.05
1676106909.2375717,-2.0,4.03,-7.37,-0.09,0.48,-0.3
1676106909.272537,5.08,1.41,-6.49,-0.32,1.45,-0.07
1676106909.2989786,-1.12,1.77,-5.27,0.08,2.65,-0.17
1676106909.32594,-4.84,-0.75,-4.59,0.37,2.82,0.25
1676106909.3586657,-4.27,-0.13,-3.86,0.62,2.99,0.38
1676106909.3834603,-5.54,0.7,-2.49,0.94,3.57,0.06
1676106909.4476888,-6.64,0.56,-1.22,1.29,3.63,-0.26
