timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677152249.3275497,3.25,0.79,-8.86,0.07,-0.13,0.01
1677152249.3506725,3.21,0.81,-8.83,0.09,-0.11,-0.02
1677152249.3796215,2.95,1.15,-8.83,0.09,-0.11,-0.01
1677152249.4012203,2.88,1.23,-8.75,0.09,-0.12,-0.0
1677152249.4226005,3.1,1.06,-8.83,0.05,-0.15,0.03
1677152249.481081,3.27,0.97,-8.96,0.05,-0.13,0.01
1677152249.5050185,3.13,0.92,-8.89,0.06,-0.13,-0.01
1677152249.5258265,3.04,1.05,-8.84,0.08,-0.11,0.0
1677152249.552148,3.06,1.0,-8.82,0.08,-0.12,0.02
1677152249.5786462,3.27,0.94,-8.9,0.09,-0.1,-0.01
1677152249.599588,3.27,0.95,-8.91,0.09,-0.08,-0.03
1677152249.6235929,2.89,1.21,-8.81,0.07,-0.09,-0.0
1677152249.649847,2.84,1.23,-8.8,0.06,-0.13,0.0
1677152249.680363,2.94,1.04,-8.89,0.04,-0.14,0.01
1677152249.7026627,3.2,0.8,-9.02,0.06,-0.11,-0.01
1677152249.730672,3.38,0.71,-8.95,0.08,-0.07,-0.02
1677152249.7933323,3.81,0.97,-9.12,0.09,-0.06,-0.04
1677152249.8155825,7.31,1.09,-9.38,0.0,0.38,0.11
1677152249.839869,7.88,0.34,-9.81,0.04,1.83,0.03
1677152249.8618062,9.04,0.08,-8.85,0.22,3.08,-0.39
1677152249.8907857,5.97,0.15,-7.93,0.41,3.97,-0.62
1677152249.9128656,4.97,0.73,-7.17,0.55,4.36,-0.72
1677152249.9388049,2.59,1.62,-6.18,0.49,4.36,-0.59
1677152249.968585,1.43,0.65,-5.97,0.62,4.36,-0.5
1677152249.9959486,0.15,0.89,-5.13,0.82,4.36,-0.57
1677152250.0196178,-0.99,1.56,-4.04,0.93,4.36,-0.7
1677152250.0758443,-1.75,1.47,-3.25,1.1,4.36,-0.99
1677152250.0954552,-2.11,1.64,-2.25,1.28,4.36,-1.17
1677152250.118556,-0.73,2.06,2.44,1.91,4.36,-1.04
1677152250.1403887,0.46,1.64,4.72,2.2,4.36,-0.84
1677152250.1595037,0.04,2.98,8.12,2.68,4.36,-0.55
1677152250.1801348,-5.78,5.19,10.61,2.6,4.36,-0.28
1677152250.2046452,-1.93,2.83,13.0,2.52,4.36,-0.34
1677152250.2496734,-1.09,1.29,16.76,2.98,4.36,-0.35
1677152250.2793367,-6.26,5.81,19.61,3.26,4.36,-0.56
1677152250.299965,-7.92,6.6,17.33,0.1,3.58,0.42
