timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677726182.6991882,-9.2,2.9,0.97,0.0,-0.18,0.04
1677726182.7219567,-9.05,2.76,0.9,0.02,-0.12,0.04
1677726182.7502463,-9.2,2.87,1.02,0.05,-0.12,0.03
1677726182.781198,-9.29,3.01,1.08,0.04,-0.15,0.03
1677726182.8260732,-9.33,3.35,1.06,0.03,-0.15,0.01
1677726182.8476102,-8.87,2.86,0.74,0.03,-0.14,-0.01
1677726182.8775115,-8.84,2.98,0.57,0.09,-0.12,0.04
1677726182.8990762,-8.99,3.03,0.68,0.09,-0.07,-0.01
1677726182.921801,-9.36,3.29,0.82,0.08,-0.06,-0.01
1677726182.9505415,-9.49,3.33,0.78,0.07,-0.09,-0.01
1677726182.9873767,-9.18,2.97,0.77,0.08,-0.13,-0.0
1677726183.0211189,-9.35,3.45,0.98,0.09,-0.12,0.01
1677726183.075746,-9.12,3.23,0.97,0.03,-0.16,-0.0
1677726183.1139803,-9.38,3.21,1.05,0.01,-0.15,0.02
1677726183.1376317,-9.31,3.2,0.96,-0.03,-0.14,0.0
1677726183.1621065,-9.07,2.79,0.69,0.01,-0.16,0.0
1677726183.1994908,-8.9,2.88,0.66,0.04,-0.14,0.04
1677726183.2245612,-9.34,3.21,0.99,0.05,-0.15,0.05
1677726183.255498,-9.07,2.9,0.81,0.02,-0.18,0.02
1677726183.277833,-9.19,2.8,0.73,0.04,-0.11,-0.02
1677726183.3110688,-9.16,3.07,0.73,0.05,-0.11,-0.0
1677726183.3348596,-9.17,3.08,0.74,0.03,-0.12,0.02
1677726183.388838,-9.09,2.77,0.68,0.07,-0.13,0.05
1677726183.665117,-9.07,2.91,0.62,0.08,-0.11,0.04
1677726183.6854424,-9.2,3.28,0.91,0.07,-0.13,0.03
1677726183.7041037,-9.35,2.94,0.76,0.05,-0.14,0.01
1677726183.72718,-9.2,2.94,0.78,0.06,-0.16,0.03
1677726183.7587745,-9.12,3.14,0.81,0.06,-0.13,0.01
1677726183.7899911,-9.21,2.96,0.85,0.06,-0.1,-0.03
1677726183.8128796,-9.25,3.12,0.79,0.07,-0.16,0.04
1677726183.8367815,-8.88,3.15,0.7,0.06,-0.13,0.02
1677726183.8616784,-9.0,3.15,0.67,0.08,-0.07,0.01
1677726183.8817956,-9.52,3.29,0.82,0.06,-0.08,0.02
1677726183.912466,-9.56,3.22,0.85,0.06,-0.12,0.04
1677726183.9343226,-9.49,3.1,0.94,0.04,-0.18,0.04
1677726183.9570825,-9.35,3.17,0.91,0.01,-0.17,0.0
1677726183.985199,-9.05,2.94,0.86,0.0,-0.16,-0.04
1677726184.009046,-9.02,2.75,0.62,0.06,-0.16,0.02
1677726184.6104972,-9.04,2.72,0.62,0.06,-0.16,0.04
1677726184.6497002,-16.32,2.1,2.38,0.9,1.68,0.2
1677726184.6802,-19.61,3.55,3.3,0.96,0.23,0.38
1677726184.700928,-19.61,13.38,15.58,-1.85,-4.36,0.11
1677726184.727347,-19.48,5.69,19.61,-3.23,-4.36,-0.7
1677726184.7487764,-5.53,-0.81,17.79,-2.84,-4.36,-1.98
1677726184.7754471,-2.81,-2.54,13.16,-2.36,-4.36,-3.07
1677726184.798405,4.12,-0.04,7.37,-2.22,-4.36,-3.12
1677726184.8382638,14.49,-2.13,0.2,-2.23,-4.36,-2.17
1677726184.8633857,12.05,-1.98,-2.95,-1.74,-3.44,-1.26
1677726184.8981678,9.48,-3.26,-5.3,-1.38,-1.55,0.18
1677726184.9214554,8.78,-4.19,-6.64,-0.79,-0.61,0.33
1677726184.9497,9.59,-4.53,-7.72,0.14,1.0,0.33
1677726184.976647,5.95,-2.22,-7.15,1.06,2.28,0.48
1677726185.008381,3.03,-0.97,-6.61,1.27,2.9,0.64
1677726185.037585,1.5,-0.4,-6.58,1.57,3.41,0.55
1677726185.0695684,-0.37,0.11,-4.47,2.11,4.31,0.58
1677726185.0901446,-4.67,2.4,-3.39,2.13,4.36,0.53
1677726185.1120336,-4.87,4.07,-3.35,1.64,3.97,0.68
1677726185.1389282,-3.27,2.14,-2.11,1.45,4.36,0.85
1677726185.161414,-14.62,3.93,-1.12,1.65,3.89,0.39
1677726185.1914928,-13.91,3.89,-1.12,1.71,3.55,0.99
1677726185.2136984,-7.32,4.06,-1.31,1.19,2.5,0.92
1677726185.280962,-7.8,2.79,-0.47,1.03,3.48,0.66
1677726185.304592,-12.02,2.77,0.46,1.32,3.61,0.36
1677726185.3318446,-11.51,2.91,0.62,0.31,1.3,0.3
1677726185.3626306,-13.35,3.45,0.64,0.32,1.15,0.18
1677726185.3871858,-12.78,3.68,0.82,0.21,0.54,-0.13
1677726185.4089243,-10.21,3.43,0.96,0.05,0.21,-0.08
1677726185.4302225,-9.97,3.09,0.8,0.05,0.23,-0.06
1677726185.4656458,-10.36,2.82,0.69,0.09,0.23,-0.07
1677726185.4871726,-10.81,2.94,0.78,0.13,0.06,-0.01
1677726185.5091784,-10.36,3.03,0.89,0.11,-0.15,-0.04
1677726185.8817167,-9.35,3.26,0.92,0.1,-0.17,-0.06
1677726185.9045491,-9.35,3.4,0.99,0.09,-0.05,0.02
1677726185.930252,-9.04,3.45,1.17,0.06,-0.05,-0.04
1677726185.953446,-9.32,3.22,1.02,0.05,-0.03,-0.06
1677726185.983287,-9.34,3.15,1.01,0.05,-0.07,-0.02
