timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1676107022.9870117,-7.75,3.8,-4.36,0.07,-0.14,0.0
1676107023.0118022,-7.5,3.88,-4.32,0.05,-0.16,-0.04
1676107023.0358806,-7.47,3.58,-4.46,0.06,-0.1,0.01
1676107023.072233,-7.39,3.68,-4.49,0.07,-0.11,0.03
1676107023.1490614,-7.59,3.72,-4.48,0.07,-0.09,0.02
1676107023.1781049,-7.65,3.73,-4.45,0.07,-0.1,0.05
1676107023.2119188,-7.72,3.72,-4.3,0.04,-0.14,0.01
1676107023.2397482,-7.62,3.68,-4.34,0.05,-0.13,-0.01
1676107023.298198,-7.53,3.55,-4.49,0.08,-0.13,0.02
1676107023.331139,-7.51,3.51,-4.46,0.09,-0.12,0.02
1676107023.3572814,-7.54,3.73,-4.36,0.09,-0.13,0.05
1676107023.388258,-7.62,3.69,-4.27,0.09,-0.14,0.02
1676107023.4439142,-7.66,3.74,-4.3,0.07,-0.13,0.02
1676107023.477857,-7.61,3.63,-4.44,0.06,-0.14,0.01
1676107023.5102785,-7.42,3.36,-4.52,0.08,-0.12,-0.0
1676107023.5350146,-7.52,3.43,-4.46,0.1,-0.11,-0.0
1676107023.589502,-7.61,3.81,-4.35,0.09,-0.11,0.03
1676107023.6159844,-7.69,3.76,-4.33,0.08,-0.12,0.0
1676107023.641489,-7.55,3.72,-4.32,0.06,-0.12,-0.0
1676107023.664605,-7.66,3.72,-4.33,0.07,-0.13,0.01
1676107023.690349,-7.65,3.55,-4.4,0.05,-0.12,0.01
1676107023.7225728,-7.54,3.45,-4.49,0.07,-0.13,0.01
1676107023.7454436,-7.58,3.53,-4.4,0.09,-0.14,0.0
1676107023.7777927,-7.56,3.84,-4.29,0.09,-0.13,0.01
1676107023.7989647,-7.52,3.7,-4.39,0.09,-0.11,0.01
1676107023.834596,-7.7,3.72,-4.33,0.09,-0.13,0.02
1676107023.8941147,-7.73,3.72,-4.34,0.07,-0.14,0.01
1676107023.924095,-7.62,3.65,-4.4,0.07,-0.14,-0.01
1676107023.948665,-7.55,3.78,-4.34,0.06,-0.15,-0.0
1676107023.9806616,-7.69,3.78,-4.3,0.06,-0.13,-0.0
1676107024.0072813,-7.41,3.79,-4.38,0.05,-0.12,0.02
1676107024.0352852,-7.62,3.72,-4.33,0.06,-0.12,0.02
