timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677734225.3087034,-7.39,5.15,-1.62,0.04,-0.1,-0.04
1677734225.3351743,-7.52,5.48,-1.7,0.05,-0.13,0.02
1677734225.3577907,-7.47,5.8,-1.51,0.05,-0.15,0.01
1677734225.767125,-7.29,6.28,-1.58,0.03,-0.18,-0.01
1677734225.7872164,-7.47,5.76,-1.61,0.03,-0.06,0.06
1677734225.811134,-7.68,5.88,-1.47,-0.03,-0.12,0.04
1677734225.8334186,-7.45,5.54,-1.53,-0.04,-0.14,0.05
1677734225.8598049,-7.33,5.67,-1.49,0.01,-0.1,0.04
1677734225.8860557,-7.76,5.58,-1.42,0.04,-0.04,0.01
1677734225.9115405,-8.09,5.74,-1.38,0.03,-0.07,-0.0
1677734225.9411004,-7.8,5.43,-1.48,0.01,-0.16,0.0
1677734225.968018,-7.37,5.32,-1.57,0.09,-0.04,-0.03
1677734226.019323,-7.52,5.45,-1.43,0.08,-0.02,0.01
1677734226.0467193,-8.09,5.78,-1.19,0.06,-0.16,0.04
1677734226.070147,-7.57,5.72,-1.43,0.04,-0.13,-0.0
1677734226.0954115,-7.48,5.53,-1.54,0.05,-0.06,0.01
1677734226.1160712,-7.97,5.49,-1.45,0.08,-0.1,0.03
1677734226.1426797,-8.26,6.05,-1.31,0.05,-0.2,0.0
1677734226.1630678,-7.5,5.51,-1.47,0.05,-0.21,-0.02
1677734226.1893728,-7.32,5.8,-1.5,0.07,-0.16,-0.01
1677734226.2110765,-7.82,5.74,-1.41,0.07,-0.11,0.01
1677734226.234643,-7.91,5.75,-1.46,0.04,-0.19,0.01
1677734226.255539,-7.32,5.41,-1.63,0.05,-0.17,-0.01
1677734226.3078656,-7.39,5.39,-1.55,0.08,-0.14,-0.01
1677734226.3321276,-7.6,5.59,-1.53,0.09,-0.13,0.01
1677734226.357402,-7.79,5.86,-1.48,0.09,-0.1,0.01
1677734226.3870673,-7.52,5.59,-1.51,0.07,-0.17,0.03
1677734226.4251618,-7.72,5.87,-1.46,0.07,-0.14,0.0
