timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1676107515.946001,2.82,9.54,-0.18,0.09,-0.11,-0.02
1676107515.9866266,2.67,9.26,-0.37,0.1,-0.08,-0.06
1676107516.048841,2.77,9.41,-0.28,0.13,-0.11,-0.01
1676107516.0735416,2.65,9.68,-0.13,0.11,-0.12,0.03
1676107516.1023202,2.61,9.37,-0.26,0.04,-0.1,-0.06
1676107516.1317098,2.48,9.27,-0.28,0.07,-0.17,0.03
1676107516.1616397,2.68,9.43,-0.22,0.08,-0.2,0.02
1676107516.190149,2.93,9.58,-0.17,0.07,-0.14,-0.0
1676107516.238646,2.74,9.64,-0.2,0.04,-0.15,0.03
1676107516.2674148,2.77,9.36,-0.29,0.05,-0.16,0.03
1676107516.294763,2.53,9.27,-0.33,0.11,-0.15,0.04
1676107516.3508403,2.66,9.38,-0.17,0.11,-0.17,0.04
1676107516.3727686,3.03,9.63,-0.06,0.09,-0.16,0.04
1676107516.3962548,2.74,9.6,-0.18,0.07,-0.13,-0.01
1676107516.4185753,2.63,9.48,-0.27,0.07,-0.16,0.04
1676107516.4435663,2.75,9.68,-0.15,0.07,-0.15,0.03
1676107516.4680955,2.66,9.8,-0.12,0.06,-0.15,-0.0
1676107516.492761,2.81,9.58,-0.06,0.04,-0.11,-0.02
1676107516.5222466,2.53,9.35,-0.19,0.03,-0.12,0.01
1676107516.5567582,2.52,9.41,-0.25,0.07,-0.17,0.05
1676107516.7594905,2.78,9.45,-0.14,0.07,-0.13,0.0
1676107516.786374,2.92,9.58,-0.16,0.06,-0.13,0.02
1676107516.808457,2.61,9.65,-0.22,0.07,-0.13,0.02
1676107516.8384366,2.52,9.45,-0.21,0.06,-0.14,0.01
1676107516.8642218,2.81,9.33,-0.29,0.06,-0.14,-0.02
1676107516.890862,2.82,9.34,-0.2,0.07,-0.13,-0.01
1676107516.9728785,2.82,9.51,-0.12,0.06,-0.13,0.02
1676107517.0113304,2.68,9.45,-0.25,0.06,-0.14,0.02
1676107517.0344074,2.44,9.45,-0.21,0.1,-0.17,0.02
1676107517.0846777,2.69,9.73,-0.06,0.09,-0.19,-0.02
1676107517.1149638,2.97,9.65,-0.02,0.06,-0.17,-0.02
1676107517.1495736,2.82,9.64,-0.13,0.06,-0.14,0.02
1676107517.1828237,2.61,9.54,-0.19,0.05,-0.18,0.03
1676107517.2505355,2.88,9.54,-0.12,0.04,-0.14,0.02
1676107517.2730632,2.88,9.51,-0.08,0.06,-0.12,0.03
1676107517.2968502,2.61,9.46,-0.14,0.05,-0.13,0.01
1676107517.3358817,2.6,9.54,-0.18,0.06,-0.15,0.02
1676107517.3597002,2.82,9.47,-0.12,0.07,-0.12,0.01
1676107517.3873742,2.8,9.56,-0.12,0.06,-0.15,0.02
1676107517.4085753,2.82,9.59,-0.23,0.05,-0.15,0.03
1676107517.4378605,2.71,9.56,-0.21,0.04,-0.15,0.02
1676107517.4679666,2.78,9.35,-0.25,0.04,-0.13,0.01
1676107517.502367,2.75,9.51,-0.12,0.06,-0.14,0.03
1676107517.594643,2.74,9.45,-0.08,0.06,-0.14,0.02
1676107517.6260934,2.73,9.5,-0.23,0.07,-0.17,0.04
1676107517.664467,2.78,9.57,-0.18,0.07,-0.11,-0.0
1676107517.6845748,2.53,9.41,-0.25,0.08,-0.13,0.02
1676107517.7086897,2.57,9.54,-0.09,0.08,-0.15,0.03
1676107517.7455456,2.41,9.63,-0.08,0.05,-0.15,0.01
1676107517.768499,2.81,9.47,-0.04,0.04,-0.18,-0.02
1676107517.79694,2.88,9.57,-0.14,0.05,-0.21,0.03
1676107517.820301,2.79,9.45,-0.16,0.05,-0.18,0.02
1676107517.868562,2.94,9.5,-0.23,0.06,-0.16,-0.02
1676107517.9006083,2.89,9.44,-0.29,0.04,-0.12,0.03
1676107517.9312556,2.58,9.4,-0.36,0.06,-0.13,0.02
1676107517.9521298,2.71,9.42,-0.26,0.09,-0.14,0.01
1676107517.9723113,2.76,9.54,-0.14,0.08,-0.13,0.0
1676107518.0068684,2.62,9.62,-0.17,0.08,-0.13,-0.01
1676107518.035947,2.72,9.65,-0.15,0.06,-0.13,0.0
1676107518.067185,2.64,9.54,-0.07,0.05,-0.16,0.04
1676107518.0941672,2.78,9.48,-0.15,0.05,-0.14,0.01
1676107518.116096,2.59,9.38,-0.25,0.07,-0.14,0.0
1676107518.1656804,2.79,9.48,-0.07,0.07,-0.16,0.04
1676107518.187508,2.73,9.46,-0.13,0.07,-0.15,0.02
1676107518.2099614,2.69,9.5,-0.12,0.08,-0.17,0.04
1676107518.2306852,2.66,9.78,-0.12,0.08,-0.18,0.03
1676107518.264291,2.88,9.6,-0.18,0.06,-0.17,0.03
1676107518.2887058,2.84,9.65,-0.2,0.05,-0.15,0.02
1676107518.3231015,2.6,9.46,-0.25,0.06,-0.15,0.02
1676107518.357541,2.74,9.42,-0.23,0.07,-0.16,0.01
1676107518.3835497,2.82,9.58,-0.16,0.07,-0.13,0.01
1676107518.4135687,2.71,9.54,-0.19,0.05,-0.13,0.01
1676107518.4588275,2.72,9.48,-0.18,0.05,-0.14,0.03
1676107518.485123,2.69,9.35,-0.24,0.05,-0.14,0.02
1676107518.507452,2.72,9.42,-0.18,0.08,-0.16,0.01
1676107518.5300193,2.55,9.42,-0.19,0.09,-0.14,0.03
1676107518.5582416,2.47,9.64,-0.15,0.08,-0.16,0.01
1676107518.5802815,2.35,9.57,-0.09,0.07,-0.18,0.01
1676107518.6057594,2.08,9.79,-0.07,0.09,-0.21,0.04
1676107518.6264143,1.52,10.07,0.15,0.02,-0.32,0.06
1676107518.647509,-0.48,11.05,0.7,-0.04,-0.58,0.3
1676107518.6720395,-2.42,12.16,1.08,-0.19,-0.98,0.47
1676107518.697964,-3.06,12.48,1.2,-0.29,-1.18,0.58
1676107518.7243285,-2.64,11.17,1.12,-0.48,-1.87,0.62
1676107518.7674918,-2.0,11.27,1.54,-0.47,-2.39,0.44
1676107518.810078,-2.71,11.77,1.91,-0.5,-2.63,0.25
1676107518.832136,-0.02,10.19,2.37,-0.89,-3.18,0.26
1676107518.8576918,-1.57,12.62,2.89,-1.0,-3.53,0.2
1676107518.8943083,2.03,10.06,2.75,-0.63,-3.44,0.24
1676107518.9158552,2.42,11.86,3.46,-0.87,-3.35,0.17
1676107518.942484,2.39,11.02,3.36,-1.16,-3.2,0.02
1676107518.9701552,2.51,10.08,3.37,-1.09,-3.25,0.3
1676107518.9996638,2.98,11.44,3.79,-1.2,-3.23,0.26
1676107519.0236132,2.84,10.38,3.73,-1.47,-3.02,-0.34
1676107519.0508554,2.98,9.54,3.65,-1.64,-3.12,-0.54
1676107519.0817504,4.49,7.71,2.88,-1.76,-3.46,-0.12
1676107519.108146,4.83,7.06,2.32,-1.69,-3.41,-0.07
1676107519.1370983,6.12,5.38,1.05,-1.46,-3.15,-0.49
1676107519.1615243,5.83,5.54,0.46,-1.04,-3.03,-0.38
1676107519.1820996,6.37,6.11,0.32,-0.93,-3.06,-0.25
1676107519.2115283,8.11,5.95,0.13,-0.83,-2.83,-0.2
1676107519.2334602,7.52,6.35,-0.63,-0.61,-2.29,-0.4
1676107519.2650266,8.25,5.89,-0.87,-0.43,-2.07,-0.38
1676107519.2943316,7.55,7.65,-0.64,-0.34,-1.94,-0.19
1676107519.3966105,8.56,7.72,-0.78,-0.45,-1.54,0.11
1676107519.4172363,7.13,7.52,-1.12,-0.39,-1.27,0.08
1676107519.4475017,7.34,8.0,-0.99,-0.04,-0.56,-0.1
