timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677726326.0254383,-8.74,2.53,4.45,0.07,-0.14,0.04
1677726326.0513024,-8.73,2.54,4.47,0.07,-0.2,0.02
1677726326.085286,-8.29,2.14,4.3,0.09,-0.19,0.02
1677726326.1118426,-8.39,2.25,4.35,0.16,-0.14,0.05
1677726326.1980178,-8.47,2.52,4.41,0.15,-0.13,0.05
1677726326.2333095,-8.52,2.66,4.46,0.09,-0.16,0.04
1677726326.2783048,-8.5,2.33,4.25,0.14,-0.14,0.03
1677726326.3093696,-8.47,2.47,4.29,0.13,-0.12,0.01
1677726326.3585165,-8.7,2.57,4.53,0.09,-0.12,0.01
1677726326.4156296,-8.63,2.51,4.45,0.05,-0.12,-0.03
1677726326.4625616,-8.42,2.25,4.22,0.11,-0.12,0.01
1677726326.512857,-8.58,2.49,4.37,0.07,-0.07,-0.05
1677726326.54622,-8.79,2.32,4.5,0.06,-0.18,-0.03
1677726326.5978246,-8.42,2.38,4.45,0.1,-0.18,-0.02
1677726326.638998,-8.64,2.78,4.41,0.04,-0.15,-0.04
1677726326.6685743,-8.94,2.21,4.25,0.03,-0.22,0.01
1677726326.7135415,-8.52,2.6,4.41,0.1,-0.21,-0.0
1677726326.7839534,-8.5,2.71,4.31,0.09,-0.17,0.02
1677726326.8272247,-8.74,2.55,4.3,0.05,-0.19,0.0
1677726326.859638,-8.62,2.42,4.34,0.09,-0.14,0.02
1677726326.8853495,-8.78,2.63,4.28,0.1,-0.17,0.06
1677726326.9139056,-8.61,2.83,4.4,0.02,-0.16,-0.0
1677726326.9548378,-8.56,2.46,4.29,-0.01,-0.13,-0.05
1677726326.9759226,-8.44,2.34,4.23,0.08,-0.16,0.03
1677726327.005027,-8.51,2.37,4.17,0.06,-0.1,0.01
1677726327.0705018,-8.6,2.16,4.14,0.08,-0.11,0.02
1677726327.0994108,-8.59,2.41,4.24,0.13,-0.14,0.07
1677726327.128588,-8.89,2.72,4.33,0.03,-0.08,0.01
1677726327.170539,-8.67,2.49,4.18,-0.01,-0.14,-0.01
1677726327.2108033,-8.45,2.12,4.1,0.03,-0.11,-0.01
1677726327.2413485,-8.85,2.49,4.12,0.09,-0.11,0.01
1677726327.2784095,-8.18,2.63,4.0,0.08,-0.1,-0.02
1677726327.3032904,-7.92,2.87,3.56,0.05,0.05,-0.1
1677726327.375744,-7.99,2.86,3.36,0.06,0.12,-0.08
1677726327.4170663,-7.89,2.33,2.94,0.13,0.31,-0.12
1677726327.4587474,-7.6,-0.91,4.66,1.45,1.56,0.08
1677726327.5053115,-14.82,-1.23,7.78,2.52,1.79,-0.04
1677726327.5416453,-19.61,10.53,12.93,1.95,-2.46,0.14
1677726327.5696826,-19.61,6.46,18.55,-2.81,-4.36,-0.11
1677726327.607881,-11.64,0.51,19.61,-2.94,-4.36,-2.85
1677726327.7004998,-4.52,-0.31,16.33,-3.36,-4.36,-3.42
1677726327.7420564,5.06,-4.87,6.63,-2.75,-4.36,-2.59
1677726327.7699275,7.77,-3.7,-6.98,-1.55,-2.16,0.48
1677726327.8034177,2.32,0.23,-7.03,0.27,0.91,-0.02
1677726327.8432972,-1.32,0.72,-6.92,0.21,1.41,0.01
1677726327.8700306,-3.75,0.57,-6.95,0.34,1.27,0.55
1677726327.9087844,-6.86,2.51,-6.25,0.56,1.49,0.19
1677726327.938917,-6.07,1.13,-6.47,0.55,1.62,-0.08
1677726328.0103252,-8.62,3.12,-5.44,0.73,1.24,0.06
1677726328.0661373,-7.58,2.65,-5.54,0.46,1.1,-0.39
1677726328.0981169,-9.06,3.77,-5.05,0.37,0.65,0.07
1677726328.127945,-7.71,3.17,-5.09,0.16,0.52,-0.04
1677726328.162253,-9.34,3.17,-4.81,0.4,0.61,-0.06
1677726328.2079587,-9.63,3.77,-4.46,0.35,0.31,-0.03
1677726328.2434227,-8.15,3.52,-4.39,0.09,0.11,-0.06
1677726328.2683814,-7.52,3.17,-4.44,0.17,0.24,-0.05
1677726328.2918532,-8.47,3.76,-4.03,0.22,0.06,-0.1
1677726328.3356097,-8.05,3.6,-4.03,0.15,0.02,-0.08
1677726328.3748727,-7.5,3.39,-4.0,0.17,0.07,-0.05
1677726328.407191,-7.93,3.45,-3.96,0.14,0.13,-0.03
1677726328.501044,-8.08,3.65,-3.72,0.18,0.08,-0.05
1677726328.5332897,-8.07,3.86,-3.6,0.15,0.07,-0.05
1677726328.587312,-8.52,3.75,-3.45,0.13,0.04,0.04
1677726328.6234057,-7.74,3.54,-3.43,0.11,0.13,0.03
1677726328.6584263,-8.34,3.6,-3.29,0.13,0.14,0.08
1677726328.6907046,-7.99,3.44,-3.2,0.11,0.07,-0.03
1677726329.3169303,-8.35,3.94,-2.95,0.03,0.13,-0.05
1677726329.3953187,-8.66,3.37,-3.2,0.05,0.02,-0.02
1677726329.4225576,-8.68,4.13,-2.47,0.1,-0.04,-0.06
1677726329.4701724,-8.51,3.91,-2.49,0.11,-0.09,0.02
1677726329.5100803,-8.49,3.86,-2.47,0.09,-0.11,-0.0
1677726329.5339146,-8.36,4.02,-2.43,0.1,-0.17,-0.01
