timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1676106584.6528964,-8.45,3.51,3.71,0.07,-0.14,0.01
1676106584.6803286,-8.49,3.49,3.71,0.07,-0.13,0.0
1676106584.7067251,-8.46,3.52,3.71,0.07,-0.13,0.01
1676106584.738953,-8.55,3.51,3.75,0.07,-0.13,0.02
1676106584.7698045,-8.56,3.51,3.74,0.07,-0.13,0.02
1676106584.7990084,-8.55,3.51,3.79,0.06,-0.13,0.03
1676106584.8220282,-8.54,3.46,3.69,0.07,-0.13,0.02
1676106584.8491757,-8.47,3.51,3.72,0.07,-0.14,-0.0
1676106584.882264,-8.52,3.5,3.76,0.07,-0.13,0.02
1676106584.9112833,-8.52,3.48,3.74,0.07,-0.13,0.0
1676106584.9331646,-8.45,3.52,3.73,0.06,-0.13,0.0
1676106584.9569516,-8.45,3.45,3.75,0.07,-0.13,0.03
1676106584.9875703,-8.52,3.53,3.68,0.06,-0.13,0.02
1676106585.016874,-8.44,3.5,3.67,0.07,-0.13,0.02
1676106585.046328,-8.51,3.51,3.73,0.07,-0.13,0.03
1676106585.122434,-8.54,3.47,3.7,0.06,-0.13,0.04
1676106585.1438138,-8.48,3.47,3.74,0.06,-0.12,0.02
1676106585.17196,-8.55,3.48,3.76,0.06,-0.13,0.01
1676106585.2148468,-8.43,3.46,3.71,0.07,-0.13,0.02
1676106585.23852,-8.55,3.43,3.68,0.07,-0.13,0.01
1676106585.2603233,-8.56,3.49,3.75,0.07,-0.13,0.03
1676106585.289496,-8.49,3.42,3.69,0.07,-0.13,0.02
1676106585.3143723,-8.5,3.54,3.77,0.07,-0.14,0.01
1676106585.338323,-8.52,3.45,3.71,0.07,-0.13,0.02
1676106585.412368,-8.6,3.46,3.7,0.07,-0.13,0.0
1676106585.4322584,-8.44,3.48,3.63,0.07,-0.13,0.01
1676106585.4575882,-8.58,3.47,3.7,0.07,-0.13,0.02
1676106585.4871883,-8.45,3.5,3.76,0.07,-0.13,0.02
1676106585.5258558,-8.52,3.47,3.77,0.07,-0.13,0.01
1676106585.5609088,-8.48,3.48,3.74,0.07,-0.13,0.01
1676106585.5918424,-8.51,3.45,3.71,0.07,-0.13,0.02
1676106585.6175802,-8.5,3.47,3.73,0.07,-0.13,0.03
1676106585.6395807,-8.54,3.46,3.73,0.06,-0.13,0.01
1676106585.7300222,-8.58,3.49,3.69,0.07,-0.13,0.02
1676106585.750798,-8.53,3.43,3.78,0.07,-0.13,0.02
1676106585.7804294,-8.52,3.43,3.77,0.07,-0.13,0.02
1676106585.806866,-8.6,3.47,3.73,0.07,-0.13,0.03
1676106585.8310697,-8.46,3.47,3.73,0.06,-0.13,0.01
1676106585.8535452,-8.49,3.48,3.79,0.07,-0.14,0.01
1676106585.876212,-8.53,3.47,3.73,0.07,-0.13,0.01
1676106585.90089,-8.51,3.47,3.78,0.06,-0.13,0.01
1676106585.9364302,-8.52,3.51,3.74,0.07,-0.13,0.02
1676106585.9842627,-8.54,3.46,3.75,0.06,-0.13,0.02
1676106586.011098,-8.54,3.37,3.79,0.07,-0.13,0.01
1676106586.0359385,-8.56,3.42,3.75,0.07,-0.13,0.01
1676106586.062703,-8.52,3.45,3.71,0.06,-0.13,0.01
1676106586.0877378,-8.54,3.44,3.79,0.07,-0.13,0.02
1676106586.1106696,-8.52,3.48,3.76,0.07,-0.13,0.02
1676106586.1364,-8.5,3.45,3.73,0.06,-0.13,0.01
1676106586.1583743,-8.54,3.45,3.78,0.07,-0.13,0.01
1676106586.1894708,-8.49,3.43,3.76,0.07,-0.13,0.02
1676106586.2149034,-8.53,3.45,3.74,0.07,-0.13,0.02
1676106586.24532,-8.51,3.43,3.77,0.07,-0.14,0.01
1676106586.28675,-8.54,3.47,3.76,0.07,-0.13,0.01
1676106586.3227649,-8.5,3.45,3.83,0.07,-0.13,0.01
1676106586.3459942,-8.48,3.47,3.71,0.07,-0.14,0.02
1676106586.3721583,-8.51,3.41,3.74,0.06,-0.13,0.01
1676106586.396495,-8.49,3.45,3.85,0.07,-0.13,0.01
1676106586.4186027,-8.51,3.48,3.74,0.07,-0.13,0.01
1676106586.4438074,-8.58,3.46,3.76,0.07,-0.13,0.01
1676106586.4651518,-8.55,3.45,3.79,0.06,-0.13,0.02
1676106586.4914155,-8.55,3.48,3.8,0.07,-0.13,0.01
1676106586.5165958,-8.53,3.48,3.85,0.07,-0.13,0.01
1676106586.5437517,-8.55,3.47,3.8,0.07,-0.13,0.02
1676106586.6047564,-8.51,3.44,3.72,0.07,-0.13,0.01
1676106586.625553,-8.44,3.46,3.73,0.07,-0.13,0.02
1676106586.6512752,-8.5,3.49,3.75,0.07,-0.13,0.03
1676106586.684565,-8.52,3.42,3.73,0.07,-0.13,0.03
1676106586.7072809,-8.57,3.36,3.67,0.06,-0.13,0.01
1676106586.7327278,-8.52,3.43,3.72,0.07,-0.13,0.01
1676106586.760077,-8.49,3.41,3.78,0.07,-0.13,0.01
1676106586.7830882,-8.52,3.45,3.78,0.06,-0.13,0.03
1676106586.8069282,-8.55,3.43,3.85,0.07,-0.13,0.01
1676106586.8285606,-8.52,3.47,3.72,0.07,-0.13,0.02
1676106586.8539617,-8.56,3.42,3.86,0.07,-0.14,0.02
1676106586.8757968,-8.49,3.44,3.78,0.06,-0.13,0.02
1676106586.915285,-8.5,3.42,3.73,0.06,-0.13,0.02
1676106586.970752,-8.58,3.43,3.73,0.07,-0.13,0.02
1676106586.9985335,-8.55,3.4,3.77,0.07,-0.13,0.02
1676106587.0248215,-8.48,3.36,3.78,0.07,-0.13,0.0
1676106587.0550108,-8.51,3.46,3.77,0.07,-0.12,0.01
1676106587.0922947,-8.52,3.4,3.78,0.07,-0.13,0.02
1676106587.126504,-8.5,3.42,3.76,0.07,-0.13,0.01
1676106587.1487238,-8.55,3.48,3.83,0.07,-0.13,0.01
1676106587.1707954,-8.56,3.42,3.8,0.07,-0.13,0.01
1676106587.2030702,-8.49,3.44,3.75,0.07,-0.13,0.01
1676106587.2279851,-8.57,3.4,3.75,0.07,-0.13,0.01
1676106587.255436,-8.51,3.41,3.79,0.07,-0.13,0.02
1676106587.2911026,-8.51,3.42,3.79,0.07,-0.13,0.01
1676106587.3125565,-8.57,3.45,3.85,0.06,-0.13,0.01
