timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677737905.137396,0.8,9.75,1.08,0.07,-0.13,0.01
1677737905.168206,0.75,9.84,1.19,0.07,-0.14,0.02
1677737905.1929667,0.78,9.8,1.18,0.06,-0.13,0.01
1677737905.2170038,0.85,9.8,1.2,0.07,-0.13,-0.01
1677737905.2417033,0.77,9.8,1.2,0.05,-0.14,0.01
1677737905.2651362,0.9,9.81,1.2,0.06,-0.15,0.02
1677737905.2926056,0.8,9.79,1.1,0.08,-0.13,0.02
1677737905.3228426,0.84,9.91,1.19,0.07,-0.13,0.01
1677737905.3467536,0.75,9.97,1.21,0.06,-0.13,0.01
1677737905.3704252,0.79,9.82,1.16,0.06,-0.13,0.01
1677737905.4004345,0.76,9.77,1.17,0.05,-0.13,0.01
1677737905.4245107,0.83,9.77,1.13,0.05,-0.13,0.01
1677737905.4501328,0.9,9.8,1.17,0.07,-0.13,0.0
1677737905.4779136,0.85,9.82,1.23,0.07,-0.13,-0.0
1677737905.5025816,0.77,9.73,1.11,0.07,-0.13,0.02
1677737905.5262835,0.71,9.8,1.18,0.08,-0.12,0.01
1677737905.5502648,0.7,9.8,1.15,0.1,-0.13,0.02
1677737905.5721931,0.77,10.05,1.3,0.09,-0.13,0.01
1677737905.599841,0.77,9.95,1.22,0.07,-0.14,-0.01
1677737905.6247408,1.36,9.59,1.51,0.08,-0.05,0.04
1677737905.649112,1.31,9.76,1.12,0.07,-0.1,0.09
1677737905.6718764,0.89,9.49,1.07,0.1,-0.07,0.03
1677737905.7014654,0.81,9.89,1.33,0.12,-0.05,0.03
1677737905.72888,0.47,9.82,1.2,0.09,-0.06,0.06
1677737905.7565818,0.61,9.71,1.08,0.09,-0.1,0.03
1677737905.7854245,1.61,9.56,0.98,0.06,-0.15,0.26
1677737905.8129966,1.77,9.36,1.05,0.15,-0.03,0.41
1677737905.8392546,0.81,10.25,1.41,0.24,0.16,0.38
1677737905.8645594,5.59,10.85,0.72,0.05,0.57,0.67
1677737905.8894289,3.95,10.09,1.18,-0.32,1.12,0.4
1677737905.9161372,4.19,8.36,1.0,-0.18,1.74,0.37
1677737905.9401965,1.22,5.18,1.23,0.83,2.7,0.5
1677737905.964755,-1.99,3.88,2.22,1.62,2.84,0.69
1677737905.9919145,-19.61,19.61,6.63,-0.44,-4.36,-1.11
1677737906.018844,-18.3,19.61,14.57,-2.76,-4.36,-0.29
1677737906.048773,-9.38,6.45,14.27,-3.01,-4.36,0.4
1677737906.0708745,1.71,9.95,15.54,-2.23,-4.36,-2.48
1677737906.0949516,18.19,8.12,9.65,-2.23,-4.36,-4.36
1677737906.1234224,19.61,3.47,4.17,-1.91,-1.93,-3.17
1677737906.1461213,15.92,3.36,1.05,-0.91,-0.25,-1.68
1677737906.1670823,16.49,2.57,-0.99,-0.47,0.82,-0.24
1677737906.1967306,17.02,0.17,-1.83,0.2,2.13,0.3
1677737906.2252502,13.77,-0.14,-1.47,1.41,3.63,0.85
